x,y,gas_Saturation,CO2_concentration_in_water
2.515,0.065,0,1.5012405175026e-18
2.525,0.065,0,3.39350569683927e-19
2.535,0.065,0,5.34390118776818e-19
2.545,0.065,0,6.26663967533209e-18
2.555,0.065,0,2.66621700818058e-17
2.565,0.065,0,4.54787000608558e-17
2.575,0.065,0,2.02650921200923e-17
2.585,0.065,0,8.57051279320175e-18
2.595,0.065,0,1.04713395158126e-16
2.605,0.065,0,6.2917330102436e-17
2.615,0.065,0,8.66108575165541e-17
2.625,0.065,0,3.21881895007843e-17
2.635,0.065,0,1.24247553387961e-17
2.645,0.065,0,1.05411241101932e-17
2.655,0.065,0,7.25330597292713e-18
2.665,0.065,0,4.91398973299196e-18
2.675,0.065,0,9.69756612496774e-19
2.685,0.065,0,9.76256151268723e-19
2.695,0.065,0,6.1604425695934e-19
2.705,0.065,0,1.24103063737471e-18
2.715,0.065,0,2.07164698037254e-19
2.725,0.065,0,2.3999178659152e-19
2.735,0.065,0,1.44960941769864e-19
2.745,0.065,0,7.23590175987847e-20
2.755,0.065,0,9.96644581608394e-20
2.765,0.065,0,1.15680598049916e-19
2.775,0.065,0,5.29569918042727e-20
2.785,0.065,0,3.66919658010758e-20
2.795,0.065,0,1.60893606818684e-20
2.805,0.065,0,1.39314247468474e-20
2.815,0.065,0,3.56077883938099e-20
2.825,0.065,0,9.77206682407191e-20
2.835,0.065,0,4.57973956872613e-20
2.845,0.065,0,-9.20456324972939e-20
2.855,0.065,0,-2.29888660681843e-19
0.005,0.075,0,3.46029428328331e-27
0.015,0.075,0,2.04218369285007e-26
0.025,0.075,0,5.32536111134824e-26
0.035,0.075,0,3.17112620584625e-25
0.045,0.075,0,7.30347098385061e-25
0.055,0.075,0,6.79052204048952e-24
0.065,0.075,0,1.09950063098974e-23
0.075,0.075,0,1.31800986313634e-23
0.085,0.075,0,6.36012366017876e-23
0.095,0.075,0,1.27575149327996e-22
0.105,0.075,0,1.52928020282891e-22
0.115,0.075,0,1.89806580713134e-22
0.125,0.075,0,4.43304487966893e-22
0.135,0.075,0,1.53466059908621e-21
0.145,0.075,0,9.94727780543869e-21
0.155,0.075,0,2.29775003471356e-20
0.165,0.075,0,9.44586475251504e-20
0.175,0.075,0,1.65137530428081e-19
0.185,0.075,0,2.82618205401881e-19
0.195,0.075,0,5.52100777409539e-19
0.205,0.075,0,1.57282509807294e-18
0.215,0.075,0,2.68191800769804e-18
0.225,0.075,0,1.01204568601306e-17
0.235,0.075,0,2.06290437145422e-17
0.245,0.075,0,6.22115320682177e-17
0.255,0.075,0,1.22797730749303e-16
0.265,0.075,0,1.38123498418246e-16
0.275,0.075,0,4.89533889699312e-16
0.285,0.075,0,7.88721098230606e-16
0.295,0.075,0,7.62766050660447e-16
0.305,0.075,0,1.5654384446167e-15
0.315,0.075,0,1.97998670271771e-15
0.325,0.075,0,2.54267592354439e-15
0.335,0.075,0,4.40756963681149e-15
0.345,0.075,0,6.2724633500786e-15
0.355,0.075,0,1.65471887770182e-15
0.365,0.075,0,2.20749957381413e-16
0.375,0.075,0,2.93903615240212e-16
0.385,0.075,0,3.32286830077747e-16
0.395,0.075,0,1.88345703639622e-16
0.405,0.075,0,4.77146729921581e-17
0.415,0.075,0,1.45243002499995e-17
0.425,0.075,0,1.17170558682112e-18
0.435,0.075,0,1.93987577041772e-18
0.445,0.075,0,2.65657509363947e-18
0.455,0.075,0,8.12204879854771e-18
0.465,0.075,0,1.5410173326758e-17
0.475,0.075,0,5.47220883970568e-17
0.485,0.075,0,1.0886637606718e-16
0.495,0.075,0,5.92663928368481e-16
0.505,0.075,0,1.44942280921666e-15
0.515,0.075,0,8.86903556096838e-15
0.525,0.075,0,6.58607168992663e-14
0.535,0.075,0,1.44074571515684e-13
0.545,0.075,0,1.15983963642217e-12
0.555,0.075,0,5.79942041338214e-12
0.565,0.075,0,1.56443268041729e-11
0.575,0.075,0,9.17983170086432e-11
0.585,0.075,0,2.09817289353221e-10
0.595,0.075,0,4.93485531647844e-10
0.605,0.075,0,2.47666144451706e-09
0.615,0.075,0,1.35779784702425e-08
0.625,0.075,0,2.50191364614639e-08
0.635,0.075,0,1.12183368432174e-07
0.645,0.075,0,4.67079143447689e-07
0.655,0.075,0,1.05897615537218e-06
0.665,0.075,0,5.75318969957961e-06
0.675,0.075,0,1.11978376719258e-05
0.685,0.075,0,4.40681033779183e-05
0.695,0.075,0,9.3075546048234e-05
0.705,0.075,0,0.000294948196638146
0.715,0.075,0,0.000645103856052933
0.725,0.075,0,0.000992593132759793
0.735,0.075,0,0.00305665739603627
0.745,0.075,0,0.00443600524090235
0.755,0.075,0,0.00658819426259726
0.765,0.075,0,0.0128822776606245
0.775,0.075,0,0.0152385810124251
0.785,0.075,0,0.0256286140420064
0.795,0.075,0,0.0332857801640559
0.805,0.075,0,0.050588976532912
0.815,0.075,0,0.0770635557793825
0.825,0.075,0,0.112925694626334
0.835,0.075,0,0.143457838269091
0.845,0.075,0,0.229458157121955
0.855,0.075,0,0.323950058360804
0.865,0.075,0,0.312023932670925
0.875,0.075,0,0.291737131265169
0.885,0.075,0,0.294126065814587
0.895,0.075,0,0.295867299177417
0.905,0.075,0,0.26656887141494
0.915,0.075,0,0.236782280767964
0.925,0.075,0,0.18528167202612
0.935,0.075,0,0.153758232601047
0.945,0.075,0,0.107808436500683
0.955,0.075,0,0.0735690226641294
0.965,0.075,0,0.0404369683175468
0.975,0.075,0,0.0253787665349863
0.985,0.075,0,0.0111137118533396
0.995,0.075,0,0.00645446348325839
1.005,0.075,0,0.00336654491689112
1.015,0.075,0,0.00104592272673863
1.025,0.075,0,0.000720806972114704
1.035,0.075,0,0.000243784577208689
1.045,0.075,0,9.94343743920754e-05
1.055,0.075,0,3.92255325734377e-05
1.065,0.075,0,1.00117180516305e-05
1.075,0.075,0,4.59289893055036e-06
1.085,0.075,0,5.90263313744269e-07
1.095,0.075,0,1.97557715370294e-07
1.105,0.075,0,4.76359640973585e-08
1.115,0.075,0,7.73168404848182e-09
1.125,0.075,0,2.27280734478649e-09
1.135,0.075,0,9.38130096971015e-10
1.145,0.075,0,6.37669881976334e-11
1.155,0.075,0,1.80418532603401e-11
1.165,0.075,0,1.43301800049693e-12
1.175,0.075,0,2.04108235192747e-13
1.185,0.075,0,3.77722938758337e-14
1.195,0.075,0,4.06472413111e-15
1.205,0.075,0,1.29927502966757e-15
1.215,0.075,0,6.72889567856011e-17
1.225,0.075,0,1.63786611128223e-17
1.235,0.075,0,5.72009915050457e-19
1.245,0.075,0,8.50711628953823e-20
1.255,0.075,0,6.10363313310066e-21
1.265,0.075,0,1.9198329848529e-21
1.275,0.075,0,5.64495526487808e-23
1.285,0.075,0,2.01335529482895e-23
1.295,0.075,0,2.56538477896867e-25
1.305,0.075,0,2.67239519465628e-26
1.315,0.075,0,1.50919201250444e-27
1.325,0.075,0,3.38976647562373e-28
1.335,0.075,0,5.80236342444101e-30
1.345,0.075,0,2.10971618373963e-30
1.355,0.075,0,1.97875139675557e-32
1.365,0.075,0,7.22706323339402e-33
1.375,0.075,0,5.63299949129726e-35
1.385,0.075,0,1.14493496857397e-35
1.395,0.075,0,1.13852813564684e-37
1.405,0.075,0,1.42286376475834e-37
1.415,0.075,0,1.25952216616846e-36
1.425,0.075,0,3.17469325432541e-30
1.435,0.075,0,9.06815381928312e-30
1.445,0.075,0,2.07460908952843e-26
1.455,0.075,0,5.674561893958e-26
1.465,0.075,0,6.0691710023521e-24
1.475,0.075,0,2.97594503390238e-23
1.485,0.075,0,3.45582809514678e-23
1.495,0.075,0,1.92496249247152e-22
1.505,0.075,0,1.5882349910776e-20
1.515,0.075,0,1.91575479634726e-20
1.525,0.075,0,2.86534726227689e-19
1.535,0.075,0,4.55420267015111e-19
1.545,0.075,0,9.94506489421091e-19
1.555,0.075,0,2.01830426715024e-18
1.565,0.075,0,2.77837096189207e-18
1.575,0.075,0,5.04112720968856e-18
1.585,0.075,0,6.69296197780909e-18
1.595,0.075,0,1.01663180605449e-17
1.605,0.075,0,1.62641656012969e-17
1.615,0.075,0,2.45318075168341e-17
1.625,0.075,0,3.18707876952378e-17
1.635,0.075,0,4.79929602995534e-17
1.645,0.075,0,4.73090373804911e-17
1.655,0.075,0,6.77724823000398e-17
1.665,0.075,0,5.75576585186157e-17
1.675,0.075,0,6.32728490893151e-17
1.685,0.075,0,5.50312168278798e-17
1.695,0.075,0,4.61174655081593e-17
1.705,0.075,0,3.29032672707477e-17
1.715,0.075,0,1.96890690333359e-17
1.725,0.075,0,1.66384755553959e-17
1.735,0.075,0,1.45645968820219e-17
1.745,0.075,0,1.48577297674006e-17
1.755,0.075,0,1.63576523506042e-17
1.765,0.075,0,1.61303368573617e-17
1.775,0.075,0,1.34249969519931e-17
1.785,0.075,0,1.25868387068152e-17
1.795,0.075,0,1.65945885220328e-17
1.805,0.075,0,2.06023383372505e-17
1.815,0.075,0,2.60723953103842e-17
1.825,0.075,0,9.47917441710473e-17
1.835,0.075,0,1.13552814489467e-16
1.845,0.075,0,1.00604196334934e-15
1.855,0.075,0,2.05110778528227e-16
1.865,0.075,0,2.06108634477854e-16
1.875,0.075,0,4.14322425492181e-16
1.885,0.075,0,1.01800949511867e-15
1.895,0.075,0,1.44175539373604e-15
1.905,0.075,0,9.33641318106939e-16
1.915,0.075,0,4.3598170563375e-16
1.925,0.075,0,4.16496899280431e-16
1.935,0.075,0,3.59264655931366e-16
1.945,0.075,0,2.24377711797694e-16
1.955,0.075,0,2.44505167909188e-16
1.965,0.075,0,1.05976694402253e-16
1.975,0.075,0,2.21546937547554e-17
1.985,0.075,0,1.29132967576654e-17
1.995,0.075,0,3.520893813982e-18
2.005,0.075,0,1.25213321249104e-18
2.015,0.075,0,4.19885611146526e-19
2.025,0.075,0,2.66123125212316e-19
2.035,0.075,0,2.43515369116719e-19
2.045,0.075,0,8.66613587550281e-19
2.055,0.075,0,1.87626730855102e-18
2.065,0.075,0,2.42799394778489e-18
2.075,0.075,0,4.13284324615505e-18
2.085,0.075,0,3.83361152562701e-18
2.095,0.075,0,5.95420023296906e-17
2.105,0.075,0,5.03441446991692e-17
2.115,0.075,0,2.57521825070095e-17
2.125,0.075,0,1.63553520583963e-15
2.135,0.075,0,2.75747161116908e-15
2.145,0.075,0,1.8736341118831e-15
2.155,0.075,0,1.13027231317361e-15
2.165,0.075,0,8.47549280546262e-16
2.175,0.075,0,4.18334843064238e-16
2.185,0.075,0,2.42370109269353e-16
2.195,0.075,0,1.04514052172277e-16
2.205,0.075,0,7.21862034832799e-17
2.215,0.075,0,9.72079504999304e-17
2.225,0.075,0,6.34584568982719e-17
2.235,0.075,0,1.63507702381494e-17
2.245,0.075,0,9.90746348404372e-18
2.255,0.075,0,1.19113871256983e-17
2.265,0.075,0,1.49528391251673e-17
2.275,0.075,0,1.42040333633548e-17
2.285,0.075,0,2.28897838790607e-17
2.295,0.075,0,1.47689876896928e-17
2.305,0.075,0,4.56928425199681e-18
2.315,0.075,0,3.87335077685214e-18
2.325,0.075,0,2.95846803243642e-18
2.335,0.075,0,2.40713205376113e-18
2.345,0.075,0,2.39337400257534e-18
2.355,0.075,0,1.8060487067341e-18
2.365,0.075,0,9.6005422053523e-19
2.375,0.075,0,6.20693992756867e-19
2.385,0.075,0,2.78488432942188e-19
2.395,0.075,0,1.69921889674287e-19
2.405,0.075,0,1.53554731147318e-19
2.415,0.075,0,3.03615119764726e-20
2.425,0.075,0,1.6044365065286e-20
2.435,0.075,0,3.09874707822358e-21
2.445,0.075,0,2.06891392130785e-21
2.455,0.075,0,1.59179447626477e-21
2.465,0.075,0,1.54352820995572e-21
2.475,0.075,0,1.00881583672646e-18
2.485,0.075,0,2.91482010543169e-18
2.495,0.075,0,3.21386792711573e-18
2.505,0.075,0,5.73238158555055e-18
2.515,0.075,0,1.15931296516498e-16
2.525,0.075,0,2.7051743956814e-17
2.535,0.075,0,3.83530230751868e-17
2.545,0.075,0,5.77792829010503e-17
2.555,0.075,0,8.44114027428426e-17
2.565,0.075,0,1.05964221700105e-16
2.575,0.075,0,2.33693319591265e-16
2.585,0.075,0,6.94856752440148e-16
2.595,0.075,0,7.99666778754996e-16
2.605,0.075,0,3.71659766491873e-16
2.615,0.075,0,1.95791118343243e-16
2.625,0.075,0,1.1796265368481e-16
2.635,0.075,0,4.61041499486634e-17
2.645,0.075,0,2.20927204781587e-17
2.655,0.075,0,2.26700372475459e-17
2.665,0.075,0,2.01288881273686e-17
2.675,0.075,0,1.2848767188304e-17
2.685,0.075,0,1.56329306603131e-17
2.695,0.075,0,3.52410761093132e-18
2.705,0.075,0,3.89848329479738e-18
2.715,0.075,0,2.06261306932499e-18
2.725,0.075,0,5.35503426438331e-19
2.735,0.075,0,8.00012579970561e-19
2.745,0.075,0,1.02354961086795e-18
2.755,0.075,0,1.11640938615731e-18
2.765,0.075,0,1.07016383736303e-18
2.775,0.075,0,2.99652488358505e-19
2.785,0.075,0,1.17364930398623e-19
2.795,0.075,0,6.85870741642186e-20
2.805,0.075,0,5.10443775486677e-20
2.815,0.075,0,4.32782554877488e-19
2.825,0.075,0,4.27066205634144e-19
2.835,0.075,0,9.52856621574171e-21
2.845,0.075,0,-6.35255565426381e-19
2.855,0.075,0,-1.28003969706847e-18
0.005,0.085,0,1.03509787628049e-26
0.015,0.085,0,3.84225493935414e-26
0.025,0.085,0,7.32014107057304e-26
0.035,0.085,0,5.74457291499059e-25
0.045,0.085,0,1.17179571444875e-24
0.055,0.085,0,9.44035133189936e-24
0.065,0.085,0,1.86226524319219e-23
0.075,0.085,0,5.37044106260691e-23
0.085,0.085,0,1.68040648058458e-22
0.095,0.085,0,5.40390045951653e-22
0.105,0.085,0,1.53244699721499e-21
0.115,0.085,0,2.0719941774424e-21
0.125,0.085,0,2.61476911752478e-21
0.135,0.085,0,5.82237254790741e-21
0.145,0.085,0,1.85270749774784e-20
0.155,0.085,0,4.76628604518802e-20
0.165,0.085,0,2.00771471670066e-19
0.175,0.085,0,7.4526906146679e-19
0.185,0.085,0,2.43655104495166e-18
0.195,0.085,0,3.95298824297144e-18
0.205,0.085,0,5.47869290507943e-18
0.215,0.085,0,1.39590367605893e-17
0.225,0.085,0,3.66705866476877e-17
0.235,0.085,0,1.08172263327425e-16
0.245,0.085,0,2.49597705249451e-16
0.255,0.085,0,3.16158987036004e-16
0.265,0.085,0,1.6204148282493e-15
0.275,0.085,0,1.47947202743148e-15
0.285,0.085,0,1.80562014931059e-15
0.295,0.085,0,6.81183887751861e-15
0.305,0.085,0,1.07090558209683e-14
0.315,0.085,0,1.6770840126618e-14
0.325,0.085,0,5.53757844009553e-14
0.335,0.085,0,2.89682095590534e-14
0.345,0.085,0,1.66132354836531e-14
0.355,0.085,0,1.12859957482247e-14
0.365,0.085,0,3.48836078828111e-15
0.375,0.085,0,2.84337662543259e-15
0.385,0.085,0,4.71173297862187e-15
0.395,0.085,0,1.24547582572359e-15
0.405,0.085,0,1.52578460298786e-15
0.415,0.085,0,1.20034868032288e-15
0.425,0.085,0,1.57166994941633e-17
0.435,0.085,0,1.09269678698444e-17
0.445,0.085,0,9.13675315949641e-18
0.455,0.085,0,1.91232490611212e-17
0.465,0.085,0,4.52473128782979e-17
0.475,0.085,0,1.74730317583154e-16
0.485,0.085,0,3.80543529896178e-16
0.495,0.085,0,1.39356607290016e-15
0.505,0.085,0,4.78962231384057e-15
0.515,0.085,0,1.21816840494429e-14
0.525,0.085,0,8.87149335232949e-14
0.535,0.085,0,4.73348925201085e-13
0.545,0.085,0,1.51336825931227e-12
0.555,0.085,0,9.96084323151563e-12
0.565,0.085,0,1.98693325098649e-11
0.575,0.085,0,1.49009841373927e-10
0.585,0.085,0,3.01653840970624e-10
0.595,0.085,0,1.52839540831354e-09
0.605,0.085,0,4.29062009549841e-09
0.615,0.085,0,2.42076684783794e-08
0.625,0.085,0,6.94629097644592e-08
0.635,0.085,0,2.7954348638119e-07
0.645,0.085,0,9.02653542274599e-07
0.655,0.085,0,2.88468486500467e-06
0.665,0.085,0,6.69658685658601e-06
0.675,0.085,0,2.353567539933e-05
0.685,0.085,0,6.2875565085803e-05
0.695,0.085,0,0.000164495961878178
0.705,0.085,0,0.000472618320437849
0.715,0.085,0,0.000843723098574753
0.725,0.085,0,0.00253713237790596
0.735,0.085,0,0.00479051482668674
0.745,0.085,0,0.00682305628723229
0.755,0.085,0,0.0122109394480425
0.765,0.085,0,0.0203826944252846
0.775,0.085,0,0.0386838397016153
0.785,0.085,0,0.0550148002020962
0.795,0.085,0,0.080963815470327
0.805,0.085,0,0.116977787139812
0.815,0.085,0,0.15437796975298
0.825,0.085,0,0.219612874847282
0.835,0.085,0,0.273119124263429
0.845,0.085,0,0.362747482572505
0.855,0.085,0,0.431514416273266
0.865,0.085,0,0.450391605443559
0.875,0.085,0,0.454485274754907
0.885,0.085,0,0.471952475814734
0.895,0.085,0,0.459390011425816
0.905,0.085,0,0.426877480152033
0.915,0.085,0,0.381289768406391
0.925,0.085,0,0.32637138999246
0.935,0.085,0,0.239500757500244
0.945,0.085,0,0.188693299089769
0.955,0.085,0,0.113054535378548
0.965,0.085,0,0.0765325187670487
0.975,0.085,0,0.0394984599584646
0.985,0.085,0,0.0229076054037575
0.995,0.085,0,0.00911353536364763
1.005,0.085,0,0.00512897979565688
1.015,0.085,0,0.00137617775411414
1.025,0.085,0,0.00117961759990188
1.035,0.085,0,0.000686452771422853
1.045,0.085,0,0.000143984756020487
1.055,0.085,0,8.40014210301476e-05
1.065,0.085,0,1.40014658715774e-05
1.075,0.085,0,4.71921386570126e-06
1.085,0.085,0,1.12369461289548e-06
1.095,0.085,0,5.11383394791818e-07
1.105,0.085,0,7.32848951617342e-08
1.115,0.085,0,2.84940868663516e-08
1.125,0.085,0,2.76913025658166e-09
1.135,0.085,0,1.28812638554394e-09
1.145,0.085,0,9.63060751002033e-11
1.155,0.085,0,3.52929804202194e-11
1.165,0.085,0,7.80635339841163e-12
1.175,0.085,0,2.10183258520539e-13
1.185,0.085,0,1.35954478591768e-13
1.195,0.085,0,4.41278973396867e-15
1.205,0.085,0,1.50845928604516e-15
1.215,0.085,0,7.12021573980467e-17
1.225,0.085,0,2.17470228890286e-17
1.235,0.085,0,8.47352571255939e-19
1.245,0.085,0,2.06376210301416e-19
1.255,0.085,0,6.39745652566405e-21
1.265,0.085,0,1.71031829840451e-21
1.275,0.085,0,5.0616280212384e-23
1.285,0.085,0,1.6071262546294e-23
1.295,0.085,0,4.91575969588388e-25
1.305,0.085,0,4.9949091573364e-27
1.315,0.085,0,1.38157179529974e-27
1.325,0.085,0,1.80949036920853e-29
1.335,0.085,0,4.21158225117418e-30
1.345,0.085,0,9.77195120957144e-31
1.355,0.085,0,1.59712288941519e-32
1.365,0.085,0,5.13563376535243e-33
1.375,0.085,0,5.32433481055325e-35
1.385,0.085,0,8.31677642059474e-36
1.395,0.085,0,7.79583451843216e-34
1.405,0.085,0,1.20159353596684e-29
1.415,0.085,0,2.47772061159454e-29
1.425,0.085,0,2.97760797184717e-29
1.435,0.085,0,2.57079425241007e-29
1.445,0.085,0,6.85170203061124e-26
1.455,0.085,0,1.9023368494967e-24
1.465,0.085,0,4.79943236473653e-23
1.475,0.085,0,6.76153239322258e-23
1.485,0.085,0,1.30917947364172e-21
1.495,0.085,0,4.10304257787983e-22
1.505,0.085,0,1.6679033373547e-20
1.515,0.085,0,1.85606465733028e-18
1.525,0.085,0,1.983284959098e-18
1.535,0.085,0,2.11050526086572e-18
1.545,0.085,0,4.53562131835159e-17
1.555,0.085,0,7.17153112604114e-17
1.565,0.085,0,2.34835618249218e-16
1.575,0.085,0,2.71928383211179e-16
1.585,0.085,0,5.18426891390394e-16
1.595,0.085,0,8.17274926689003e-16
1.605,0.085,0,8.2249046505498e-16
1.615,0.085,0,1.01330060938515e-15
1.625,0.085,0,1.49545753629748e-15
1.635,0.085,0,1.15979215096182e-15
1.645,0.085,0,1.22701835265715e-15
1.655,0.085,0,1.31526539589457e-16
1.665,0.085,0,1.91592088109188e-15
1.675,0.085,0,1.56726653526509e-15
1.685,0.085,0,2.18493316767808e-15
1.695,0.085,0,1.47116653422275e-15
1.705,0.085,0,6.93257713639319e-16
1.715,0.085,0,5.68589608129579e-16
1.725,0.085,0,4.63066925911338e-16
1.735,0.085,0,4.36232034644779e-16
1.745,0.085,0,4.96258496525068e-16
1.755,0.085,0,5.0349141351269e-16
1.765,0.085,0,3.65631826796537e-16
1.775,0.085,0,3.78100829413549e-16
1.785,0.085,0,2.66766296927698e-16
1.795,0.085,0,2.50137088131687e-16
1.805,0.085,0,3.63769628946545e-16
1.815,0.085,0,2.44755063245835e-15
1.825,0.085,0,1.58498402824202e-15
1.835,0.085,0,3.32842569199698e-15
1.845,0.085,0,6.69439878169568e-15
1.855,0.085,0,4.06919007874835e-15
1.865,0.085,0,6.31928328433142e-15
1.875,0.085,0,9.63935027090992e-16
1.885,0.085,0,2.31179198483635e-14
1.895,0.085,0,1.82294281461198e-14
1.905,0.085,0,7.84345745458394e-15
1.915,0.085,0,5.03918668555011e-15
1.925,0.085,0,2.23058948598896e-15
1.935,0.085,0,7.62832943975764e-16
1.945,0.085,0,2.36408993210534e-15
1.955,0.085,0,1.01186143507434e-15
1.965,0.085,0,3.72312271570884e-16
1.975,0.085,0,1.96697361993912e-16
1.985,0.085,0,3.4535564466763e-17
1.995,0.085,0,2.48062639809954e-17
2.005,0.085,0,4.78525044223792e-18
2.015,0.085,0,3.31467297270836e-18
2.025,0.085,0,3.75017128661211e-18
2.035,0.085,0,1.15978084576844e-17
2.045,0.085,0,2.78345594528004e-17
2.055,0.085,0,3.68675709798582e-17
2.065,0.085,0,5.82449304298711e-17
2.075,0.085,0,4.51549400363265e-17
2.085,0.085,0,6.66539143744825e-17
2.095,0.085,0,1.27825632682452e-16
2.105,0.085,0,1.33178082518331e-16
2.115,0.085,0,1.12150926129713e-16
2.125,0.085,0,2.29974358542226e-15
2.135,0.085,0,1.49874940768874e-14
2.145,0.085,0,1.93657708282637e-14
2.155,0.085,0,2.74156949623383e-14
2.165,0.085,0,5.08313874540786e-15
2.175,0.085,0,4.17408358221952e-15
2.185,0.085,0,1.6823489689973e-15
2.195,0.085,0,1.62454402218298e-15
2.205,0.085,0,1.1653254823941e-15
2.215,0.085,0,3.83755779411317e-16
2.225,0.085,0,1.17754402048217e-16
2.235,0.085,0,5.78191296777178e-17
2.245,0.085,0,3.54455307523842e-17
2.255,0.085,0,1.17677995813337e-16
2.265,0.085,0,2.25287947995787e-16
2.275,0.085,0,1.0943706314548e-16
2.285,0.085,0,6.70591397701724e-17
2.295,0.085,0,6.14958312992553e-17
2.305,0.085,0,3.72475376400081e-17
2.315,0.085,0,1.54404972525667e-17
2.325,0.085,0,6.04992754089743e-18
2.335,0.085,0,1.70659739987137e-17
2.345,0.085,0,4.16657721635844e-17
2.355,0.085,0,8.5254730128237e-18
2.365,0.085,0,6.46907541792101e-18
2.375,0.085,0,2.45115969044982e-18
2.385,0.085,0,1.59661191508648e-18
2.395,0.085,0,1.64079575684279e-18
2.405,0.085,0,4.56616156669101e-19
2.415,0.085,0,2.40011447132958e-19
2.425,0.085,0,4.17655020087491e-20
2.435,0.085,0,9.36547666685386e-21
2.445,0.085,0,3.13226993764555e-21
2.455,0.085,0,2.66058400701372e-21
2.465,0.085,0,7.34495881489232e-21
2.475,0.085,0,4.2582961966613e-17
2.485,0.085,0,7.66767432597645e-17
2.495,0.085,0,6.30860344993096e-17
2.505,0.085,0,8.18837143169834e-17
2.515,0.085,0,9.53774848696213e-16
2.525,0.085,0,8.98131183923374e-16
2.535,0.085,0,6.71572277836561e-16
2.545,0.085,0,1.01321185972199e-15
2.555,0.085,0,1.02475964164333e-15
2.565,0.085,0,2.99072051666001e-15
2.575,0.085,0,1.03562579881427e-14
2.585,0.085,0,1.04586310548131e-14
2.595,0.085,0,3.76743883220602e-15
2.605,0.085,0,4.22446516043694e-15
2.615,0.085,0,1.17380796946071e-15
2.625,0.085,0,4.86384696282012e-16
2.635,0.085,0,5.12046371312746e-16
2.645,0.085,0,3.93084067922002e-16
2.655,0.085,0,1.81587735943306e-16
2.665,0.085,0,4.89236570263101e-17
2.675,0.085,0,6.94436850794827e-17
2.685,0.085,0,7.35810235478948e-17
2.695,0.085,0,3.78448609395923e-17
2.705,0.085,0,9.76707631613805e-18
2.715,0.085,0,1.46361226513333e-17
2.725,0.085,0,1.55545514524849e-17
2.735,0.085,0,5.16266139275122e-18
2.745,0.085,0,1.97094903226434e-18
2.755,0.085,0,2.09265266327119e-18
2.765,0.085,0,1.76471674479871e-18
2.775,0.085,0,1.12914977412608e-18
2.785,0.085,0,6.81269142074853e-19
2.795,0.085,0,7.78690181985883e-19
2.805,0.085,0,1.28629324785656e-18
2.815,0.085,0,1.78858824781333e-18
2.825,0.085,0,1.46950875623417e-18
2.835,0.085,0,-2.88578516229008e-19
2.845,0.085,0,-3.26602902816392e-18
2.855,0.085,0,-6.2434795400987e-18
0.005,0.095,0,2.69667715833969e-26
0.015,0.095,0,1.0521499055932e-25
0.025,0.095,0,3.18279066979979e-25
0.035,0.095,0,7.21261163575908e-25
0.045,0.095,0,2.44557635007039e-24
0.055,0.095,0,9.55970698920455e-24
0.065,0.095,0,2.25796129571581e-23
0.075,0.095,0,1.97575022745313e-22
0.085,0.095,0,5.44397946733966e-22
0.095,0.095,0,3.08249796831089e-21
0.105,0.095,0,7.36338984855533e-21
0.115,0.095,0,7.7054699578351e-21
0.125,0.095,0,2.58909146078494e-20
0.135,0.095,0,4.27145787515183e-20
0.145,0.095,0,9.02313673989385e-20
0.155,0.095,0,1.76143800667578e-19
0.165,0.095,0,8.01843504189692e-19
0.175,0.095,0,2.42709585683938e-18
0.185,0.095,0,5.30009723388578e-18
0.195,0.095,0,7.35387570853334e-18
0.205,0.095,0,1.03848733093881e-17
0.215,0.095,0,4.17550763351724e-17
0.225,0.095,0,7.81465593551806e-17
0.235,0.095,0,3.15544940424032e-16
0.245,0.095,0,5.47352931336705e-16
0.255,0.095,0,2.18502625400051e-15
0.265,0.095,0,4.11329844603784e-15
0.275,0.095,0,4.67558167562174e-15
0.285,0.095,0,2.32966072621864e-14
0.295,0.095,0,2.17756243666678e-14
0.305,0.095,0,2.73756759949739e-14
0.315,0.095,0,6.59806202693111e-14
0.325,0.095,0,1.04585564543648e-13
0.335,0.095,0,8.66665121112503e-14
0.345,0.095,0,2.79544554236434e-13
0.355,0.095,0,1.86794311453353e-13
0.365,0.095,0,1.12241887963978e-14
0.375,0.095,0,1.52748832710741e-14
0.385,0.095,0,2.48698898785652e-14
0.395,0.095,0,1.42972467188468e-14
0.405,0.095,0,3.72460355912847e-15
0.415,0.095,0,1.7814740713079e-15
0.425,0.095,0,2.71341281106582e-16
0.435,0.095,0,1.81018172054527e-16
0.445,0.095,0,2.08106757973417e-16
0.455,0.095,0,4.15625454003177e-17
0.465,0.095,0,1.33241415508329e-16
0.475,0.095,0,3.08899215607534e-16
0.485,0.095,0,1.19394117118287e-15
0.495,0.095,0,2.85522647929976e-15
0.505,0.095,0,1.62285387845377e-14
0.515,0.095,0,2.82634088408267e-14
0.525,0.095,0,1.09661236641621e-13
0.535,0.095,0,8.24599446166299e-13
0.545,0.095,0,3.92911588370531e-12
0.555,0.095,0,1.40485520743763e-11
0.565,0.095,0,6.97213221401333e-11
0.575,0.095,0,2.09854051647624e-10
0.585,0.095,0,7.81285886816301e-10
0.595,0.095,0,3.32520864676391e-09
0.605,0.095,0,9.54413813611658e-09
0.615,0.095,0,5.14976392475292e-08
0.625,0.095,0,1.13191686506338e-07
0.635,0.095,0,5.20659733295022e-07
0.645,0.095,0,1.31323755775665e-06
0.655,0.095,0,3.7418827091566e-06
