x,y,gas_Saturation,CO2_concentration_in_water
0.265,0.015,0,0.712873449330049
0.275,0.015,0,0.709430941058992
0.285,0.015,0,0.696647491756476
0.295,0.015,0,0.682659936521115
0.305,0.015,0,0.668661690808723
0.315,0.015,0,0.638561142878801
0.325,0.015,0,0.599690041056151
0.335,0.015,0,0.536261600192789
0.345,0.015,0,0.45662953071416
0.355,0.015,0,0.373591755653536
0.365,0.015,0,0.291191523728076
0.375,0.015,0,0.223817205738595
0.385,0.015,0,0.273127502857595
0.395,0.015,0,0.323847930398391
0.405,0.015,0,0.419403772599374
0.415,0.015,0,0.509653408064091
0.425,0.015,0,0.587579164360794
0.435,0.015,0,0.648130526063108
0.445,0.015,0,0.705854237012479
0.455,0.015,0,0.749790395228301
0.465,0.015,0,0.789549801387768
0.475,0.015,0,0.829734609478577
0.485,0.015,0,0.857999951727713
0.495,0.015,0,0.881030720241781
0.505,0.015,0,0.903571216553475
0.515,0.015,0,0.919730227519015
0.525,0.015,0,0.936770705816986
0.535,0.015,0,0.950198445310013
0.545,0.015,0,0.963681950029643
0.555,0.015,0,0.973050997525061
0.565,0.015,0,0.981545261904403
0.575,0.015,0,0.988658686896625
0.585,0.015,0,0.997318184489009
0.595,0.015,0,1.00512514253275
0.605,0.015,0,1.01025481885883
0.615,0.015,0,1.01453909331319
0.625,0.015,0,1.01507285609318
0.635,0.015,0,1.01572961406257
0.645,0.015,0,1.01764837413409
0.655,0.015,0,1.01749935328513
0.665,0.015,0,1.01890034201174
0.675,0.015,0,1.01482327756099
0.685,0.015,0,1.01505942021841
0.695,0.015,0,1.01538439158444
0.705,0.015,0,1.01583283797424
0.715,0.015,0,1.01543957033517
0.725,0.015,0,1.01408080516991
0.735,0.015,0,1.01101174315466
0.745,0.015,0,1.00644143674972
0.755,0.015,0,1.0037193392679
0.765,0.015,0,1.00192607549979
0.775,0.015,0,1.00151737692416
0.785,0.015,0,1.00073402460915
0.795,0.015,0,0.999322009572876
0.805,0.015,0,0.996998510476531
0.815,0.015,0,0.993938564342684
0.825,0.015,0,0.991042454567019
0.835,0.015,0,0.990417124144345
0.845,0.015,0,0.989488467997845
0.855,0.015,0,0.985347861059461
0.865,0.015,0,0.983844298940162
0.875,0.015,0,0.982087088573587
0.885,0.015,0,0.974557920750418
0.895,0.015,0,0.965622629230382
0.905,0.015,0,0.954851583985676
0.915,0.015,0,0.945410340486457
0.925,0.015,0,0.93757318100035
0.935,0.015,0,0.932102359030657
0.945,0.015,0,0.92890067545092
0.955,0.015,0,0.916792069751827
0.965,0.015,0,0.900461031661141
0.975,0.015,0,0.894653382291231
0.985,0.015,0,0.88771742844267
0.995,0.015,0,0.876861642139405
1.005,0.015,0,0.866455029641558
1.015,0.015,0,0.857875289962158
1.025,0.015,0,0.845688939104817
1.035,0.015,0,0.825822674337137
1.045,0.015,0,0.808943499956283
1.055,0.015,0,0.779269462678292
1.065,0.015,0,0.753856206264702
1.075,0.015,0,0.735427545213521
1.085,0.015,0,0.693938441309331
1.095,0.015,0,0.64742921406665
1.105,0.015,0,0.612948909716657
1.115,0.015,0,0.585989719358796
1.125,0.015,0,0.538182284290701
1.135,0.015,0,0.485247614436464
1.145,0.015,0,0.43390003917931
1.155,0.015,0,0.383653208213217
1.165,0.015,0,0.326356510272268
1.175,0.015,0,0.286462063598476
1.185,0.015,0,0.225385868286776
1.195,0.015,0,0.185660179424829
1.205,0.015,0,0.13495229402476
1.215,0.015,0,0.0977064294494178
1.225,0.015,0,0.0533855248376295
1.235,0.015,0,0.0339977099081423
1.245,0.015,0,0.0239335534850563
1.255,0.015,0,0.00757960341777936
1.265,0.015,0,0.00586226329777763
1.275,0.015,0,0.00302843234674371
1.285,0.015,0,0.00374020990358932
1.295,0.015,0,0.00581427499682608
1.305,0.015,0,0.0144665921989692
1.315,0.015,0,0.0245916732330046
1.325,0.015,0,0.0466400605338309
1.335,0.015,0,0.0754787431801953
1.345,0.015,0,0.112618610185992
1.355,0.015,0,0.15471881817243
1.365,0.015,0,0.207568347300831
1.375,0.015,0,0.262196007732455
1.385,0.015,0,0.320255157711622
1.395,0.015,0,0.383079955268478
1.405,0.015,0,0.450468653292751
1.415,0.015,0,0.514629114767768
1.425,0.015,0,0.572793129570312
1.435,0.015,0,0.625491643066614
1.445,0.015,0,0.670945780615035
1.455,0.015,0,0.704887896775843
1.465,0.015,0,0.733640782898379
1.475,0.015,0,0.772503860857853
1.485,0.015,0,0.812058816146432
1.495,0.015,0,0.846711624535334
1.505,0.015,0,0.881499923415252
1.515,0.015,0,0.913135753128639
1.525,0.015,0,0.941853647884087
1.535,0.015,0,0.968518634703046
1.545,0.015,0,0.985248959969303
1.555,0.015,0,1.00519550132635
1.565,0.015,0,1.02300807439525
1.575,0.015,0,1.0362199833377
1.585,0.015,0,1.04937102724003
1.595,0.015,0,1.05582596116057
1.605,0.015,0,1.06105954958814
1.615,0.015,0,1.05846096760482
1.625,0.015,0,1.05169109153099
1.635,0.015,0,1.0341625292628
1.645,0.015,0,1.01221798244416
1.655,0.015,0,0.972298607571103
1.665,0.015,0,0.921340162839276
1.675,0.015,0,0.819693919237206
1.685,0.015,0,0.692048850068664
1.695,0.015,0,0.564772221471886
1.705,0.015,0,0.515133950595215
1.715,0.015,0,0.500534575849876
1.725,0.015,0,0.566044107493683
1.735,0.015,0,0.696793980934845
1.745,0.015,0,0.834987725245881
1.755,0.015,0,0.91353490491618
1.765,0.015,0,0.983445732984557
1.775,0.015,0,1.02189892092054
1.785,0.015,0,1.0526680203471
1.795,0.015,0,1.07265749979373
1.805,0.015,0,1.09082578557522
1.815,0.015,0,1.10553548191761
1.825,0.015,0,1.11677604128313
1.835,0.015,0,1.12777805041265
1.845,0.015,0,1.13587858721084
1.855,0.015,0,1.14662647343583
1.865,0.015,0,1.15520071569821
1.875,0.015,0,1.15957447769223
1.885,0.015,0,1.16299602803141
1.895,0.015,0,1.16252856875201
1.905,0.015,0,1.16122329664757
1.915,0.015,0,1.15758889358049
1.925,0.015,0,1.15215595795179
1.935,0.015,0,1.14360735623644
1.945,0.015,0,1.13492721197449
1.955,0.015,0,1.12393975576026
1.965,0.015,0,1.10877906791459
1.975,0.015,0,1.0945260349841
1.985,0.015,0,1.07451195927367
1.995,0.015,0,1.04773752966686
2.005,0.015,0,1.01608886252407
2.015,0.015,0,0.98100282254337
2.025,0.015,0,0.933210957999456
2.035,0.015,0,0.883045286591602
2.045,0.015,0,0.811061422898034
2.055,0.015,0,0.735618795359883
2.065,0.015,0,0.655875693890464
2.075,0.015,0,0.632127681885292
2.085,0.015,0,0.62600090828495
2.095,0.015,0,0.714085290808663
2.105,0.015,0,0.814374892771541
2.115,0.015,0,0.930443685378885
2.125,0.015,0,1.02836458625396
2.135,0.015,0,1.0777602145
2.145,0.015,0,1.11408009102978
2.155,0.015,0,1.07246520751034
2.165,0.015,0,1.06631123284983
2.175,0.015,0,1.05990656731914
2.185,0.015,0,1.08201857967762
2.195,0.015,0,1.12816059861747
2.205,0.015,0,1.18614062087441
2.215,0.015,0,1.20638726140661
2.225,0.015,0,1.21921546138571
2.235,0.015,0,1.22705059274059
2.245,0.015,0,1.23625111378072
2.255,0.015,0,1.24336650634873
2.265,0.015,0,1.2482293637972
2.275,0.015,0,1.25025368061691
2.285,0.015,0,1.24942987046357
2.295,0.015,0,1.24486202099912
2.305,0.015,0,1.23637960656643
2.315,0.015,0,1.22580318415442
2.325,0.015,0,1.21568511057234
2.335,0.015,0,1.20730377148408
2.345,0.015,0,1.19576356348589
2.355,0.015,0,1.17996336973391
2.365,0.015,0,1.16059725552373
2.375,0.015,0,1.13943958519703
2.385,0.015,0,1.11163118095747
2.395,0.015,0,1.08542322496117
2.405,0.015,0,1.05623539889855
2.415,0.015,0,1.02368450722061
2.425,0.015,0,0.991781326979603
2.435,0.015,0,0.94992474547608
2.445,0.015,0,0.907460782198188
2.455,0.015,0,0.873389382733945
2.465,0.015,0,0.821785837311852
2.475,0.015,0,0.768365498544575
2.485,0.015,0,0.712861457360031
2.495,0.015,0,0.655488475279013
2.505,0.015,0,0.594662953176782
2.515,0.015,0,0.531038880032813
2.525,0.015,0,0.46603794192308
2.535,0.015,0,0.400678930544086
2.545,0.015,0,0.329560011576883
2.555,0.015,0,0.261520508318166
2.565,0.015,0,0.201122573706798
2.575,0.015,0,0.146714713877342
2.585,0.015,0,0.116415910579185
2.595,0.015,0,0.090182217681591
2.605,0.015,0,0.0881544207655877
2.615,0.015,0,0.0952744855105115
2.625,0.015,0,0.132074194158196
2.635,0.015,0,0.175554973007741
2.645,0.015,0,0.229096878758806
2.655,0.015,0,0.286879423155786
2.665,0.015,0,0.346133686914615
2.675,0.015,0,0.397114092379586
2.685,0.015,0,0.445739640951987
2.695,0.015,0,0.485473043102384
2.705,0.015,0,0.520069934128143
2.715,0.015,0,0.547998253295541
2.725,0.015,0,0.563595630139412
2.735,0.015,0,0.579181266562856
2.745,0.015,0,0.590645812602613
2.755,0.015,0,0.593718691028121
2.765,0.015,0,0.592371919597219
2.775,0.015,0,0.59003507868328
2.785,0.015,0,0.587997954624964
2.795,0.015,0,0.581712524594646
2.805,0.015,0,0.571414261538213
2.815,0.015,0,0.561649946297924
2.825,0.015,0,0.551511875935943
2.835,0.015,0,0.544245164527615
2.845,0.015,0,0.539756701974939
2.855,0.015,0,0.535268239422263
0.005,0.025,0,0.0581327560423022
0.015,0.025,0,0.0755461398433857
0.025,0.025,0,0.0969227302253128
0.035,0.025,0,0.121321614223527
0.045,0.025,0,0.153140655511211
0.055,0.025,0,0.186645946516075
0.065,0.025,0,0.222758240428939
0.075,0.025,0,0.260508814642682
0.085,0.025,0,0.307101126245643
0.095,0.025,0,0.351217209278716
0.105,0.025,0,0.394689139903408
0.115,0.025,0,0.437170344865038
0.125,0.025,0,0.482483062583861
0.135,0.025,0,0.525254510888765
0.145,0.025,0,0.561896970282414
0.155,0.025,0,0.598606337840955
0.165,0.025,0,0.630539917400509
0.175,0.025,0,0.659603255818918
0.185,0.025,0,0.677357851804982
0.195,0.025,0,0.694372343578821
0.205,0.025,0,0.710444503461439
0.215,0.025,0,0.722978771521305
0.225,0.025,0,0.736758866988822
0.235,0.025,0,0.751229603464013
0.245,0.025,0,0.74876665386289
0.255,0.025,0,0.745926113223394
0.265,0.025,0,0.744275719966522
0.275,0.025,0,0.738673510766822
0.285,0.025,0,0.730031587977005
0.295,0.025,0,0.713147817248139
0.305,0.025,0,0.691804366326082
0.315,0.025,0,0.668808165704973
0.325,0.025,0,0.634435777603757
0.335,0.025,0,0.58631672873569
0.345,0.025,0,0.515119639818755
0.355,0.025,0,0.433718011468605
0.365,0.025,0,0.357224512277489
0.375,0.025,0,0.284086344833877
0.385,0.025,0,0.287937672093482
0.395,0.025,0,0.306084491841837
0.405,0.025,0,0.330692508137594
0.415,0.025,0,0.413467457787428
0.425,0.025,0,0.494208457341823
0.435,0.025,0,0.566890981053545
0.445,0.025,0,0.623851165515857
0.455,0.025,0,0.680524693798107
0.465,0.025,0,0.720349668649833
0.475,0.025,0,0.756682993065938
0.485,0.025,0,0.793039286988427
0.495,0.025,0,0.825519579343996
0.505,0.025,0,0.85173045996957
0.515,0.025,0,0.871457551612731
0.525,0.025,0,0.88957204040642
0.535,0.025,0,0.904595696576239
0.545,0.025,0,0.919029443976107
0.555,0.025,0,0.930266187648648
0.565,0.025,0,0.939967308750625
0.575,0.025,0,0.948501593422624
0.585,0.025,0,0.956318583008919
0.595,0.025,0,0.962636479740155
0.605,0.025,0,0.968073759980482
0.615,0.025,0,0.969761402137137
0.625,0.025,0,0.970701239642984
0.635,0.025,0,0.971835862036312
0.645,0.025,0,0.973856350611915
0.655,0.025,0,0.97242103055793
0.665,0.025,0,0.970739900186846
0.675,0.025,0,0.96826553492065
0.685,0.025,0,0.968575927914013
0.695,0.025,0,0.968925599954821
0.705,0.025,0,0.969698463079136
0.715,0.025,0,0.970593538735839
0.725,0.025,0,0.969142050834755
0.735,0.025,0,0.966650201736663
0.745,0.025,0,0.960873883611311
0.755,0.025,0,0.956980205753038
0.765,0.025,0,0.954388460655079
0.775,0.025,0,0.953240606665149
0.785,0.025,0,0.952197173146087
0.795,0.025,0,0.947638867034885
0.805,0.025,0,0.943544639163471
0.815,0.025,0,0.940484453186255
0.825,0.025,0,0.936803719439387
0.835,0.025,0,0.928171001497161
0.845,0.025,0,0.92126221251697
0.855,0.025,0,0.917020604200336
0.865,0.025,0,0.910159490630452
0.875,0.025,0,0.899980551273448
0.885,0.025,0,0.890092000171691
0.895,0.025,0,0.878032946753483
0.905,0.025,0,0.864690632270295
0.915,0.025,0,0.855392791820268
0.925,0.025,0,0.8491343974519
0.935,0.025,0,0.836739877567781
0.945,0.025,0,0.824135859415868
0.955,0.025,0,0.815019255683605
0.965,0.025,0,0.807259453413946
0.975,0.025,0,0.797866121094322
0.985,0.025,0,0.786532000707146
0.995,0.025,0,0.775197880319969
1.005,0.025,0,0.764404260692183
1.015,0.025,0,0.753990506786113
1.025,0.025,0,0.728017844804113
1.035,0.025,0,0.702105681031423
1.045,0.025,0,0.678453503198797
1.055,0.025,0,0.654013219175789
1.065,0.025,0,0.616047325909209
1.075,0.025,0,0.571008208706617
1.085,0.025,0,0.528516408024009
1.095,0.025,0,0.489975082764961
1.105,0.025,0,0.449604059476698
1.115,0.025,0,0.408271509748262
1.125,0.025,0,0.36210653874538
1.135,0.025,0,0.336408290425232
1.145,0.025,0,0.301099089883728
1.155,0.025,0,0.244171453729387
1.165,0.025,0,0.218671125843735
1.175,0.025,0,0.177247176542868
1.185,0.025,0,0.148753604796107
1.195,0.025,0,0.110038136426631
1.205,0.025,0,0.0822705255886029
1.215,0.025,0,0.0495921978850499
1.225,0.025,0,0.0294502242756046
1.235,0.025,0,0.0178319890042391
1.245,0.025,0,0.00968867548759496
1.255,0.025,0,0.00440272605516941
1.265,0.025,0,0.00288065102947491
1.275,0.025,0,0.00167398763498295
1.285,0.025,0,0.00319379914593867
1.295,0.025,0,0.00526954619315528
1.305,0.025,0,0.00943686288475385
1.315,0.025,0,0.0188005816772267
1.325,0.025,0,0.0400850722277435
1.335,0.025,0,0.0566178899574982
1.345,0.025,0,0.0929946024933321
1.355,0.025,0,0.127021180718298
1.365,0.025,0,0.180527032712477
1.375,0.025,0,0.233129581776701
1.385,0.025,0,0.295130745575806
1.395,0.025,0,0.357410260487525
1.405,0.025,0,0.417768176781553
1.415,0.025,0,0.477081882924798
1.425,0.025,0,0.535443061554388
1.435,0.025,0,0.588086785774614
1.445,0.025,0,0.630699497884957
1.455,0.025,0,0.676112721350641
1.465,0.025,0,0.709540131005676
1.475,0.025,0,0.750513591157969
1.485,0.025,0,0.786759884887845
1.495,0.025,0,0.816749170620171
1.505,0.025,0,0.844709978300898
1.515,0.025,0,0.877573507123426
1.525,0.025,0,0.901691324504539
1.535,0.025,0,0.932271107724141
1.545,0.025,0,0.969028693325817
1.555,0.025,0,0.989316581965296
1.565,0.025,0,1.01071128694782
1.575,0.025,0,1.02784939713955
1.585,0.025,0,1.04081451818086
1.595,0.025,0,1.05762968724026
1.605,0.025,0,1.06324001177126
1.615,0.025,0,1.07045792085388
1.625,0.025,0,1.06435409011112
1.635,0.025,0,1.04753542322557
1.645,0.025,0,1.03170731457295
1.655,0.025,0,0.984772234380181
1.665,0.025,0,0.935229377953979
1.675,0.025,0,0.809316408526458
1.685,0.025,0,0.679351669152623
1.695,0.025,0,0.564651549960227
1.705,0.025,0,0.494686112856399
1.715,0.025,0,0.472490882511271
1.725,0.025,0,0.535140401628799
1.735,0.025,0,0.622091776970876
1.745,0.025,0,0.759620372079515
1.755,0.025,0,0.861748626332386
1.765,0.025,0,0.930333496248724
1.775,0.025,0,0.989145962773835
1.785,0.025,0,1.01798292370017
1.795,0.025,0,1.04027298029679
1.805,0.025,0,1.06299911901935
1.815,0.025,0,1.0798483158945
1.825,0.025,0,1.09850903569945
1.835,0.025,0,1.11138302976579
1.845,0.025,0,1.12352461700029
1.855,0.025,0,1.1338135049303
1.865,0.025,0,1.14379923771992
1.875,0.025,0,1.14798331696257
1.885,0.025,0,1.15029307635985
1.895,0.025,0,1.1497768939961
1.905,0.025,0,1.14724095681394
1.915,0.025,0,1.14360831916709
1.925,0.025,0,1.13802253040839
1.935,0.025,0,1.12755591893298
1.945,0.025,0,1.11736336155491
1.955,0.025,0,1.10370287541915
1.965,0.025,0,1.08831074795208
1.975,0.025,0,1.07409711322318
