x,y,gas saturation [-],CO2 concentration in water [kg/m3]
2.275E+00,1.350E-01,0.000E+00,7.664E-15
2.285E+00,1.350E-01,0.000E+00,1.858E-15
2.295E+00,1.350E-01,0.000E+00,9.292E-16
2.305E+00,1.350E-01,0.000E+00,6.353E-16
2.315E+00,1.350E-01,0.000E+00,4.574E-16
2.325E+00,1.350E-01,0.000E+00,3.281E-16
2.335E+00,1.350E-01,0.000E+00,2.340E-16
2.345E+00,1.350E-01,0.000E+00,1.675E-16
2.355E+00,1.350E-01,0.000E+00,1.537E-16
2.365E+00,1.350E-01,0.000E+00,6.280E-16
2.375E+00,1.350E-01,0.000E+00,7.344E-15
2.385E+00,1.350E-01,0.000E+00,8.748E-14
2.395E+00,1.350E-01,0.000E+00,7.715E-13
2.405E+00,1.350E-01,0.000E+00,3.104E-12
2.415E+00,1.350E-01,0.000E+00,1.365E-12
2.425E+00,1.350E-01,0.000E+00,3.072E-13
2.435E+00,1.350E-01,0.000E+00,4.632E-14
2.445E+00,1.350E-01,0.000E+00,5.337E-15
2.455E+00,1.350E-01,0.000E+00,5.058E-16
2.465E+00,1.350E-01,0.000E+00,4.163E-17
2.475E+00,1.350E-01,0.000E+00,3.615E-18
2.485E+00,1.350E-01,0.000E+00,7.294E-19
2.495E+00,1.350E-01,0.000E+00,3.265E-19
2.505E+00,1.350E-01,0.000E+00,1.590E-19
2.515E+00,1.350E-01,0.000E+00,7.756E-20
2.525E+00,1.350E-01,0.000E+00,4.223E-20
2.535E+00,1.350E-01,0.000E+00,6.889E-20
2.545E+00,1.350E-01,0.000E+00,7.850E-19
2.555E+00,1.350E-01,0.000E+00,1.192E-17
2.565E+00,1.350E-01,0.000E+00,1.759E-16
2.575E+00,1.350E-01,0.000E+00,2.510E-15
2.585E+00,1.350E-01,0.000E+00,3.455E-14
2.595E+00,1.350E-01,0.000E+00,4.174E-13
2.605E+00,1.350E-01,0.000E+00,4.091E-12
2.615E+00,1.350E-01,0.000E+00,3.053E-11
2.625E+00,1.350E-01,0.000E+00,1.516E-10
2.635E+00,1.350E-01,0.000E+00,3.943E-10
2.645E+00,1.350E-01,0.000E+00,2.324E-10
2.655E+00,1.350E-01,0.000E+00,7.362E-11
2.665E+00,1.350E-01,0.000E+00,1.536E-11
2.675E+00,1.350E-01,0.000E+00,2.415E-12
2.685E+00,1.350E-01,0.000E+00,3.556E-13
2.695E+00,1.350E-01,0.000E+00,4.841E-14
2.705E+00,1.350E-01,0.000E+00,6.184E-15
2.715E+00,1.350E-01,0.000E+00,7.247E-16
2.725E+00,1.350E-01,0.000E+00,7.831E-17
2.735E+00,1.350E-01,0.000E+00,7.596E-18
2.745E+00,1.350E-01,0.000E+00,6.700E-19
2.755E+00,1.350E-01,0.000E+00,5.304E-20
2.765E+00,1.350E-01,0.000E+00,3.814E-21
2.775E+00,1.350E-01,0.000E+00,2.457E-22
2.785E+00,1.350E-01,0.000E+00,1.450E-23
2.795E+00,1.350E-01,0.000E+00,7.659E-25
2.805E+00,1.350E-01,0.000E+00,3.739E-26
2.815E+00,1.350E-01,0.000E+00,1.642E-27
2.825E+00,1.350E-01,0.000E+00,6.755E-29
2.835E+00,1.350E-01,0.000E+00,2.525E-30
2.845E+00,1.350E-01,0.000E+00,8.694E-32
2.855E+00,1.350E-01,0.000E+00,2.872E-33
5.000E-03,1.450E-01,0.000E+00,9.521E-48
1.500E-02,1.450E-01,0.000E+00,5.092E-46
2.500E-02,1.450E-01,0.000E+00,2.681E-44
3.500E-02,1.450E-01,0.000E+00,1.356E-42
4.500E-02,1.450E-01,0.000E+00,6.654E-41
5.500E-02,1.450E-01,0.000E+00,3.176E-39
6.500E-02,1.450E-01,0.000E+00,1.431E-37
7.500E-02,1.450E-01,0.000E+00,6.284E-36
8.500E-02,1.450E-01,0.000E+00,2.621E-34
9.500E-02,1.450E-01,0.000E+00,1.045E-32
1.050E-01,1.450E-01,0.000E+00,3.998E-31
1.150E-01,1.450E-01,0.000E+00,1.446E-29
1.250E-01,1.450E-01,0.000E+00,5.026E-28
1.350E-01,1.450E-01,0.000E+00,1.631E-26
1.450E-01,1.450E-01,0.000E+00,5.019E-25
1.550E-01,1.450E-01,0.000E+00,1.465E-23
1.650E-01,1.450E-01,0.000E+00,3.980E-22
1.750E-01,1.450E-01,0.000E+00,1.020E-20
1.850E-01,1.450E-01,0.000E+00,2.417E-19
1.950E-01,1.450E-01,0.000E+00,5.334E-18
2.050E-01,1.450E-01,0.000E+00,1.075E-16
2.150E-01,1.450E-01,0.000E+00,2.007E-15
2.250E-01,1.450E-01,0.000E+00,3.428E-14
2.350E-01,1.450E-01,0.000E+00,5.303E-13
2.450E-01,1.450E-01,0.000E+00,7.510E-12
2.550E-01,1.450E-01,0.000E+00,9.508E-11
2.650E-01,1.450E-01,0.000E+00,1.087E-09
2.750E-01,1.450E-01,0.000E+00,1.102E-08
2.850E-01,1.450E-01,0.000E+00,9.910E-08
2.950E-01,1.450E-01,0.000E+00,7.848E-07
3.050E-01,1.450E-01,0.000E+00,5.375E-06
3.150E-01,1.450E-01,0.000E+00,3.213E-05
3.250E-01,1.450E-01,0.000E+00,1.642E-04
3.350E-01,1.450E-01,0.000E+00,6.773E-04
3.450E-01,1.450E-01,0.000E+00,2.080E-03
3.550E-01,1.450E-01,0.000E+00,6.358E-03
3.650E-01,1.450E-01,0.000E+00,1.734E-02
3.750E-01,1.450E-01,0.000E+00,4.544E-02
3.850E-01,1.450E-01,0.000E+00,8.663E-02
3.950E-01,1.450E-01,0.000E+00,1.460E-01
4.050E-01,1.450E-01,0.000E+00,2.231E-01
4.150E-01,1.450E-01,0.000E+00,3.311E-01
4.250E-01,1.450E-01,0.000E+00,4.571E-01
4.350E-01,1.450E-01,0.000E+00,5.756E-01
4.450E-01,1.450E-01,0.000E+00,6.770E-01
4.550E-01,1.450E-01,0.000E+00,7.703E-01
4.650E-01,1.450E-01,0.000E+00,8.540E-01
4.750E-01,1.450E-01,0.000E+00,9.230E-01
4.850E-01,1.450E-01,0.000E+00,9.698E-01
4.950E-01,1.450E-01,0.000E+00,9.898E-01
5.050E-01,1.450E-01,0.000E+00,9.815E-01
5.150E-01,1.450E-01,0.000E+00,9.465E-01
5.250E-01,1.450E-01,0.000E+00,8.859E-01
5.350E-01,1.450E-01,0.000E+00,7.843E-01
5.450E-01,1.450E-01,0.000E+00,6.365E-01
5.550E-01,1.450E-01,0.000E+00,4.839E-01
5.650E-01,1.450E-01,0.000E+00,3.458E-01
5.750E-01,1.450E-01,0.000E+00,2.399E-01
5.850E-01,1.450E-01,0.000E+00,1.605E-01
5.950E-01,1.450E-01,0.000E+00,1.033E-01
6.050E-01,1.450E-01,0.000E+00,6.421E-02
6.150E-01,1.450E-01,0.000E+00,3.949E-02
6.250E-01,1.450E-01,0.000E+00,2.614E-02
6.350E-01,1.450E-01,0.000E+00,2.195E-02
6.450E-01,1.450E-01,0.000E+00,2.543E-02
6.550E-01,1.450E-01,0.000E+00,3.576E-02
6.650E-01,1.450E-01,0.000E+00,5.271E-02
6.750E-01,1.450E-01,0.000E+00,7.628E-02
6.850E-01,1.450E-01,0.000E+00,1.066E-01
6.950E-01,1.450E-01,0.000E+00,1.436E-01
7.050E-01,1.450E-01,0.000E+00,1.877E-01
7.150E-01,1.450E-01,0.000E+00,2.391E-01
7.250E-01,1.450E-01,0.000E+00,3.025E-01
7.350E-01,1.450E-01,0.000E+00,3.760E-01
7.450E-01,1.450E-01,0.000E+00,4.457E-01
7.550E-01,1.450E-01,0.000E+00,5.113E-01
7.650E-01,1.450E-01,0.000E+00,5.725E-01
7.750E-01,1.450E-01,0.000E+00,6.338E-01
7.850E-01,1.450E-01,0.000E+00,6.968E-01
7.950E-01,1.450E-01,0.000E+00,7.576E-01
8.050E-01,1.450E-01,0.000E+00,7.987E-01
8.150E-01,1.450E-01,0.000E+00,8.070E-01
8.250E-01,1.450E-01,0.000E+00,7.750E-01
8.350E-01,1.450E-01,0.000E+00,7.056E-01
8.450E-01,1.450E-01,0.000E+00,6.185E-01
8.550E-01,1.450E-01,0.000E+00,5.328E-01
8.650E-01,1.450E-01,0.000E+00,4.533E-01
8.750E-01,1.450E-01,0.000E+00,3.738E-01
8.850E-01,1.450E-01,0.000E+00,2.815E-01
8.950E-01,1.450E-01,0.000E+00,2.117E-01
9.050E-01,1.450E-01,0.000E+00,1.810E-01
9.150E-01,1.450E-01,0.000E+00,2.016E-01
9.250E-01,1.450E-01,0.000E+00,2.823E-01
9.350E-01,1.450E-01,0.000E+00,4.305E-01
9.450E-01,1.450E-01,0.000E+00,5.606E-01
9.550E-01,1.450E-01,0.000E+00,6.474E-01
9.650E-01,1.450E-01,0.000E+00,7.064E-01
9.750E-01,1.450E-01,0.000E+00,7.449E-01
9.850E-01,1.450E-01,0.000E+00,7.620E-01
9.950E-01,1.450E-01,0.000E+00,7.563E-01
1.005E+00,1.450E-01,0.000E+00,7.255E-01
1.015E+00,1.450E-01,0.000E+00,6.641E-01
1.025E+00,1.450E-01,0.000E+00,5.653E-01
1.035E+00,1.450E-01,0.000E+00,4.312E-01
1.045E+00,1.450E-01,0.000E+00,2.969E-01
1.055E+00,1.450E-01,0.000E+00,1.884E-01
1.065E+00,1.450E-01,0.000E+00,1.104E-01
1.075E+00,1.450E-01,0.000E+00,5.922E-02
1.085E+00,1.450E-01,0.000E+00,2.902E-02
1.095E+00,1.450E-01,0.000E+00,1.294E-02
1.105E+00,1.450E-01,0.000E+00,5.261E-03
1.115E+00,1.450E-01,0.000E+00,1.965E-03
1.125E+00,1.450E-01,0.000E+00,6.725E-04
1.135E+00,1.450E-01,0.000E+00,2.130E-04
1.145E+00,1.450E-01,0.000E+00,6.310E-05
1.155E+00,1.450E-01,0.000E+00,1.734E-05
1.165E+00,1.450E-01,0.000E+00,4.430E-06
1.175E+00,1.450E-01,0.000E+00,1.068E-06
1.185E+00,1.450E-01,0.000E+00,2.393E-07
1.195E+00,1.450E-01,0.000E+00,5.055E-08
1.205E+00,1.450E-01,0.000E+00,1.011E-08
1.215E+00,1.450E-01,0.000E+00,1.908E-09
1.225E+00,1.450E-01,0.000E+00,3.397E-10
1.235E+00,1.450E-01,0.000E+00,5.749E-11
1.245E+00,1.450E-01,0.000E+00,9.254E-12
1.255E+00,1.450E-01,0.000E+00,1.434E-12
1.265E+00,1.450E-01,0.000E+00,2.115E-13
1.275E+00,1.450E-01,0.000E+00,3.111E-14
1.285E+00,1.450E-01,0.000E+00,5.574E-15
1.295E+00,1.450E-01,0.000E+00,2.511E-15
1.305E+00,1.450E-01,0.000E+00,2.713E-15
1.315E+00,1.450E-01,0.000E+00,3.490E-15
1.325E+00,1.450E-01,0.000E+00,4.501E-15
1.335E+00,1.450E-01,0.000E+00,5.729E-15
1.345E+00,1.450E-01,0.000E+00,7.118E-15
1.355E+00,1.450E-01,0.000E+00,8.696E-15
1.365E+00,1.450E-01,0.000E+00,1.050E-14
1.375E+00,1.450E-01,0.000E+00,1.256E-14
1.385E+00,1.450E-01,0.000E+00,1.495E-14
1.395E+00,1.450E-01,0.000E+00,1.772E-14
1.405E+00,1.450E-01,0.000E+00,2.090E-14
1.415E+00,1.450E-01,0.000E+00,2.454E-14
1.425E+00,1.450E-01,0.000E+00,2.887E-14
1.435E+00,1.450E-01,0.000E+00,3.391E-14
1.445E+00,1.450E-01,0.000E+00,3.968E-14
1.455E+00,1.450E-01,0.000E+00,4.635E-14
1.465E+00,1.450E-01,0.000E+00,5.379E-14
1.475E+00,1.450E-01,0.000E+00,6.243E-14
1.485E+00,1.450E-01,0.000E+00,7.238E-14
1.495E+00,1.450E-01,0.000E+00,8.372E-14
1.505E+00,1.450E-01,0.000E+00,9.674E-14
1.515E+00,1.450E-01,0.000E+00,1.114E-13
1.525E+00,1.450E-01,0.000E+00,1.281E-13
1.535E+00,1.450E-01,0.000E+00,1.554E-13
1.545E+00,1.450E-01,0.000E+00,3.504E-13
1.555E+00,1.450E-01,0.000E+00,2.811E-12
1.565E+00,1.450E-01,0.000E+00,1.821E-11
1.575E+00,1.450E-01,0.000E+00,2.133E-11
1.585E+00,1.450E-01,0.000E+00,1.051E-11
1.595E+00,1.450E-01,0.000E+00,3.153E-12
1.605E+00,1.450E-01,0.000E+00,8.118E-13
1.615E+00,1.450E-01,0.000E+00,3.519E-13
1.625E+00,1.450E-01,0.000E+00,2.733E-13
1.635E+00,1.450E-01,0.000E+00,2.615E-13
1.645E+00,1.450E-01,0.000E+00,2.593E-13
1.655E+00,1.450E-01,0.000E+00,2.587E-13
1.665E+00,1.450E-01,0.000E+00,2.585E-13
1.675E+00,1.450E-01,0.000E+00,2.584E-13
1.685E+00,1.450E-01,0.000E+00,2.590E-13
1.695E+00,1.450E-01,0.000E+00,2.602E-13
1.705E+00,1.450E-01,0.000E+00,2.612E-13
1.715E+00,1.450E-01,0.000E+00,2.640E-13
1.725E+00,1.450E-01,0.000E+00,2.662E-13
1.735E+00,1.450E-01,0.000E+00,2.682E-13
1.745E+00,1.450E-01,0.000E+00,2.694E-13
1.755E+00,1.450E-01,0.000E+00,2.714E-13
1.765E+00,1.450E-01,0.000E+00,2.716E-13
1.775E+00,1.450E-01,0.000E+00,2.709E-13
1.785E+00,1.450E-01,0.000E+00,2.680E-13
1.795E+00,1.450E-01,0.000E+00,2.650E-13
1.805E+00,1.450E-01,0.000E+00,2.605E-13
1.815E+00,1.450E-01,0.000E+00,2.562E-13
1.825E+00,1.450E-01,0.000E+00,2.516E-13
1.835E+00,1.450E-01,0.000E+00,2.472E-13
1.845E+00,1.450E-01,0.000E+00,2.423E-13
1.855E+00,1.450E-01,0.000E+00,2.378E-13
1.865E+00,1.450E-01,0.000E+00,2.331E-13
1.875E+00,1.450E-01,0.000E+00,2.294E-13
1.885E+00,1.450E-01,0.000E+00,2.250E-13
1.895E+00,1.450E-01,0.000E+00,2.215E-13
1.905E+00,1.450E-01,0.000E+00,2.189E-13
1.915E+00,1.450E-01,0.000E+00,2.160E-13
1.925E+00,1.450E-01,0.000E+00,2.141E-13
1.935E+00,1.450E-01,0.000E+00,2.125E-13
1.945E+00,1.450E-01,0.000E+00,2.127E-13
1.955E+00,1.450E-01,0.000E+00,2.136E-13
1.965E+00,1.450E-01,0.000E+00,2.162E-13
1.975E+00,1.450E-01,0.000E+00,2.320E-13
1.985E+00,1.450E-01,0.000E+00,4.869E-13
1.995E+00,1.450E-01,0.000E+00,5.602E-12
2.005E+00,1.450E-01,0.000E+00,9.781E-11
2.015E+00,1.450E-01,0.000E+00,1.512E-09
2.025E+00,1.450E-01,0.000E+00,2.155E-08
2.035E+00,1.450E-01,0.000E+00,3.091E-07
2.045E+00,1.450E-01,0.000E+00,3.298E-06
2.055E+00,1.450E-01,0.000E+00,2.440E-05
2.065E+00,1.450E-01,0.000E+00,9.885E-05
2.075E+00,1.450E-01,0.000E+00,4.199E-05
2.085E+00,1.450E-01,0.000E+00,1.047E-05
2.095E+00,1.450E-01,0.000E+00,1.845E-06
2.105E+00,1.450E-01,0.000E+00,2.493E-07
2.115E+00,1.450E-01,0.000E+00,2.730E-08
2.125E+00,1.450E-01,0.000E+00,2.789E-09
2.135E+00,1.450E-01,0.000E+00,2.626E-10
2.145E+00,1.450E-01,0.000E+00,2.246E-11
2.155E+00,1.450E-01,0.000E+00,1.789E-12
2.165E+00,1.450E-01,0.000E+00,1.804E-13
2.175E+00,1.450E-01,0.000E+00,6.794E-14
2.185E+00,1.450E-01,0.000E+00,1.117E-13
2.195E+00,1.450E-01,0.000E+00,9.141E-13
2.205E+00,1.450E-01,0.000E+00,1.095E-11
2.215E+00,1.450E-01,0.000E+00,1.046E-10
2.225E+00,1.450E-01,0.000E+00,5.126E-10
2.235E+00,1.450E-01,0.000E+00,2.501E-10
2.245E+00,1.450E-01,0.000E+00,6.190E-11
2.255E+00,1.450E-01,0.000E+00,1.116E-11
2.265E+00,1.450E-01,0.000E+00,1.674E-12
2.275E+00,1.450E-01,0.000E+00,2.264E-13
2.285E+00,1.450E-01,0.000E+00,3.285E-14
2.295E+00,1.450E-01,0.000E+00,8.479E-15
2.305E+00,1.450E-01,0.000E+00,4.661E-15
2.315E+00,1.450E-01,0.000E+00,3.291E-15
2.325E+00,1.450E-01,0.000E+00,2.382E-15
2.335E+00,1.450E-01,0.000E+00,1.718E-15
2.345E+00,1.450E-01,0.000E+00,1.342E-15
2.355E+00,1.450E-01,0.000E+00,2.464E-15
2.365E+00,1.450E-01,0.000E+00,2.254E-14
2.375E+00,1.450E-01,0.000E+00,2.962E-13
2.385E+00,1.450E-01,0.000E+00,3.794E-12
2.395E+00,1.450E-01,0.000E+00,3.355E-11
2.405E+00,1.450E-01,0.000E+00,1.367E-10
2.415E+00,1.450E-01,0.000E+00,5.504E-11
2.425E+00,1.450E-01,0.000E+00,1.169E-11
2.435E+00,1.450E-01,0.000E+00,1.671E-12
2.445E+00,1.450E-01,0.000E+00,1.855E-13
2.455E+00,1.450E-01,0.000E+00,1.682E-14
2.465E+00,1.450E-01,0.000E+00,1.334E-15
2.475E+00,1.450E-01,0.000E+00,1.009E-16
2.485E+00,1.450E-01,0.000E+00,1.606E-17
2.495E+00,1.450E-01,0.000E+00,6.363E-18
2.505E+00,1.450E-01,0.000E+00,2.593E-18
2.515E+00,1.450E-01,0.000E+00,1.052E-18
2.525E+00,1.450E-01,0.000E+00,5.249E-19
2.535E+00,1.450E-01,0.000E+00,1.215E-18
2.545E+00,1.450E-01,0.000E+00,1.555E-17
2.555E+00,1.450E-01,0.000E+00,2.346E-16
2.565E+00,1.450E-01,0.000E+00,3.417E-15
2.575E+00,1.450E-01,0.000E+00,4.872E-14
2.585E+00,1.450E-01,0.000E+00,6.817E-13
2.595E+00,1.450E-01,0.000E+00,8.572E-12
2.605E+00,1.450E-01,0.000E+00,8.924E-11
2.615E+00,1.450E-01,0.000E+00,7.085E-10
2.625E+00,1.450E-01,0.000E+00,3.704E-09
2.635E+00,1.450E-01,0.000E+00,1.027E-08
2.645E+00,1.450E-01,0.000E+00,6.013E-09
2.655E+00,1.450E-01,0.000E+00,1.868E-09
2.665E+00,1.450E-01,0.000E+00,3.858E-10
2.675E+00,1.450E-01,0.000E+00,5.932E-11
2.685E+00,1.450E-01,0.000E+00,8.506E-12
2.695E+00,1.450E-01,0.000E+00,1.155E-12
2.705E+00,1.450E-01,0.000E+00,1.460E-13
2.715E+00,1.450E-01,0.000E+00,1.719E-14
2.725E+00,1.450E-01,0.000E+00,1.846E-15
2.735E+00,1.450E-01,0.000E+00,1.792E-16
2.745E+00,1.450E-01,0.000E+00,1.565E-17
2.755E+00,1.450E-01,0.000E+00,1.239E-18
2.765E+00,1.450E-01,0.000E+00,8.805E-20
2.775E+00,1.450E-01,0.000E+00,5.652E-21
2.785E+00,1.450E-01,0.000E+00,3.242E-22
2.795E+00,1.450E-01,0.000E+00,1.696E-23
2.805E+00,1.450E-01,0.000E+00,8.079E-25
2.815E+00,1.450E-01,0.000E+00,3.533E-26
2.825E+00,1.450E-01,0.000E+00,1.412E-27
2.835E+00,1.450E-01,0.000E+00,5.187E-29
2.845E+00,1.450E-01,0.000E+00,1.759E-30
2.855E+00,1.450E-01,0.000E+00,5.677E-32
5.000E-03,1.550E-01,0.000E+00,2.305E-48
1.500E-02,1.550E-01,0.000E+00,1.152E-46
2.500E-02,1.550E-01,0.000E+00,5.699E-45
3.500E-02,1.550E-01,0.000E+00,2.775E-43
4.500E-02,1.550E-01,0.000E+00,1.300E-41
5.500E-02,1.550E-01,0.000E+00,5.975E-40
6.500E-02,1.550E-01,0.000E+00,2.667E-38
7.500E-02,1.550E-01,0.000E+00,1.135E-36
8.500E-02,1.550E-01,0.000E+00,4.725E-35
9.500E-02,1.550E-01,0.000E+00,1.863E-33
1.050E-01,1.550E-01,0.000E+00,7.136E-32
1.150E-01,1.550E-01,0.000E+00,2.618E-30
1.250E-01,1.550E-01,0.000E+00,9.073E-29
1.350E-01,1.550E-01,0.000E+00,3.012E-27
1.450E-01,1.550E-01,0.000E+00,9.458E-26
1.550E-01,1.550E-01,0.000E+00,2.825E-24
1.650E-01,1.550E-01,0.000E+00,7.933E-23
1.750E-01,1.550E-01,0.000E+00,2.096E-21
1.850E-01,1.550E-01,0.000E+00,5.175E-20
1.950E-01,1.550E-01,0.000E+00,1.192E-18
2.050E-01,1.550E-01,0.000E+00,2.538E-17
2.150E-01,1.550E-01,0.000E+00,5.025E-16
2.250E-01,1.550E-01,0.000E+00,9.155E-15
2.350E-01,1.550E-01,0.000E+00,1.529E-13
2.450E-01,1.550E-01,0.000E+00,2.307E-12
2.550E-01,1.550E-01,0.000E+00,3.150E-11
2.650E-01,1.550E-01,0.000E+00,3.841E-10
2.750E-01,1.550E-01,0.000E+00,4.228E-09
2.850E-01,1.550E-01,0.000E+00,4.101E-08
2.950E-01,1.550E-01,0.000E+00,3.480E-07
3.050E-01,1.550E-01,0.000E+00,2.582E-06
3.150E-01,1.550E-01,0.000E+00,1.659E-05
3.250E-01,1.550E-01,0.000E+00,9.017E-05
3.350E-01,1.550E-01,0.000E+00,3.946E-04
3.450E-01,1.550E-01,0.000E+00,1.251E-03
3.550E-01,1.550E-01,0.000E+00,4.099E-03
3.650E-01,1.550E-01,0.000E+00,1.196E-02
3.750E-01,1.550E-01,0.000E+00,3.336E-02
3.850E-01,1.550E-01,0.000E+00,6.662E-02
3.950E-01,1.550E-01,0.000E+00,1.155E-01
4.050E-01,1.550E-01,0.000E+00,1.826E-01
4.150E-01,1.550E-01,0.000E+00,2.746E-01
4.250E-01,1.550E-01,0.000E+00,3.795E-01
4.350E-01,1.550E-01,0.000E+00,5.043E-01
4.450E-01,1.550E-01,0.000E+00,6.158E-01
4.550E-01,1.550E-01,0.000E+00,7.185E-01
4.650E-01,1.550E-01,0.000E+00,8.134E-01
4.750E-01,1.550E-01,0.000E+00,8.937E-01
4.850E-01,1.550E-01,0.000E+00,9.511E-01
4.950E-01,1.550E-01,0.000E+00,9.800E-01
5.050E-01,1.550E-01,0.000E+00,9.785E-01
5.150E-01,1.550E-01,0.000E+00,9.483E-01
5.250E-01,1.550E-01,0.000E+00,8.931E-01
5.350E-01,1.550E-01,0.000E+00,8.075E-01
5.450E-01,1.550E-01,0.000E+00,6.789E-01
5.550E-01,1.550E-01,0.000E+00,5.397E-01
5.650E-01,1.550E-01,0.000E+00,3.979E-01
5.750E-01,1.550E-01,0.000E+00,2.835E-01
5.850E-01,1.550E-01,0.000E+00,1.948E-01
5.950E-01,1.550E-01,0.000E+00,1.287E-01
6.050E-01,1.550E-01,0.000E+00,8.166E-02
6.150E-01,1.550E-01,0.000E+00,5.020E-02
6.250E-01,1.550E-01,0.000E+00,3.120E-02
6.350E-01,1.550E-01,0.000E+00,2.202E-02
6.450E-01,1.550E-01,0.000E+00,2.080E-02
6.550E-01,1.550E-01,0.000E+00,2.647E-02
6.650E-01,1.550E-01,0.000E+00,3.853E-02
6.750E-01,1.550E-01,0.000E+00,5.700E-02
6.850E-01,1.550E-01,0.000E+00,8.210E-02
6.950E-01,1.550E-01,0.000E+00,1.140E-01
7.050E-01,1.550E-01,0.000E+00,1.531E-01
7.150E-01,1.550E-01,0.000E+00,1.994E-01
7.250E-01,1.550E-01,0.000E+00,2.537E-01
7.350E-01,1.550E-01,0.000E+00,3.215E-01
7.450E-01,1.550E-01,0.000E+00,3.908E-01
7.550E-01,1.550E-01,0.000E+00,4.580E-01
7.650E-01,1.550E-01,0.000E+00,5.227E-01
7.750E-01,1.550E-01,0.000E+00,5.870E-01
7.850E-01,1.550E-01,0.000E+00,6.545E-01
7.950E-01,1.550E-01,0.000E+00,7.223E-01
8.050E-01,1.550E-01,0.000E+00,7.702E-01
8.150E-01,1.550E-01,0.000E+00,7.817E-01
8.250E-01,1.550E-01,0.000E+00,7.480E-01
8.350E-01,1.550E-01,0.000E+00,6.714E-01
8.450E-01,1.550E-01,0.000E+00,5.737E-01
8.550E-01,1.550E-01,0.000E+00,4.795E-01
8.650E-01,1.550E-01,0.000E+00,3.939E-01
8.750E-01,1.550E-01,0.000E+00,3.073E-01
8.850E-01,1.550E-01,0.000E+00,2.310E-01
8.950E-01,1.550E-01,0.000E+00,1.806E-01
9.050E-01,1.550E-01,0.000E+00,1.636E-01
9.150E-01,1.550E-01,0.000E+00,1.926E-01
9.250E-01,1.550E-01,0.000E+00,2.765E-01
9.350E-01,1.550E-01,0.000E+00,4.026E-01
9.450E-01,1.550E-01,0.000E+00,5.132E-01
9.550E-01,1.550E-01,0.000E+00,5.966E-01
9.650E-01,1.550E-01,0.000E+00,6.576E-01
9.750E-01,1.550E-01,0.000E+00,7.005E-01
9.850E-01,1.550E-01,0.000E+00,7.226E-01
9.950E-01,1.550E-01,0.000E+00,7.228E-01
1.005E+00,1.550E-01,0.000E+00,6.995E-01
1.015E+00,1.550E-01,0.000E+00,6.501E-01
1.025E+00,1.550E-01,0.000E+00,5.698E-01
1.035E+00,1.550E-01,0.000E+00,4.575E-01
1.045E+00,1.550E-01,0.000E+00,3.313E-01
1.055E+00,1.550E-01,0.000E+00,2.201E-01
1.065E+00,1.550E-01,0.000E+00,1.351E-01
1.075E+00,1.550E-01,0.000E+00,7.605E-02
1.085E+00,1.550E-01,0.000E+00,3.923E-02
1.095E+00,1.550E-01,0.000E+00,1.837E-02
1.105E+00,1.550E-01,0.000E+00,7.820E-03
1.115E+00,1.550E-01,0.000E+00,3.035E-03
1.125E+00,1.550E-01,0.000E+00,1.079E-03
1.135E+00,1.550E-01,0.000E+00,3.523E-04
1.145E+00,1.550E-01,0.000E+00,1.062E-04
1.155E+00,1.550E-01,0.000E+00,2.989E-05
1.165E+00,1.550E-01,0.000E+00,7.762E-06
1.175E+00,1.550E-01,0.000E+00,1.897E-06
1.185E+00,1.550E-01,0.000E+00,4.292E-07
1.195E+00,1.550E-01,0.000E+00,9.118E-08
1.205E+00,1.550E-01,0.000E+00,1.829E-08
1.215E+00,1.550E-01,0.000E+00,3.448E-09
1.225E+00,1.550E-01,0.000E+00,6.182E-10
1.235E+00,1.550E-01,0.000E+00,1.044E-10
1.245E+00,1.550E-01,0.000E+00,1.669E-11
1.255E+00,1.550E-01,0.000E+00,2.563E-12
1.265E+00,1.550E-01,0.000E+00,3.814E-13
1.275E+00,1.550E-01,0.000E+00,6.052E-14
1.285E+00,1.550E-01,0.000E+00,1.668E-14
1.295E+00,1.550E-01,0.000E+00,1.372E-14
1.305E+00,1.550E-01,0.000E+00,1.731E-14
1.315E+00,1.550E-01,0.000E+00,2.253E-14
1.325E+00,1.550E-01,0.000E+00,2.881E-14
1.335E+00,1.550E-01,0.000E+00,3.623E-14
1.345E+00,1.550E-01,0.000E+00,4.462E-14
1.355E+00,1.550E-01,0.000E+00,5.400E-14
1.365E+00,1.550E-01,0.000E+00,6.444E-14
1.375E+00,1.550E-01,0.000E+00,7.625E-14
1.385E+00,1.550E-01,0.000E+00,8.983E-14
1.395E+00,1.550E-01,0.000E+00,1.059E-13
1.405E+00,1.550E-01,0.000E+00,1.238E-13
1.415E+00,1.550E-01,0.000E+00,1.450E-13
1.425E+00,1.550E-01,0.000E+00,1.701E-13
1.435E+00,1.550E-01,0.000E+00,1.994E-13
1.445E+00,1.550E-01,0.000E+00,2.325E-13
1.455E+00,1.550E-01,0.000E+00,2.705E-13
1.465E+00,1.550E-01,0.000E+00,3.145E-13
1.475E+00,1.550E-01,0.000E+00,3.643E-13
1.485E+00,1.550E-01,0.000E+00,4.208E-13
1.495E+00,1.550E-01,0.000E+00,4.885E-13
1.505E+00,1.550E-01,0.000E+00,5.642E-13
1.515E+00,1.550E-01,0.000E+00,6.515E-13
1.525E+00,1.550E-01,0.000E+00,7.629E-13
