t_s,p1_Pa,p2_Pa,mobA_kg,immobA_kg,dissA_kg,sealA_kg,mobB_kg,immobB_kg,dissB_kg,sealB_kg,M_C,CO2tot_kg
140400,109484.854546532,103624.930307719,0.00143524452111608,7.61138432827933e-07,0.00143689691314461,0.000335790523222116,0,0,0.000597478259611277,8.38469390031483e-08,1.55841246032229,0.0085569039750281
141000,109484.854546532,103624.930307719,0.0014317829687499,6.89726315700956e-07,0.00144102973646379,0.000336400913024579,0,0,0.000596625185863576,8.74968772517145e-08,1.56092433140056,0.00855690434217597
141600,109484.854546532,103624.930307719,0.00142846615693898,8.36629109644231e-07,0.00144476228171404,0.000337012909178072,0,0,0.000595820184837557,9.11942171303094e-08,1.56464388561384,0.00855692185535796
142200,109484.854546532,103624.930307719,0.00142524438007962,6.48531164678895e-07,0.00144874510767962,0.000337623748348358,0,0,0.00059499973262048,9.49698824311102e-08,1.56631880828412,0.00855692273525586
142800,109484.854546532,103624.930307719,0.00142190066362643,6.91829832080553e-07,0.00145260137800323,0.000338235154824984,0,0,0.000594200540713089,9.88175634431604e-08,1.56626727097897,0.0085569249166987
143400,109484.854546532,103624.930307719,0.0014184658535777,7.81460641533316e-07,0.0014564901405794,0.000338846329758727,0,0,0.000593405378812819,1.02729471120175e-07,1.56601326744988,0.00855691752331527
144000,109484.854546532,103624.930307719,0.0014149204425372,1.00095288688112e-06,0.00146035380952332,0.000339457042046281,0,0,0.000592621928665464,1.06709570518887e-07,1.56552964863045,0.00855691454597239
144600,109484.854546532,103624.930307719,0.00141128594583813,1.10412909818308e-06,0.00146445300739814,0.000340066811769735,0,0,0.000591825506471637,1.1076457049175e-07,1.56395923737509,0.00855692008732121
145200,109484.854546532,103624.930307719,0.00140784598931307,8.31877047160263e-07,0.00146874898972792,0.000340675575944367,0,0,0.000591020384159369,1.14906486089501e-07,1.56125090800321,0.0085569215546317
145800,109484.854546532,103624.930307719,0.0014036889512574,1.31112523047861e-06,0.00147300066503865,0.000341284536575293,0,0,0.000590228199453287,1.19126472049575e-07,1.55827600204065,0.00855692013315679
146400,109484.854546532,103624.930307719,0.00140071961177365,1.3348085307775e-06,0.00147682223030011,0.000341889375316267,0,0,0.000589444342828524,1.23419625263465e-07,1.55582085983626,0.00855692289790331
147000,109484.854546532,103624.930307719,0.00139892337010958,1.06092314771746e-06,0.00147978217829522,0.000342487223335786,0,0,0.000588745168794733,1.27774826278653e-07,1.55370564404348,0.00855693060136951
147600,109484.854546532,103624.930307719,0.00139702229680176,8.05543924866566e-07,0.00148288663527027,0.000343069456282118,0,0,0.000588046200256622,1.3219286458127e-07,1.55270641807543,0.00855694868327176
148200,109484.854546532,103624.930307719,0.00139541212058676,5.29535823535862e-07,0.00148605550088775,0.000343633051351818,0,0,0.000587261404411077,1.36712280143507e-07,1.5525335383617,0.00855695100745612
148800,109484.854546532,103624.930307719,0.001392105341291,3.77092954719439e-07,0.00149057253241198,0.000344183044572103,0,0,0.00058638717867715,1.4136424340619e-07,1.55287368696907,0.00855694685787261
149400,109484.854546532,103624.930307719,0.00138868872356794,2.95358022002584e-07,0.00149514737408688,0.000344728702412418,0,0,0.000585516029546109,1.46142748642144e-07,1.5530350875351,0.00855694888511074
150000,109484.854546532,103624.930307719,0.00138497285936252,4.80499465078541e-07,0.00149971194443613,0.000345274335357811,0,0,0.000584662888122146,1.51030935110684e-07,1.55408313660429,0.00855695228174713
150600,109484.854546532,103624.930307719,0.00138181432223341,3.69012513593133e-07,0.00150383081008256,0.00034582733599518,0,0,0.000583923174020324,1.55999814564821e-07,1.55649080217613,0.00855695914135319
151200,109484.854546532,103624.930307719,0.00137879135694455,3.5858344708596e-07,0.00150756425180512,0.000346384920264794,0,0,0.000583251628317447,1.6102952773771e-07,1.55956676013032,0.00855695654518241
151800,109484.854546532,103624.930307719,0.00137580662241968,5.14098410163388e-07,0.00151103729742022,0.000346944519924145,0,0,0.000582613990090547,1.66128706002522e-07,1.56135766703192,0.00855695677693651
152400,109484.854546532,103624.930307719,0.0013729499829141,5.05106473320851e-07,0.001514538290525,0.000347503631516116,0,0,0.000581978769926821,1.71300588664694e-07,1.56132562144597,0.00855695218838961
153000,109484.854546532,103624.930307719,0.0013700723471051,5.59497469802087e-07,0.00151801227020709,0.000348063287279036,0,0,0.000581353810174801,1.76539866813888e-07,1.55965248319427,0.0085569525705427
153600,109484.854546532,103624.930307719,0.00136723147315754,4.44649475463363e-07,0.00152167343928179,0.000348622037779801,0,0,0.000580718945125145,1.81855543990209e-07,1.55643419236926,0.00855695376244179
154200,109484.854546532,103624.930307719,0.00136425847363199,5.09991982979603e-07,0.00152525263492424,0.000349181438754446,0,0,0.000580094964997395,1.87234802335505e-07,1.55244965618251,0.00855696133265802
154800,109484.854546532,103624.930307719,0.0013614310719356,4.74620149446159e-07,0.00152874379777651,0.000349741848796472,0,0,0.000579482199403831,1.92685381786235e-07,1.54758400891813,0.00855695514490967
155400,109484.854546532,103624.930307719,0.00135847213003711,5.35451207620831e-07,0.00153224429032557,0.000350302952638836,0,0,0.00057887421923141,1.98203214145729e-07,1.5424055120482,0.00855695846008032
156000,109484.854546532,103624.930307719,0.00135578623121898,4.47454844483694e-07,0.00153554705995151,0.00035086640829659,0,0,0.000578288168979342,2.03790757273352e-07,1.53607228142328,0.00855695725754337
156600,109484.854546532,103624.930307719,0.00135283886695918,5.81774810920959e-07,0.00153888542264676,0.000351429542289194,0,0,0.000577701572847498,2.09452304967346e-07,1.52910909370083,0.00855695379177062
157200,109484.854546532,103624.930307719,0.00134975046945243,6.53235788543001e-07,0.00154247451573193,0.000351991010015861,0,0,0.000577092852601371,2.15192523771176e-07,1.52192205536599,0.00855695472592589
157800,109484.854546532,103624.930307719,0.00134693504172782,4.8732969253511e-07,0.00154600574452896,0.000352553728558244,0,0,0.000576493808310015,2.2101155923288e-07,1.51443813121502,0.00855695437015563
158400,109484.854546532,103624.930307719,0.0013437184856754,7.24526665736649e-07,0.00154952695261641,0.000353116524960412,0,0,0.000575899287814118,2.26905991653417e-07,1.50679752847309,0.00855695850258363
159000,109484.854546532,103624.930307719,0.0013407420499428,6.84039890866409e-07,0.00155316667299746,0.000353680224629846,0,0,0.000575305255323864,2.32881675048396e-07,1.49920995273443,0.00855695602075741
159600,109484.854546532,103624.930307719,0.00133782072403964,6.91509320060731e-07,0.00155663554726693,0.000354245114114117,0,0,0.000574731130848755,2.38929893791794e-07,1.49125428766197,0.00855696191776661
160200,109484.854546532,103624.930307719,0.00133496542156248,4.65008660504975e-07,0.00156038009414552,0.000354807802617801,0,0,0.000574139654001913,2.45070360670851e-07,1.48428011637576,0.00855696874708762
160800,109484.854546532,103624.930307719,0.00133142693797687,6.31271093759939e-07,0.00156453027110912,0.000355369077093868,0,0,0.000573519485490772,2.51306860323719e-07,1.47821829501329,0.00855696826202696
161400,109484.854546532,103624.930307719,0.00132804651935474,5.29294694628989e-07,0.00156884468231372,0.000355930117745063,0,0,0.000572895598098258,2.57641684661111e-07,1.47247045196061,0.00855695991311181
162000,109484.854546532,103624.930307719,0.00132408829927961,7.65980287865479e-07,0.00157351157306559,0.000356489865455853,0,0,0.000572247757235542,2.64084423820079e-07,1.46695032301551,0.00855695228396554
162600,109484.854546532,103624.930307719,0.00132020860493032,8.59122939542476e-07,0.0015782823511295,0.000357049423188064,0,0,0.000571605061030305,2.70639685774907e-07,1.46119773138382,0.00855695971038005
163200,109484.854546532,103624.930307719,0.00131623312790944,9.71003015317861e-07,0.00158314754886607,0.000357608645407724,0,0,0.000570959394781632,2.77311034456289e-07,1.4564612907036,0.00855695849162118
163800,109484.854546532,103624.930307719,0.00131203842221308,7.95628847279841e-07,0.00158839937869918,0.00035816623774293,0,0,0.000570306758647117,2.84095317207489e-07,1.45318269096147,0.0085569595993149
164400,109484.854546532,103624.930307719,0.00130716663547358,1.00328040260897e-06,0.00159375032372645,0.000358725785488418,0,0,0.000569666881043035,2.90967019881264e-07,1.45062589588666,0.00855696652845047
165000,109484.854546532,103624.930307719,0.00130313454357153,8.55204720167425e-07,0.0015985278742721,0.000359288256924853,0,0,0.000569072110037766,2.97914186318718e-07,1.44803870306588,0.00855696207027179
165600,109484.854546532,103624.930307719,0.00129954126558287,7.91388078293606e-07,0.00160270533034176,0.000359853494328648,0,0,0.000568521920840052,3.04908321064717e-07,1.44584077046012,0.0085569633778717
166200,109484.854546532,103624.930307719,0.00129614277063096,8.4270958373995e-07,0.00160651266175775,0.000360420422937648,0,0,0.000568000094832842,3.11950072879795e-07,1.44278364539485,0.00855695466775292
166800,109484.854546532,103624.930307719,0.00129291657660478,7.67354525569508e-07,0.001610272341999,0.000360988032504937,0,0,0.000567489363634236,3.19040977335537e-07,1.43930847907688,0.00855695463011627
167400,109484.854546532,103624.930307719,0.00128965565886796,9.5043832911614e-07,0.00161376799703957,0.000361556500938385,0,0,0.000566999358310323,3.26166049700225e-07,1.43583633252587,0.00855695237280166
168000,109484.854546532,103624.930307719,0.00128637619901831,9.86080045440724e-07,0.00161745402183407,0.000362124088682143,0,0,0.000566503826202377,3.33342755277916e-07,1.43307127901251,0.00855695020418973
168600,109484.854546532,103624.930307719,0.00128336667631594,9.20491811961214e-07,0.00162094052051251,0.000362692615096098,0,0,0.000566024185907115,3.40555653016684e-07,1.43050989497478,0.00855694832338056
169200,109484.854546532,103624.930307719,0.00128003636007481,9.06067975323085e-07,0.0016247213791708,0.000363259188132123,0,0,0.000565531356504123,3.47821079987064e-07,1.4280421350925,0.0085569484828728
169800,109484.854546532,103624.930307719,0.00127668886709803,9.77542381083739e-07,0.00162842151475024,0.000363826233985385,0,0,0.000565046325322666,3.55130174833622e-07,1.42631372632337,0.00855694826789828
170400,109484.854546532,103624.930307719,0.00127357938793401,9.97607065101943e-07,0.00163191607257677,0.00036439344280308,0,0,0.000564576038889261,3.62471329806123e-07,1.42454985463382,0.00855695883378029
171000,109484.854546532,103624.930307719,0.00127196495524185,1.20159968962569e-06,0.00163452785386774,0.000364952289920023,0,0,0.000564075206183393,3.69874771100223e-07,1.42315885046627,0.00855696363312014
171600,109484.854546532,103624.930307719,0.00127064640910059,1.0295139081133e-06,0.0016369961363911,0.000365506301510002,0,0,0.000563611423669658,3.77303742880769e-07,1.42218737351491,0.00855696486028665
172200,109484.854546532,103624.930307719,0.00126931740167375,7.92510918890772e-07,0.00163951056102273,0.000366052586373883,0,0,0.000563161739432023,3.84766126569213e-07,1.42130091622309,0.00855696405519549
172800,109484.854546532,103624.930307719,0.00126787591169568,6.51593254886141e-07,0.00164194478887722,0.00036657775766591,0,0,0.000562726413323989,3.92259309496792e-07,1.42041136561813,0.00855694733887503
173400,109484.854546532,103624.930307719,0.00126712235278894,4.45440062863708e-07,0.0016441079408473,0.000367090575868719,0,0,0.000562292156987474,3.9981147578885e-07,1.41978193977142,0.00855694354503696
174000,109484.854546532,103624.930307719,0.00126460474600718,4.22959888230407e-07,0.00164745847884275,0.000367582950407934,0,0,0.000561829915829988,4.07455707945672e-07,1.41998147620638,0.00855694702051367
174600,109484.854546532,103624.930307719,0.00126164064717833,4.70136788562562e-07,0.00165122376093138,0.000368063529620098,0,0,0.000561335621399093,4.15219483978752e-07,1.41936433521437,0.00855694713922552
175200,109484.854546532,103624.930307719,0.00125882608234486,3.9074936342809e-07,0.00165494888805716,0.000368541703284901,0,0,0.000560844796859106,4.23039485770624e-07,1.41817306818515,0.00855694709446233
175800,109484.854546532,103624.930307719,0.00125593169504398,3.20820768988908e-07,0.00165873228279746,0.000369019373240945,0,0,0.000560356765779365,4.30917530282351e-07,1.41643902235267,0.00855694747280046
176400,109484.854546532,103624.930307719,0.00125314373444138,4.07342399444085e-07,0.00166213571166252,0.000369505187470737,0,0,0.00055991139261945,4.38754063525285e-07,1.41486432208339,0.00855694647021828
177000,109484.854546532,103624.930307719,0.00125031975022992,5.2527385397976e-07,0.00166547454421061,0.000369994977663564,0,0,0.00055948607170626,4.4656951746736e-07,1.41349088992384,0.00855694656346263
177600,109484.854546532,103624.930307719,0.00124756114672463,6.20039715828649e-07,0.00166872329662269,0.000370487020559077,0,0,0.000559068229337395,4.5438322875494e-07,1.41156727507688,0.00855694656072136
178200,109484.854546532,103624.930307719,0.00124500275462551,6.86825219280962e-07,0.00167171878438575,0.000370981956426356,0,0,0.000558662125721957,4.6217590551932e-07,1.40914365850517,0.00855694658975228
178800,109484.854546532,103624.930307719,0.00124244082143518,6.62214018335476e-07,0.00167482428939466,0.000371476615436575,0,0,0.000558250872225491,4.69974674474014e-07,1.40572101510664,0.00855694667861514
179400,109484.854546532,103624.930307719,0.00123979683471477,6.91351639751423e-07,0.00167793046087085,0.000371972223397254,0,0,0.000557840213485611,4.77772509943502e-07,1.40129878822651,0.00855694676259926
180000,109484.854546532,103624.930307719,0.00123715536537522,7.39622068706935e-07,0.00168099119896219,0.000372468723455565,0,0,0.000557430877998629,4.85564835129548e-07,1.39678830111646,0.00855694748406553
180600,109484.854546532,103624.930307719,0.00123464753332729,7.70656408939634e-07,0.00168388493742594,0.000372967216967044,0,0,0.000557027983728851,4.93339913134842e-07,1.39194968228805,0.00855694833262063
181200,109484.854546532,103624.930307719,0.00123213827023758,6.79225128316023e-07,0.00168691940475346,0.000373465148355374,0,0,0.000556617243899719,5.01119878354803e-07,1.38595659588188,0.00855694805377129
181800,109484.854546532,103624.930307719,0.00122937519403249,7.84209788562984e-07,0.00168999979102034,0.000373963472161659,0,0,0.000556202849025011,5.08903456224973e-07,1.38014105451784,0.00855694878135931
182400,109484.854546532,103624.930307719,0.00122691693384743,5.57730654072017e-07,0.00169312709537723,0.000374462136111348,0,0,0.000555785027816512,5.16693453922771e-07,1.37398094233779,0.00855695300911908
183000,109484.854546532,103624.930307719,0.00122439537626835,5.04460005102436e-07,0.00169607483092375,0.000374963261957212,0,0,0.000555374889503557,5.24463266577753e-07,1.36726248398445,0.00855695276001988
183600,109484.854546532,103624.930307719,0.00122193462210159,3.70077854528798e-07,0.00169901892944638,0.000375464953949439,0,0,0.000554962120379948,5.32233342804891e-07,1.36030938430792,0.00855695770727767
184200,109484.854546532,103624.930307719,0.00121907942395902,5.41735671807648e-07,0.00170199238930791,0.000375966774498733,0,0,0.000554544707019138,5.40011522294646e-07,1.35322029145234,0.00855695834380336
184800,109484.854546532,103624.930307719,0.00121595638781235,6.11106827301279e-07,0.00170538718788414,0.000376465716242382,0,0,0.000554106349333819,5.4785706509522e-07,1.34599814154423,0.00855695846212912
185400,109484.854546532,103624.930307719,0.0012125110100341,7.10356016346242e-07,0.00170910300222957,0.000376963192883128,0,0,0.000553654050544036,5.55772026824026e-07,1.33908415802812,0.00855695910424983
186000,109484.854546532,103624.930307719,0.00120901471921627,7.01133431953826e-07,0.00171294834499348,0.000377460704256504,0,0,0.000553197825164639,5.63736336398485e-07,1.3325024304044,0.00855695960710492
186600,109484.854546532,103624.930307719,0.00120535814648106,5.46837546823397e-07,0.00171711654375108,0.000377956440134592,0,0,0.000552729149139751,5.71793138317456e-07,1.3259677905217,0.00855696045084361
187200,109484.854546532,103624.930307719,0.00120154501694939,6.85621608506208e-07,0.00172102913255671,0.00037845526981152,0,0,0.000552276088602073,5.79852489423066e-07,1.31985014690698,0.00855696158167346
187800,109484.854546532,103624.930307719,0.00119782541582347,7.07205533534674e-07,0.00172489441911674,0.000378955461986495,0,0,0.000551831743162346,5.87940200373984e-07,1.3135894072886,0.00855696036719692
188400,109484.854546532,103624.930307719,0.00119396983409419,7.13083577604211e-07,0.0017288158455517,0.000379455363175444,0,0,0.000551387057407284,5.96071666037851e-07,1.30820565712179,0.00855696079040933
189000,109484.854546532,103624.930307719,0.00118953660017084,8.66900909984645e-07,0.00173323871508831,0.000379952633496953,0,0,0.000550925450192873,6.04338135717157e-07,1.30343231517907,0.0085569580527332
189600,109484.854546532,103624.930307719,0.0011855778930829,9.63933843448748e-07,0.00173751075386199,0.000380454368346242,0,0,0.000550488112908317,6.12555307465938e-07,1.30007802769263,0.00855695807257898
190200,109484.854546532,103624.930307719,0.00118120401497195,9.7186374487182e-07,0.00174235307171337,0.000380953513718427,0,0,0.00055003757907372,6.20885291345779e-07,1.29767648921388,0.00855695815380383
190800,109484.854546532,103624.930307719,0.00117753538816586,1.01412228660235e-06,0.00174645187791566,0.000381459551898454,0,0,0.000549620818976341,6.29118475113005e-07,1.29615778828955,0.00855695816507786
191400,109484.854546532,103624.930307719,0.00117372328640877,1.12530159900702e-06,0.00175063867129439,0.000381965572713541,0,0,0.000549204661423138,6.37382810213583e-07,1.29559012767721,0.00855696072491468
192000,109484.854546532,103624.930307719,0.00117087537834078,7.11111493377547e-07,0.00175431496393321,0.000382474683949721,0,0,0.000548803862544889,6.45600066065264e-07,1.29547233671675,0.00855696488989213
192600,109484.854546532,103624.930307719,0.00116680535413325,7.79097500038164e-07,0.00175885121971855,0.000382979774613309,0,0,0.000548386195905621,6.53942102510055e-07,1.29525446211347,0.00855696406547512
193200,109484.854546532,103624.930307719,0.00116357637587645,8.39197435922805e-07,0.00176239215689412,0.000383490689910705,0,0,0.000547995072637987,6.62187727547165e-07,1.2955754862504,0.00855696575684198
193800,109484.854546532,103624.930307719,0.00116037902375572,7.86696628859096e-07,0.00176605089130714,0.000384001226300528,0,0,0.000547604659393639,6.7045053527888e-07,1.29677645137294,0.00855696643444948
194400,109484.854546532,103624.930307719,0.00115724423502394,6.86767190721489e-07,0.00176969007717571,0.000384512556746432,0,0,0.000547217331902297,6.78730981563339e-07,1.29820942472013,0.00855696672532551
195000,109484.854546532,103624.930307719,0.00115450216314291,8.08737600889889e-07,0.00177260948246434,0.000385027502135676,0,0,0.00054684755825835,6.86938117310534e-07,1.30003787271985,0.00855696642306832
195600,109484.854546532,103624.930307719,0.00115235796088183,5.17541377048422e-07,0.00177531378606989,0.000385543564037554,0,0,0.000546484352108274,6.95120253367672e-07,1.30191982932424,0.00855696642540434
196200,109484.854546532,103624.930307719,0.00114992635162529,4.88139899241928e-07,0.00177804863190899,0.000386059667528031,0,0,0.000546122958839141,7.03301965765166e-07,1.30367435901017,0.0085569664093918
196800,109484.854546532,103624.930307719,0.00114726152799466,8.28953624307057e-07,0.00178061196050284,0.000386576248572498,0,0,0.000545767107852076,7.11467123180922e-07,1.30536562909489,0.00855696649256894
197400,109484.854546532,103624.930307719,0.00114427206199193,1.33390144902437e-06,0.00178350914638536,0.000387089683495076,0,0,0.000545402274384055,7.19708953670879e-07,1.30719965970078,0.00855696632619521
198000,109484.854546532,103624.930307719,0.00114334358172402,1.12874504743276e-06,0.00178571696215798,0.000387602131234624,0,0,0.000545039016650165,7.28018848839096e-07,1.30945818633517,0.00855696750300282
198600,109484.854546532,103624.930307719,0.00114283685707557,8.50246087235582e-07,0.00178759341414122,0.000388106370355946,0,0,0.000544683492735519,7.36371013299543e-07,1.31188945817696,0.0085569651620768
199200,109484.854546532,103624.930307719,0.00114163365535651,5.75029501419221e-07,0.00178984636852549,0.00038860088953649,0,0,0.000544334523371697,7.4478384873177e-07,1.31447831343428,0.0085569648690706
199800,109484.854546532,103624.930307719,0.00114023177445756,4.63715015619204e-07,0.00179218075108165,0.000389079768158729,0,0,0.00054398476908487,7.53288322822651e-07,1.31667268613014,0.00855697189896985
200400,109484.854546532,103624.930307719,0.00113725112787083,4.3378132311409e-07,0.00179576025849428,0.000389544324771213,0,0,0.000543624688588323,7.62026762465412e-07,1.31789236689689,0.00855696955690787
201000,109484.854546532,103624.930307719,0.00113451393972802,3.21304528634707e-07,0.00179912661488714,0.000390007543176811,0,0,0.000543273167018793,7.70757892467724e-07,1.31822522380356,0.00855696943385698
201600,109484.854546532,103624.930307719,0.00113164855690961,3.07856288760448e-07,0.00180257517096221,0.000390468166036254,0,0,0.000542924329350321,7.79573711195844e-07,1.31815995385893,0.00855696893047637
202200,109484.854546532,103624.930307719,0.00112814894422398,7.94096732045417e-07,0.00180628054098238,0.000390924618968239,0,0,0.000542572580884767,7.88557291542643e-07,1.31780041862473,0.00855696896080555
202800,109484.854546532,103624.930307719,0.00112513127111709,8.67516512684897e-07,0.00180988051374233,0.000391382291051661,0,0,0.000542227105604388,7.97577433764521e-07,1.31784775991873,0.00855696891484133
203400,109484.854546532,103624.930307719,0.00112247520431533,7.45455327026173e-07,0.00181323415746974,0.00039184268179231,0,0,0.000541890839682217,8.06578264896157e-07,1.31734267685842,0.00855696883378635
204000,109484.854546532,103624.930307719,0.00112001430015813,7.15398138868362e-07,0.00181620553279673,0.000392308094307488,0,0,0.000541567837152861,8.15469400655571e-07,1.31670914342328,0.00855696889424772
204600,109484.854546532,103624.930307719,0.00111765175520833,6.51609269461839e-07,0.00181906813785576,0.000392774546864824,0,0,0.000541250608651635,8.24365873895645e-07,1.31568491128,0.00855696884096058
205200,109484.854546532,103624.930307719,0.00111534728245377,4.78684885532907e-07,0.00182200214410483,0.000393241194134107,0,0,0.000540935579486784,8.33316156350057e-07,1.31389746137535,0.00855696888935185
205800,109484.854546532,103624.930307719,0.00111288184349484,5.07870590860258e-07,0.0018248326204939,0.000393709088521245,0,0,0.000540624484807319,8.42283757227832e-07,1.31200129810522,0.00855696890782553
206400,109484.854546532,103624.930307719,0.00111033680998553,4.86133293007399e-07,0.00182768847895968,0.000394176659087256,0,0,0.000540314953850332,8.51342508116082e-07,1.30898603376988,0.00855696905026582
207000,109484.854546532,103624.930307719,0.00110754365704777,4.85924205745003e-07,0.00183071907656653,0.0003946429804199,0,0,0.000540005336409484,8.60541593237623e-07,1.30554188217654,0.00855696895699382
207600,109484.854546532,103624.930307719,0.00110419526113553,7.86114397170266e-07,0.00183402528895271,0.000395107483614249,0,0,0.000539695981071575,8.69909949926237e-07,1.30196206477306,0.00855696761487811
208200,109484.854546532,103624.930307719,0.00110095113116051,7.1352441761292e-07,0.00183756697907022,0.000395570775549878,0,0,0.000539388152848901,8.79464282852798e-07,1.29833434829974,0.00855696580238504
208800,109484.854546532,103624.930307719,0.00109762471200226,6.1706249484703e-07,0.00184113443552143,0.000396035199659821,0,0,0.00053908454090655,8.89131384971822e-07,1.29468131380002,0.00855696673760135
209400,109484.854546532,103624.930307719,0.00109418145512908,7.12315129685215e-07,0.00184453947186241,0.000396502283077497,0,0,0.000538787921570278,8.98819472631634e-07,1.2912188750079,0.00855696650778211
210000,109484.854546532,103624.930307719,0.00109082285794568,7.13352573586036e-07,0.00184790569881022,0.00039697127245538,0,0,0.000538497445567603,9.08561802001709e-07,1.28733671833869,0.00855696675262357
210600,109484.854546532,103624.930307719,0.0010873947862093,6.74722276819473e-07,0.00185139413452687,0.000397440520944562,0,0,0.0005382102932083,9.18413774609401e-07,1.28342180767827,0.00855696688083327
211200,109484.854546532,103624.930307719,0.00108376702281533,8.65018883953568e-07,0.00185480966099501,0.000397911560510247,0,0,0.000537928060582519,9.28316944218546e-07,1.27919020798916,0.00855696698431123
211800,109484.854546532,103624.930307719,0.00108064805072188,6.45170109435642e-07,0.00185808603286387,0.00039838466503951,0,0,0.000537650449279318,9.38247514874818e-07,1.27441144008693,0.00855696689093217
212400,109484.854546532,103624.930307719,0.00107731204266082,6.4667986925632e-07,0.00186132703118987,0.00039885873990187,0,0,0.000537376958515858,9.48236488144091e-07,1.26940738102755,0.00855696734624773
213000,109484.854546532,103624.930307719,0.00107377324356777,7.30491595228422e-07,0.00186473445236118,0.000399332344535162,0,0,0.000537105481500353,9.58345929123234e-07,1.26460669853312,0.00855696726537173
213600,109484.854546532,103624.930307719,0.00107020222347949,8.25881211882694e-07,0.00186815970854932,0.000399806893198898,0,0,0.000536838123014229,9.68538184953457e-07,1.25969830257327,0.00855696746527382
214200,109484.854546532,103624.930307719,0.00106658945963855,8.88421670126332e-07,0.00187170573580444,0.000400281676438761,0,0,0.000536573785596984,9.78846312770072e-07,1.25464161789472,0.00855696749022067
214800,109484.854546532,103624.930307719,0.00106305097870466,8.49575820986103e-07,0.00187533463213503,0.000400756665352927,0,0,0.000536313078758951,9.89241032140327e-07,1.25039754437263,0.00855696759460959
215400,109484.854546532,103624.930307719,0.0010594738431267,8.31633179765245e-07,0.00187903261145479,0.000401232220445982,0,0,0.000536055083457059,9.99731777547019e-07,1.24696242462049,0.00855696766094478
216000,109484.854546532,103624.930307719,0.00105585649632531,6.44287985463653e-07,0.00188283546929264,0.000401706379838188,0,0,0.000535799184952258,1.01041420078247e-06,1.24408114577134,0.00855696756045362
216600,109484.854546532,103624.930307719,0.00105178781009481,8.83775971606063e-07,0.00188659112502173,0.000402179996919682,0,0,0.000535546892353853,1.0211795138134e-06,1.24147120688966,0.00855696495046581
217200,109484.854546532,103624.930307719,0.00104826015158726,5.6285506734399e-07,0.00189043907380739,0.000402656817600046,0,0,0.000535297741840186,1.03205039693403e-06,1.23889363556324,0.00855696510802601
217800,109484.854546532,103624.930307719,0.00104429545259829,1.04101501108956e-06,0.00189400911331477,0.000403134955839533,0,0,0.00053505450189524,1.04288945276585e-06,1.23646998662511,0.00855696512562553
218400,109484.854546532,103624.930307719,0.00104067574207136,1.14924933293141e-06,0.00189769680345184,0.000403612834340983,0,0,0.000534812947970685,1.05382882618148e-06,1.23515093347133,0.00855696528271365
219000,109484.854546532,103624.930307719,0.00103715600953941,1.06144166010029e-06,0.00190144240123634,0.000404090361256962,0,0,0.000534574589020734,1.06487918121391e-06,1.2346878207076,0.00855696493531217
219600,109484.854546532,103624.930307719,0.00103318932104449,1.11774326022077e-06,0.00190548976551465,0.000404565936569887,0,0,0.00053433872541886,1.07618217209299e-06,1.23370358094111,0.00855696512104636
220200,109484.854546532,103624.930307719,0.00102891447426574,1.17716097260258e-06,0.00190992609309168,0.000405039561010077,0,0,0.000534105571390506,1.08773323084896e-06,1.23238701870468,0.00855696470056192
220800,109484.854546532,103624.930307719,0.00102531883733047,1.29635105259474e-06,0.00191349330632056,0.000405517589789384,0,0,0.000533879614897124,1.09917209633688e-06,1.23082013239797,0.0085569638292188
221400,109484.854546532,103624.930307719,0.0010226007343246,1.15181636840263e-06,0.00191667951033702,0.000405996927538858,0,0,0.000533658925448609,1.11062310092382e-06,1.2286358480478,0.00855696425435876
222000,109484.854546532,103624.930307719,0.00102066630117604,1.02739866528957e-06,0.00191925904568015,0.000406480891038317,0,0,0.000533442908996985,1.12182458762162e-06,1.22626675464862,0.00855696437797484
222600,109484.854546532,103624.930307719,0.00101900142056333,1.12119526720711e-06,0.00192165215649588,0.00040695919308203,0,0,0.000533227344945095,1.1331746570452e-06,1.22418789529733,0.00855696421525517
223200,109484.854546532,103624.930307719,0.00101860119207372,7.78047988842834e-07,0.00192345268164038,0.000407433626906409,0,0,0.00053301797422491,1.14452641069445e-06,1.22222371909707,0.00855696768134802
223800,109484.854546532,103624.930307719,0.00101708888542172,5.61448853665969e-07,0.00192579619972064,0.000407894596267639,0,0,0.000532807575841308,1.15589021512626e-06,1.22047057595606,0.00855696835583553
224400,109484.854546532,103624.930307719,0.00101516069134671,3.61405508785815e-07,0.00192865439749235,0.000408341806509126,0,0,0.000532598762321815,1.16753193370254e-06,1.2184129415418,0.0085569736888869
225000,109484.854546532,103624.930307719,0.00101254211752945,3.27805994366031e-07,0.00193173666680608,0.000408784633275333,0,0,0.000532391431321676,1.17921115562915e-06,1.21653044762359,0.00855697370145256
225600,109484.854546532,103624.930307719,0.00100913992778052,7.07296843893576e-07,0.00193526008412183,0.000409222831937763,0,0,0.000532186426542678,1.19110079570018e-06,1.21519343612952,0.00855697377940675
226200,109484.854546532,103624.930307719,0.00100611761225767,5.08777271298977e-07,0.00193902119589287,0.000409659145764739,0,0,0.000531984368956097,1.20313000997874e-06,1.21434422685118,0.00855697380618218
