x,z,saturation,concentration
2.275, 0.165, 0.000, 0.318
2.285, 0.165, 0.000, 0.254
2.295, 0.165, 0.000, 0.254
2.305, 0.165, 0.000, 0.081
2.315, 0.165, 0.000, 0.081
2.325, 0.165, 0.000, 0.067
2.335, 0.165, 0.000, 0.067
2.345, 0.165, 0.000, 0.345
2.355, 0.165, 0.000, 0.345
2.365, 0.165, 0.000, 0.133
2.375, 0.165, 0.000, 0.133
2.385, 0.165, 0.000, 0.036
2.395, 0.165, 0.000, 0.036
2.405, 0.165, 0.000, 0.034
2.415, 0.165, 0.000, 0.034
2.425, 0.165, 0.000, 0.124
2.435, 0.165, 0.000, 0.124
2.445, 0.165, 0.000, 0.339
2.455, 0.165, 0.000, 0.339
2.465, 0.165, 0.000, 0.507
2.475, 0.165, 0.000, 0.507
2.485, 0.165, 0.000, 0.572
2.495, 0.165, 0.000, 0.572
2.505, 0.165, 0.000, 0.646
2.515, 0.165, 0.000, 0.646
2.525, 0.165, 0.000, 0.467
2.535, 0.165, 0.000, 0.467
2.545, 0.165, 0.000, 0.396
2.555, 0.165, 0.000, 0.396
2.565, 0.165, 0.000, 0.432
2.575, 0.165, 0.000, 0.432
2.585, 0.165, 0.000, 0.467
2.595, 0.165, 0.000, 0.467
2.605, 0.165, 0.000, 0.486
2.615, 0.165, 0.000, 0.486
2.625, 0.165, 0.000, 0.470
2.635, 0.165, 0.000, 0.470
2.645, 0.165, 0.000, 0.401
2.655, 0.165, 0.000, 0.401
2.665, 0.165, 0.000, 0.252
2.675, 0.165, 0.000, 0.252
2.685, 0.165, 0.000, 0.109
2.695, 0.165, 0.000, 0.109
2.705, 0.165, 0.000, 0.034
2.715, 0.165, 0.000, 0.034
2.725, 0.165, 0.000, 0.008
2.735, 0.165, 0.000, 0.008
2.745, 0.165, 0.000, 0.001
2.755, 0.165, 0.000, 0.001
2.765, 0.165, 0.000, 0.000
2.775, 0.165, 0.000, 0.000
2.785, 0.165, 0.000, 0.000
2.795, 0.165, 0.000, 0.000
0.005, 0.175, 0.000, 0.000
0.015, 0.175, 0.000, 0.000
0.025, 0.175, 0.000, 0.000
0.035, 0.175, 0.000, 0.000
0.045, 0.175, 0.000, 0.000
0.055, 0.175, 0.000, 0.000
0.065, 0.175, 0.000, 0.000
0.075, 0.175, 0.000, 0.000
0.085, 0.175, 0.000, 0.000
0.095, 0.175, 0.000, 0.000
0.105, 0.175, 0.000, 0.000
0.115, 0.175, 0.000, 0.000
0.125, 0.175, 0.000, 0.000
0.135, 0.175, 0.000, 0.000
0.145, 0.175, 0.000, 0.000
0.155, 0.175, 0.000, 0.000
0.165, 0.175, 0.000, 0.000
0.175, 0.175, 0.000, 0.000
0.185, 0.175, 0.000, 0.001
0.195, 0.175, 0.000, 0.001
0.205, 0.175, 0.000, 0.003
0.215, 0.175, 0.000, 0.003
0.225, 0.175, 0.000, 0.006
0.235, 0.175, 0.000, 0.006
0.245, 0.175, 0.000, 0.010
0.255, 0.175, 0.000, 0.010
0.265, 0.175, 0.000, 0.016
0.275, 0.175, 0.000, 0.016
0.285, 0.175, 0.000, 0.022
0.295, 0.175, 0.000, 0.022
0.305, 0.175, 0.000, 0.067
0.315, 0.175, 0.000, 0.067
0.325, 0.175, 0.000, 0.071
0.335, 0.175, 0.000, 0.071
0.345, 0.175, 0.000, 0.144
0.355, 0.175, 0.000, 0.144
0.365, 0.175, 0.000, 0.317
0.375, 0.175, 0.000, 0.317
0.385, 0.175, 0.000, 0.350
0.395, 0.175, 0.000, 0.350
0.405, 0.175, 0.000, 0.413
0.415, 0.175, 0.000, 0.413
0.425, 0.175, 0.000, 0.402
0.435, 0.175, 0.000, 0.402
0.445, 0.175, 0.000, 0.445
0.455, 0.175, 0.000, 0.445
0.465, 0.175, 0.000, 0.479
0.475, 0.175, 0.000, 0.479
0.485, 0.175, 0.000, 0.496
0.495, 0.175, 0.000, 0.496
0.505, 0.175, 0.000, 0.496
0.515, 0.175, 0.000, 0.496
0.525, 0.175, 0.000, 0.485
0.535, 0.175, 0.000, 0.485
0.545, 0.175, 0.000, 0.465
0.555, 0.175, 0.000, 0.465
0.565, 0.175, 0.000, 0.426
0.575, 0.175, 0.000, 0.426
0.585, 0.175, 0.000, 0.377
0.595, 0.175, 0.000, 0.377
0.605, 0.175, 0.000, 0.342
0.615, 0.175, 0.000, 0.342
0.625, 0.175, 0.000, 0.325
0.635, 0.175, 0.000, 0.325
0.645, 0.175, 0.000, 0.325
0.655, 0.175, 0.000, 0.325
0.665, 0.175, 0.000, 0.336
0.675, 0.175, 0.000, 0.336
0.685, 0.175, 0.000, 0.356
0.695, 0.175, 0.000, 0.356
0.705, 0.175, 0.000, 0.381
0.715, 0.175, 0.000, 0.381
0.725, 0.175, 0.000, 0.407
0.735, 0.175, 0.000, 0.407
0.745, 0.175, 0.000, 0.434
0.755, 0.175, 0.000, 0.434
0.765, 0.175, 0.000, 0.462
0.775, 0.175, 0.000, 0.462
0.785, 0.175, 0.000, 0.496
0.795, 0.175, 0.000, 0.496
0.805, 0.175, 0.000, 0.537
0.815, 0.175, 0.000, 0.537
0.825, 0.175, 0.000, 0.582
0.835, 0.175, 0.000, 0.582
0.845, 0.175, 0.000, 0.636
0.855, 0.175, 0.000, 0.636
0.865, 0.175, 0.000, 0.689
0.875, 0.175, 0.000, 0.689
0.885, 0.175, 0.000, 0.725
0.895, 0.175, 0.000, 0.725
0.905, 0.175, 0.000, 0.714
0.915, 0.175, 0.000, 0.714
0.925, 0.175, 0.000, 0.561
0.935, 0.175, 0.000, 0.561
0.945, 0.175, 0.000, 0.753
0.955, 0.175, 0.000, 0.753
0.965, 0.175, 0.000, 0.571
0.975, 0.175, 0.000, 0.571
0.985, 0.175, 0.000, 0.458
0.995, 0.175, 0.000, 0.458
1.005, 0.175, 0.000, 0.453
1.015, 0.175, 0.000, 0.453
1.025, 0.175, 0.000, 0.661
1.035, 0.175, 0.000, 0.661
1.045, 0.175, 0.000, 0.833
1.055, 0.175, 0.000, 0.833
1.065, 0.175, 0.000, 0.792
1.075, 0.175, 0.000, 0.792
1.085, 0.175, 0.000, 0.682
1.095, 0.175, 0.000, 0.682
1.105, 0.175, 0.000, 0.543
1.115, 0.175, 0.000, 0.543
1.125, 0.175, 0.000, 0.329
1.135, 0.175, 0.000, 0.329
1.145, 0.175, 0.000, 0.242
1.155, 0.175, 0.000, 0.242
1.165, 0.175, 0.000, 0.263
1.175, 0.175, 0.000, 0.263
1.185, 0.175, 0.000, 0.461
1.195, 0.175, 0.000, 0.461
1.205, 0.175, 0.000, 0.242
1.215, 0.175, 0.000, 0.242
1.225, 0.175, 0.000, 0.176
1.235, 0.175, 0.000, 0.176
1.245, 0.175, 0.000, 0.137
1.255, 0.175, 0.000, 0.137
1.265, 0.175, 0.000, 0.125
1.275, 0.175, 0.000, 0.125
1.285, 0.175, 0.000, 0.231
1.295, 0.175, 0.000, 0.231
1.305, 0.175, 0.000, 0.472
1.315, 0.175, 0.000, 0.472
1.325, 0.175, 0.000, 0.688
1.335, 0.175, 0.000, 0.688
1.345, 0.175, 0.000, 0.651
1.355, 0.175, 0.000, 0.651
1.365, 0.175, 0.000, 0.356
1.375, 0.175, 0.000, 0.356
1.385, 0.175, 0.000, 0.162
1.395, 0.175, 0.000, 0.162
1.405, 0.175, 0.000, 0.067
1.415, 0.175, 0.000, 0.067
1.425, 0.175, 0.000, 0.068
1.435, 0.175, 0.000, 0.068
1.445, 0.175, 0.000, 0.320
1.455, 0.175, 0.000, 0.320
1.465, 0.175, 0.000, 0.547
1.475, 0.175, 0.000, 0.547
1.485, 0.175, 0.000, 0.556
1.495, 0.175, 0.000, 0.556
1.505, 0.175, 0.000, 0.219
1.515, 0.175, 0.000, 0.219
1.525, 0.175, 0.000, 0.079
1.535, 0.175, 0.000, 0.079
1.545, 0.175, 0.000, 0.170
1.555, 0.175, 0.000, 0.170
1.565, 0.175, 0.000, 0.422
1.575, 0.175, 0.000, 0.422
1.585, 0.175, 0.000, 0.356
1.595, 0.175, 0.000, 0.356
1.605, 0.175, 0.000, 0.131
1.615, 0.175, 0.000, 0.131
1.625, 0.175, 0.000, 0.057
1.635, 0.175, 0.000, 0.057
1.645, 0.175, 0.000, 0.067
1.655, 0.175, 0.000, 0.067
1.665, 0.175, 0.000, 0.382
1.675, 0.175, 0.000, 0.382
1.685, 0.175, 0.000, 0.216
1.695, 0.175, 0.000, 0.216
1.705, 0.175, 0.000, 0.096
1.715, 0.175, 0.000, 0.096
1.725, 0.175, 0.000, 0.036
1.735, 0.175, 0.000, 0.036
1.745, 0.175, 0.000, 0.024
1.755, 0.175, 0.000, 0.024
1.765, 0.175, 0.000, 0.126
1.775, 0.175, 0.000, 0.126
1.785, 0.175, 0.000, 0.146
1.795, 0.175, 0.000, 0.146
1.805, 0.175, 0.000, 0.207
1.815, 0.175, 0.000, 0.207
1.825, 0.175, 0.000, 0.459
1.835, 0.175, 0.000, 0.459
1.845, 0.175, 0.000, 0.552
1.855, 0.175, 0.000, 0.552
1.865, 0.175, 0.000, 0.461
1.875, 0.175, 0.000, 0.461
1.885, 0.175, 0.000, 0.140
1.895, 0.175, 0.000, 0.140
1.905, 0.175, 0.000, 0.032
1.915, 0.175, 0.000, 0.032
1.925, 0.175, 0.000, 0.021
1.935, 0.175, 0.000, 0.021
1.945, 0.175, 0.000, 0.119
1.955, 0.175, 0.000, 0.119
1.965, 0.175, 0.000, 0.459
1.975, 0.175, 0.000, 0.459
1.985, 0.175, 0.000, 0.641
1.995, 0.175, 0.000, 0.641
2.005, 0.175, 0.000, 0.415
2.015, 0.175, 0.000, 0.415
2.025, 0.175, 0.000, 0.218
2.035, 0.175, 0.000, 0.218
2.045, 0.175, 0.000, 0.070
2.055, 0.175, 0.000, 0.070
2.065, 0.175, 0.000, 0.030
2.075, 0.175, 0.000, 0.030
2.085, 0.175, 0.000, 0.047
2.095, 0.175, 0.000, 0.047
2.105, 0.175, 0.000, 0.157
2.115, 0.175, 0.000, 0.157
2.125, 0.175, 0.000, 0.239
2.135, 0.175, 0.000, 0.239
2.145, 0.175, 0.000, 0.099
2.155, 0.175, 0.000, 0.099
2.165, 0.175, 0.000, 0.030
2.175, 0.175, 0.000, 0.030
2.185, 0.175, 0.000, 0.049
2.195, 0.175, 0.000, 0.049
2.205, 0.175, 0.000, 0.130
2.215, 0.175, 0.000, 0.130
2.225, 0.175, 0.000, 0.282
2.235, 0.175, 0.000, 0.282
2.245, 0.175, 0.000, 0.394
2.255, 0.175, 0.000, 0.394
2.265, 0.175, 0.000, 0.348
2.275, 0.175, 0.000, 0.348
2.285, 0.175, 0.000, 0.402
2.295, 0.175, 0.000, 0.402
2.305, 0.175, 0.000, 0.081
2.315, 0.175, 0.000, 0.081
2.325, 0.175, 0.000, 0.067
2.335, 0.175, 0.000, 0.067
2.345, 0.175, 0.000, 0.345
2.355, 0.175, 0.000, 0.345
2.365, 0.175, 0.000, 0.133
2.375, 0.175, 0.000, 0.133
2.385, 0.175, 0.000, 0.063
2.395, 0.175, 0.000, 0.063
2.405, 0.175, 0.000, 0.042
2.415, 0.175, 0.000, 0.042
2.425, 0.175, 0.000, 0.113
2.435, 0.175, 0.000, 0.113
2.445, 0.175, 0.000, 0.294
2.455, 0.175, 0.000, 0.294
2.465, 0.175, 0.000, 0.464
2.475, 0.175, 0.000, 0.464
2.485, 0.175, 0.000, 0.570
2.495, 0.175, 0.000, 0.570
2.505, 0.175, 0.000, 0.646
2.515, 0.175, 0.000, 0.646
2.525, 0.175, 0.000, 0.467
2.535, 0.175, 0.000, 0.467
2.545, 0.175, 0.000, 0.396
2.555, 0.175, 0.000, 0.396
2.565, 0.175, 0.000, 0.432
2.575, 0.175, 0.000, 0.432
2.585, 0.175, 0.000, 0.467
2.595, 0.175, 0.000, 0.467
2.605, 0.175, 0.000, 0.548
2.615, 0.175, 0.000, 0.548
2.625, 0.175, 0.000, 0.495
2.635, 0.175, 0.000, 0.495
2.645, 0.175, 0.000, 0.402
2.655, 0.175, 0.000, 0.402
2.665, 0.175, 0.000, 0.252
2.675, 0.175, 0.000, 0.252
2.685, 0.175, 0.000, 0.109
2.695, 0.175, 0.000, 0.109
2.705, 0.175, 0.000, 0.034
2.715, 0.175, 0.000, 0.034
2.725, 0.175, 0.000, 0.008
2.735, 0.175, 0.000, 0.008
2.745, 0.175, 0.000, 0.001
2.755, 0.175, 0.000, 0.001
2.765, 0.175, 0.000, 0.000
2.775, 0.175, 0.000, 0.000
2.785, 0.175, 0.000, 0.000
2.795, 0.175, 0.000, 0.000
0.005, 0.185, 0.000, 0.000
0.015, 0.185, 0.000, 0.000
0.025, 0.185, 0.000, 0.000
0.035, 0.185, 0.000, 0.000
0.045, 0.185, 0.000, 0.000
0.055, 0.185, 0.000, 0.000
0.065, 0.185, 0.000, 0.000
0.075, 0.185, 0.000, 0.000
0.085, 0.185, 0.000, 0.000
0.095, 0.185, 0.000, 0.000
0.105, 0.185, 0.000, 0.000
0.115, 0.185, 0.000, 0.000
0.125, 0.185, 0.000, 0.000
0.135, 0.185, 0.000, 0.000
0.145, 0.185, 0.000, 0.000
0.155, 0.185, 0.000, 0.000
0.165, 0.185, 0.000, 0.000
0.175, 0.185, 0.000, 0.000
0.185, 0.185, 0.000, 0.001
0.195, 0.185, 0.000, 0.001
0.205, 0.185, 0.000, 0.003
0.215, 0.185, 0.000, 0.003
0.225, 0.185, 0.000, 0.006
0.235, 0.185, 0.000, 0.006
0.245, 0.185, 0.000, 0.002
0.255, 0.185, 0.000, 0.002
0.265, 0.185, 0.000, 0.004
0.275, 0.185, 0.000, 0.004
0.285, 0.185, 0.000, 0.022
0.295, 0.185, 0.000, 0.022
0.305, 0.185, 0.000, 0.027
0.315, 0.185, 0.000, 0.027
0.325, 0.185, 0.000, 0.071
0.335, 0.185, 0.000, 0.071
0.345, 0.185, 0.000, 0.083
0.355, 0.185, 0.000, 0.083
0.365, 0.185, 0.000, 0.159
0.375, 0.185, 0.000, 0.159
0.385, 0.185, 0.000, 0.350
0.395, 0.185, 0.000, 0.350
0.405, 0.185, 0.000, 0.349
0.415, 0.185, 0.000, 0.349
0.425, 0.185, 0.000, 0.402
0.435, 0.185, 0.000, 0.402
0.445, 0.185, 0.000, 0.445
0.455, 0.185, 0.000, 0.445
0.465, 0.185, 0.000, 0.479
0.475, 0.185, 0.000, 0.479
0.485, 0.185, 0.000, 0.496
0.495, 0.185, 0.000, 0.496
0.505, 0.185, 0.000, 0.496
0.515, 0.185, 0.000, 0.496
0.525, 0.185, 0.000, 0.485
0.535, 0.185, 0.000, 0.485
0.545, 0.185, 0.000, 0.447
0.555, 0.185, 0.000, 0.447
0.565, 0.185, 0.000, 0.423
0.575, 0.185, 0.000, 0.423
0.585, 0.185, 0.000, 0.380
0.595, 0.185, 0.000, 0.380
0.605, 0.185, 0.000, 0.336
0.615, 0.185, 0.000, 0.336
0.625, 0.185, 0.000, 0.305
0.635, 0.185, 0.000, 0.305
0.645, 0.185, 0.000, 0.290
0.655, 0.185, 0.000, 0.290
0.665, 0.185, 0.000, 0.289
0.675, 0.185, 0.000, 0.289
0.685, 0.185, 0.000, 0.299
0.695, 0.185, 0.000, 0.299
0.705, 0.185, 0.000, 0.317
0.715, 0.185, 0.000, 0.317
0.725, 0.185, 0.000, 0.335
0.735, 0.185, 0.000, 0.335
0.745, 0.185, 0.000, 0.356
0.755, 0.185, 0.000, 0.356
0.765, 0.185, 0.000, 0.383
0.775, 0.185, 0.000, 0.383
0.785, 0.185, 0.000, 0.425
0.795, 0.185, 0.000, 0.425
0.805, 0.185, 0.000, 0.494
0.815, 0.185, 0.000, 0.494
0.825, 0.185, 0.000, 0.561
0.835, 0.185, 0.000, 0.561
0.845, 0.185, 0.000, 0.626
0.855, 0.185, 0.000, 0.626
0.865, 0.185, 0.000, 0.687
0.875, 0.185, 0.000, 0.687
0.885, 0.185, 0.000, 0.725
0.895, 0.185, 0.000, 0.725
0.905, 0.185, 0.000, 0.714
0.915, 0.185, 0.000, 0.714
0.925, 0.185, 0.000, 0.561
0.935, 0.185, 0.000, 0.561
0.945, 0.185, 0.000, 0.753
0.955, 0.185, 0.000, 0.753
0.965, 0.185, 0.000, 0.571
0.975, 0.185, 0.000, 0.571
0.985, 0.185, 0.000, 0.458
0.995, 0.185, 0.000, 0.458
1.005, 0.185, 0.000, 0.453
1.015, 0.185, 0.000, 0.453
1.025, 0.185, 0.000, 0.661
1.035, 0.185, 0.000, 0.661
1.045, 0.185, 0.000, 0.833
1.055, 0.185, 0.000, 0.833
1.065, 0.185, 0.000, 0.792
1.075, 0.185, 0.000, 0.792
1.085, 0.185, 0.000, 0.682
1.095, 0.185, 0.000, 0.682
1.105, 0.185, 0.000, 0.543
1.115, 0.185, 0.000, 0.543
1.125, 0.185, 0.000, 0.329
1.135, 0.185, 0.000, 0.329
1.145, 0.185, 0.000, 0.242
1.155, 0.185, 0.000, 0.242
1.165, 0.185, 0.000, 0.263
1.175, 0.185, 0.000, 0.263
1.185, 0.185, 0.000, 0.461
1.195, 0.185, 0.000, 0.461
1.205, 0.185, 0.000, 0.308
1.215, 0.185, 0.000, 0.308
1.225, 0.185, 0.000, 0.174
1.235, 0.185, 0.000, 0.174
1.245, 0.185, 0.000, 0.120
1.255, 0.185, 0.000, 0.120
1.265, 0.185, 0.000, 0.106
1.275, 0.185, 0.000, 0.106
1.285, 0.185, 0.000, 0.199
1.295, 0.185, 0.000, 0.199
1.305, 0.185, 0.000, 0.474
1.315, 0.185, 0.000, 0.474
1.325, 0.185, 0.000, 0.764
1.335, 0.185, 0.000, 0.764
1.345, 0.185, 0.000, 0.679
1.355, 0.185, 0.000, 0.679
1.365, 0.185, 0.000, 0.377
1.375, 0.185, 0.000, 0.377
1.385, 0.185, 0.000, 0.167
1.395, 0.185, 0.000, 0.167
1.405, 0.185, 0.000, 0.062
1.415, 0.185, 0.000, 0.062
1.425, 0.185, 0.000, 0.068
1.435, 0.185, 0.000, 0.068
1.445, 0.185, 0.000, 0.320
1.455, 0.185, 0.000, 0.320
1.465, 0.185, 0.000, 0.547
1.475, 0.185, 0.000, 0.547
1.485, 0.185, 0.000, 0.556
1.495, 0.185, 0.000, 0.556
1.505, 0.185, 0.000, 0.219
1.515, 0.185, 0.000, 0.219
1.525, 0.185, 0.000, 0.079
1.535, 0.185, 0.000, 0.079
1.545, 0.185, 0.000, 0.170
1.555, 0.185, 0.000, 0.170
1.565, 0.185, 0.000, 0.422
1.575, 0.185, 0.000, 0.422
1.585, 0.185, 0.000, 0.519
1.595, 0.185, 0.000, 0.519
1.605, 0.185, 0.000, 0.200
1.615, 0.185, 0.000, 0.200
1.625, 0.185, 0.000, 0.079
1.635, 0.185, 0.000, 0.079
1.645, 0.185, 0.000, 0.083
1.655, 0.185, 0.000, 0.083
1.665, 0.185, 0.000, 0.437
1.675, 0.185, 0.000, 0.437
1.685, 0.185, 0.000, 0.335
1.695, 0.185, 0.000, 0.335
1.705, 0.185, 0.000, 0.147
1.715, 0.185, 0.000, 0.147
1.725, 0.185, 0.000, 0.058
1.735, 0.185, 0.000, 0.058
1.745, 0.185, 0.000, 0.034
1.755, 0.185, 0.000, 0.034
1.765, 0.185, 0.000, 0.114
1.775, 0.185, 0.000, 0.114
1.785, 0.185, 0.000, 0.140
1.795, 0.185, 0.000, 0.140
1.805, 0.185, 0.000, 0.214
1.815, 0.185, 0.000, 0.214
1.825, 0.185, 0.000, 0.497
1.835, 0.185, 0.000, 0.497
1.845, 0.185, 0.000, 0.548
1.855, 0.185, 0.000, 0.548
1.865, 0.185, 0.000, 0.478
1.875, 0.185, 0.000, 0.478
1.885, 0.185, 0.000, 0.153
1.895, 0.185, 0.000, 0.153
1.905, 0.185, 0.000, 0.033
1.915, 0.185, 0.000, 0.033
1.925, 0.185, 0.000, 0.027
1.935, 0.185, 0.000, 0.027
1.945, 0.185, 0.000, 0.138
1.955, 0.185, 0.000, 0.138
1.965, 0.185, 0.000, 0.484
1.975, 0.185, 0.000, 0.484
1.985, 0.185, 0.000, 0.675
1.995, 0.185, 0.000, 0.675
2.005, 0.185, 0.000, 0.382
2.015, 0.185, 0.000, 0.382
2.025, 0.185, 0.000, 0.182
2.035, 0.185, 0.000, 0.182
2.045, 0.185, 0.000, 0.065
2.055, 0.185, 0.000, 0.065
2.065, 0.185, 0.000, 0.033
2.075, 0.185, 0.000, 0.033
2.085, 0.185, 0.000, 0.047
2.095, 0.185, 0.000, 0.047
2.105, 0.185, 0.000, 0.157
2.115, 0.185, 0.000, 0.157
2.125, 0.185, 0.000, 0.239
2.135, 0.185, 0.000, 0.239
2.145, 0.185, 0.000, 0.099
2.155, 0.185, 0.000, 0.099
2.165, 0.185, 0.000, 0.030
2.175, 0.185, 0.000, 0.030
2.185, 0.185, 0.000, 0.049
2.195, 0.185, 0.000, 0.049
2.205, 0.185, 0.000, 0.130
2.215, 0.185, 0.000, 0.130
2.225, 0.185, 0.000, 0.282
2.235, 0.185, 0.000, 0.282
2.245, 0.185, 0.000, 0.394
2.255, 0.185, 0.000, 0.394
2.265, 0.185, 0.000, 0.348
2.275, 0.185, 0.000, 0.348
2.285, 0.185, 0.000, 0.588
2.295, 0.185, 0.000, 0.588
2.305, 0.185, 0.000, 0.144
2.315, 0.185, 0.000, 0.144
2.325, 0.185, 0.000, 0.085
2.335, 0.185, 0.000, 0.085
2.345, 0.185, 0.000, 0.352
2.355, 0.185, 0.000, 0.352
2.365, 0.185, 0.000, 0.178
2.375, 0.185, 0.000, 0.178
2.385, 0.185, 0.000, 0.063
2.395, 0.185, 0.000, 0.063
2.405, 0.185, 0.000, 0.042
2.415, 0.185, 0.000, 0.042
2.425, 0.185, 0.000, 0.113
2.435, 0.185, 0.000, 0.113
2.445, 0.185, 0.000, 0.294
2.455, 0.185, 0.000, 0.294
2.465, 0.185, 0.000, 0.464
2.475, 0.185, 0.000, 0.464
2.485, 0.185, 0.000, 0.570
2.495, 0.185, 0.000, 0.570
2.505, 0.185, 0.000, 0.646
2.515, 0.185, 0.000, 0.646
2.525, 0.185, 0.000, 0.628
2.535, 0.185, 0.000, 0.628
2.545, 0.185, 0.000, 0.612
2.555, 0.185, 0.000, 0.612
2.565, 0.185, 0.000, 0.598
2.575, 0.185, 0.000, 0.598
2.585, 0.185, 0.000, 0.579
2.595, 0.185, 0.000, 0.579
2.605, 0.185, 0.000, 0.548
2.615, 0.185, 0.000, 0.548
2.625, 0.185, 0.000, 0.495
2.635, 0.185, 0.000, 0.495
2.645, 0.185, 0.000, 0.402
2.655, 0.185, 0.000, 0.402
2.665, 0.185, 0.000, 0.252
2.675, 0.185, 0.000, 0.252
2.685, 0.185, 0.000, 0.109
2.695, 0.185, 0.000, 0.109
2.705, 0.185, 0.000, 0.034
2.715, 0.185, 0.000, 0.034
2.725, 0.185, 0.000, 0.008
2.735, 0.185, 0.000, 0.008
2.745, 0.185, 0.000, 0.001
2.755, 0.185, 0.000, 0.001
2.765, 0.185, 0.000, 0.000
2.775, 0.185, 0.000, 0.000
2.785, 0.185, 0.000, 0.000
2.795, 0.185, 0.000, 0.000
0.005, 0.195, 0.000, 0.000
0.015, 0.195, 0.000, 0.000
0.025, 0.195, 0.000, 0.000
0.035, 0.195, 0.000, 0.000
0.045, 0.195, 0.000, 0.000
0.055, 0.195, 0.000, 0.000
0.065, 0.195, 0.000, 0.000
0.075, 0.195, 0.000, 0.000
0.085, 0.195, 0.000, 0.000
0.095, 0.195, 0.000, 0.000
0.105, 0.195, 0.000, 0.000
0.115, 0.195, 0.000, 0.000
0.125, 0.195, 0.000, 0.000
0.135, 0.195, 0.000, 0.000
0.145, 0.195, 0.000, 0.000
0.155, 0.195, 0.000, 0.000
0.165, 0.195, 0.000, 0.000
0.175, 0.195, 0.000, 0.000
0.185, 0.195, 0.000, 0.000
0.195, 0.195, 0.000, 0.000
0.205, 0.195, 0.000, 0.000
0.215, 0.195, 0.000, 0.000
0.225, 0.195, 0.000, 0.001
0.235, 0.195, 0.000, 0.001
0.245, 0.195, 0.000, 0.002
0.255, 0.195, 0.000, 0.002
0.265, 0.195, 0.000, 0.004
0.275, 0.195, 0.000, 0.004
0.285, 0.195, 0.000, 0.006
0.295, 0.195, 0.000, 0.006
0.305, 0.195, 0.000, 0.027
0.315, 0.195, 0.000, 0.027
0.325, 0.195, 0.000, 0.035
0.335, 0.195, 0.000, 0.035
0.345, 0.195, 0.000, 0.083
0.355, 0.195, 0.000, 0.083
0.365, 0.195, 0.000, 0.082
0.375, 0.195, 0.000, 0.082
0.385, 0.195, 0.000, 0.210
0.395, 0.195, 0.000, 0.210
0.405, 0.195, 0.000, 0.349
0.415, 0.195, 0.000, 0.349
0.425, 0.195, 0.000, 0.340
0.435, 0.195, 0.000, 0.340
0.445, 0.195, 0.000, 0.398
0.455, 0.195, 0.000, 0.398
0.465, 0.195, 0.000, 0.446
0.475, 0.195, 0.000, 0.446
0.485, 0.195, 0.000, 0.470
0.495, 0.195, 0.000, 0.470
0.505, 0.195, 0.000, 0.472
0.515, 0.195, 0.000, 0.472
0.525, 0.195, 0.000, 0.462
0.535, 0.195, 0.000, 0.462
0.545, 0.195, 0.000, 0.447
0.555, 0.195, 0.000, 0.447
0.565, 0.195, 0.000, 0.423
0.575, 0.195, 0.000, 0.423
0.585, 0.195, 0.000, 0.380
0.595, 0.195, 0.000, 0.380
0.605, 0.195, 0.000, 0.336
0.615, 0.195, 0.000, 0.336
0.625, 0.195, 0.000, 0.305
0.635, 0.195, 0.000, 0.305
0.645, 0.195, 0.000, 0.290
0.655, 0.195, 0.000, 0.290
0.665, 0.195, 0.000, 0.289
0.675, 0.195, 0.000, 0.289
0.685, 0.195, 0.000, 0.299
0.695, 0.195, 0.000, 0.299
0.705, 0.195, 0.000, 0.317
0.715, 0.195, 0.000, 0.317
0.725, 0.195, 0.000, 0.335
0.735, 0.195, 0.000, 0.335
0.745, 0.195, 0.000, 0.356
0.755, 0.195, 0.000, 0.356
0.765, 0.195, 0.000, 0.383
0.775, 0.195, 0.000, 0.383
0.785, 0.195, 0.000, 0.425
0.795, 0.195, 0.000, 0.425
0.805, 0.195, 0.000, 0.494
0.815, 0.195, 0.000, 0.494
0.825, 0.195, 0.000, 0.561
0.835, 0.195, 0.000, 0.561
0.845, 0.195, 0.000, 0.626
0.855, 0.195, 0.000, 0.626
0.865, 0.195, 0.000, 0.687
0.875, 0.195, 0.000, 0.687
0.885, 0.195, 0.000, 0.722
0.895, 0.195, 0.000, 0.722
0.905, 0.195, 0.000, 0.700
0.915, 0.195, 0.000, 0.700
0.925, 0.195, 0.000, 0.552
0.935, 0.195, 0.000, 0.552
0.945, 0.195, 0.000, 0.704
0.955, 0.195, 0.000, 0.704
0.965, 0.195, 0.000, 0.521
0.975, 0.195, 0.000, 0.521
0.985, 0.195, 0.000, 0.444
0.995, 0.195, 0.000, 0.444
1.005, 0.195, 0.000, 0.512
1.015, 0.195, 0.000, 0.512
1.025, 0.195, 0.000, 0.795
1.035, 0.195, 0.000, 0.795
1.045, 0.195, 0.000, 0.885
1.055, 0.195, 0.000, 0.885
1.065, 0.195, 0.000, 0.786
1.075, 0.195, 0.000, 0.786
1.085, 0.195, 0.000, 0.646
1.095, 0.195, 0.000, 0.646
1.105, 0.195, 0.000, 0.399
1.115, 0.195, 0.000, 0.399
1.125, 0.195, 0.000, 0.254
1.135, 0.195, 0.000, 0.254
1.145, 0.195, 0.000, 0.236
1.155, 0.195, 0.000, 0.236
1.165, 0.195, 0.000, 0.263
1.175, 0.195, 0.000, 0.263
1.185, 0.195, 0.000, 0.461
1.195, 0.195, 0.000, 0.461
1.205, 0.195, 0.000, 0.308
1.215, 0.195, 0.000, 0.308
1.225, 0.195, 0.000, 0.174
