# x, y, gas saturation, co2 concentration 
8.750000e-01, 2.450000e-01, 0.000000e+00, 5.797699e-01 
8.850000e-01, 2.450000e-01, 0.000000e+00, 5.814381e-01 
8.950000e-01, 2.450000e-01, 0.000000e+00, 5.829921e-01 
9.050000e-01, 2.450000e-01, 0.000000e+00, 5.844543e-01 
9.150000e-01, 2.450000e-01, 0.000000e+00, 5.858555e-01 
9.250000e-01, 2.450000e-01, 0.000000e+00, 5.872346e-01 
9.350000e-01, 2.450000e-01, 0.000000e+00, 5.886360e-01 
9.450000e-01, 2.450000e-01, 0.000000e+00, 5.901059e-01 
9.550000e-01, 2.450000e-01, 0.000000e+00, 5.916837e-01 
9.650000e-01, 2.450000e-01, 0.000000e+00, 5.933905e-01 
9.750000e-01, 2.450000e-01, 0.000000e+00, 5.952043e-01 
9.850000e-01, 2.450000e-01, 0.000000e+00, 5.971035e-01 
9.950000e-01, 2.450000e-01, 0.000000e+00, 5.990367e-01 
1.005000e+00, 2.450000e-01, 0.000000e+00, 6.009436e-01 
1.015000e+00, 2.450000e-01, 0.000000e+00, 6.027745e-01 
1.025000e+00, 2.450000e-01, 0.000000e+00, 6.045056e-01 
1.035000e+00, 2.450000e-01, 0.000000e+00, 6.061529e-01 
1.045000e+00, 2.450000e-01, 0.000000e+00, 6.077790e-01 
1.055000e+00, 2.450000e-01, 0.000000e+00, 6.094858e-01 
1.065000e+00, 2.450000e-01, 0.000000e+00, 6.112878e-01 
1.075000e+00, 2.450000e-01, 0.000000e+00, 6.132118e-01 
1.085000e+00, 2.450000e-01, 0.000000e+00, 6.153546e-01 
1.095000e+00, 2.450000e-01, 0.000000e+00, 6.178334e-01 
1.105000e+00, 2.450000e-01, 0.000000e+00, 6.207066e-01 
1.115000e+00, 2.450000e-01, 0.000000e+00, 6.239555e-01 
1.125000e+00, 2.450000e-01, 0.000000e+00, 6.274235e-01 
1.135000e+00, 2.450000e-01, 0.000000e+00, 6.308828e-01 
1.145000e+00, 2.450000e-01, 0.000000e+00, 6.341104e-01 
1.155000e+00, 2.450000e-01, 0.000000e+00, 6.368974e-01 
1.165000e+00, 2.450000e-01, 0.000000e+00, 6.390756e-01 
1.175000e+00, 2.450000e-01, 0.000000e+00, 6.405366e-01 
1.185000e+00, 2.450000e-01, 0.000000e+00, 6.412539e-01 
1.195000e+00, 2.450000e-01, 0.000000e+00, 6.413053e-01 
1.205000e+00, 2.450000e-01, 0.000000e+00, 6.408878e-01 
1.215000e+00, 2.450000e-01, 0.000000e+00, 6.403163e-01 
1.225000e+00, 2.450000e-01, 0.000000e+00, 6.399875e-01 
1.235000e+00, 2.450000e-01, 0.000000e+00, 6.402997e-01 
1.245000e+00, 2.450000e-01, 0.000000e+00, 6.415394e-01 
1.255000e+00, 2.450000e-01, 0.000000e+00, 6.437880e-01 
1.265000e+00, 2.450000e-01, 0.000000e+00, 6.469043e-01 
1.275000e+00, 2.450000e-01, 0.000000e+00, 6.505650e-01 
1.285000e+00, 2.450000e-01, 0.000000e+00, 6.543160e-01 
1.295000e+00, 2.450000e-01, 0.000000e+00, 6.576577e-01 
1.305000e+00, 2.450000e-01, 0.000000e+00, 6.601790e-01 
1.315000e+00, 2.450000e-01, 0.000000e+00, 6.616102e-01 
1.325000e+00, 2.450000e-01, 0.000000e+00, 6.618158e-01 
1.335000e+00, 2.450000e-01, 0.000000e+00, 6.607653e-01 
1.345000e+00, 2.450000e-01, 0.000000e+00, 6.585129e-01 
1.355000e+00, 2.450000e-01, 0.000000e+00, 6.552005e-01 
1.365000e+00, 2.450000e-01, 0.000000e+00, 6.511047e-01 
1.375000e+00, 2.450000e-01, 0.000000e+00, 6.467785e-01 
1.385000e+00, 2.450000e-01, 0.000000e+00, 6.433745e-01 
1.395000e+00, 2.450000e-01, 0.000000e+00, 6.427856e-01 
1.405000e+00, 2.450000e-01, 0.000000e+00, 6.459901e-01 
1.415000e+00, 2.450000e-01, 0.000000e+00, 6.517918e-01 
1.425000e+00, 2.450000e-01, 0.000000e+00, 6.582712e-01 
1.435000e+00, 2.450000e-01, 0.000000e+00, 6.644263e-01 
1.445000e+00, 2.450000e-01, 0.000000e+00, 6.699699e-01 
1.455000e+00, 2.450000e-01, 0.000000e+00, 6.748515e-01 
1.465000e+00, 2.450000e-01, 0.000000e+00, 6.790498e-01 
1.475000e+00, 2.450000e-01, 0.000000e+00, 6.824992e-01 
1.485000e+00, 2.450000e-01, 0.000000e+00, 6.851153e-01 
1.495000e+00, 2.450000e-01, 0.000000e+00, 6.868386e-01 
1.505000e+00, 2.450000e-01, 0.000000e+00, 6.876201e-01 
1.515000e+00, 2.450000e-01, 0.000000e+00, 6.873333e-01 
1.525000e+00, 2.450000e-01, 0.000000e+00, 6.857001e-01 
1.535000e+00, 2.450000e-01, 0.000000e+00, 6.823597e-01 
1.545000e+00, 2.450000e-01, 0.000000e+00, 6.771469e-01 
1.555000e+00, 2.450000e-01, 0.000000e+00, 6.706087e-01 
1.565000e+00, 2.450000e-01, 0.000000e+00, 6.663373e-01 
1.575000e+00, 2.450000e-01, 0.000000e+00, 6.576513e-01 
1.585000e+00, 2.450000e-01, 0.000000e+00, 6.463875e-01 
1.595000e+00, 2.450000e-01, 0.000000e+00, 6.388251e-01 
1.605000e+00, 2.450000e-01, 0.000000e+00, 6.353911e-01 
1.615000e+00, 2.450000e-01, 0.000000e+00, 6.353994e-01 
1.625000e+00, 2.450000e-01, 0.000000e+00, 6.391426e-01 
1.635000e+00, 2.450000e-01, 0.000000e+00, 6.479372e-01 
1.645000e+00, 2.450000e-01, 0.000000e+00, 6.654977e-01 
1.655000e+00, 2.450000e-01, 0.000000e+00, 6.901172e-01 
1.665000e+00, 2.450000e-01, 0.000000e+00, 7.003672e-01 
1.675000e+00, 2.450000e-01, 0.000000e+00, 7.023593e-01 
1.685000e+00, 2.450000e-01, 0.000000e+00, 6.988554e-01 
1.695000e+00, 2.450000e-01, 0.000000e+00, 6.919590e-01 
1.705000e+00, 2.450000e-01, 0.000000e+00, 6.830218e-01 
1.715000e+00, 2.450000e-01, 0.000000e+00, 6.729259e-01 
1.725000e+00, 2.450000e-01, 0.000000e+00, 6.622651e-01 
1.735000e+00, 2.450000e-01, 0.000000e+00, 6.475215e-01 
1.745000e+00, 2.450000e-01, 0.000000e+00, 6.379128e-01 
1.755000e+00, 2.450000e-01, 0.000000e+00, 6.357851e-01 
1.765000e+00, 2.450000e-01, 0.000000e+00, 6.508422e-01 
1.775000e+00, 2.450000e-01, 0.000000e+00, 6.790150e-01 
1.785000e+00, 2.450000e-01, 0.000000e+00, 6.962220e-01 
1.795000e+00, 2.450000e-01, 0.000000e+00, 7.030008e-01 
1.805000e+00, 2.450000e-01, 0.000000e+00, 6.996015e-01 
1.815000e+00, 2.450000e-01, 0.000000e+00, 6.901783e-01 
1.825000e+00, 2.450000e-01, 0.000000e+00, 6.825291e-01 
1.835000e+00, 2.450000e-01, 0.000000e+00, 6.815542e-01 
1.845000e+00, 2.450000e-01, 0.000000e+00, 6.853436e-01 
1.855000e+00, 2.450000e-01, 0.000000e+00, 6.905502e-01 
1.865000e+00, 2.450000e-01, 0.000000e+00, 6.949031e-01 
1.875000e+00, 2.450000e-01, 0.000000e+00, 6.971296e-01 
1.885000e+00, 2.450000e-01, 0.000000e+00, 6.966127e-01 
1.895000e+00, 2.450000e-01, 0.000000e+00, 6.931133e-01 
1.905000e+00, 2.450000e-01, 0.000000e+00, 6.863122e-01 
1.915000e+00, 2.450000e-01, 0.000000e+00, 6.754776e-01 
1.925000e+00, 2.450000e-01, 0.000000e+00, 6.609368e-01 
1.935000e+00, 2.450000e-01, 0.000000e+00, 6.438522e-01 
1.945000e+00, 2.450000e-01, 0.000000e+00, 6.228840e-01 
1.955000e+00, 2.450000e-01, 0.000000e+00, 6.023583e-01 
1.965000e+00, 2.450000e-01, 0.000000e+00, 6.097988e-01 
1.975000e+00, 2.450000e-01, 0.000000e+00, 6.338366e-01 
1.985000e+00, 2.450000e-01, 0.000000e+00, 6.443491e-01 
1.995000e+00, 2.450000e-01, 0.000000e+00, 6.498811e-01 
2.005000e+00, 2.450000e-01, 0.000000e+00, 6.521255e-01 
2.015000e+00, 2.450000e-01, 0.000000e+00, 6.516413e-01 
2.025000e+00, 2.450000e-01, 0.000000e+00, 6.488700e-01 
2.035000e+00, 2.450000e-01, 0.000000e+00, 6.446106e-01 
2.045000e+00, 2.450000e-01, 0.000000e+00, 6.400374e-01 
2.055000e+00, 2.450000e-01, 0.000000e+00, 6.359519e-01 
2.065000e+00, 2.450000e-01, 0.000000e+00, 6.321437e-01 
2.075000e+00, 2.450000e-01, 0.000000e+00, 6.277608e-01 
2.085000e+00, 2.450000e-01, 0.000000e+00, 6.220608e-01 
2.095000e+00, 2.450000e-01, 0.000000e+00, 6.149496e-01 
2.105000e+00, 2.450000e-01, 0.000000e+00, 6.071032e-01 
2.115000e+00, 2.450000e-01, 0.000000e+00, 5.995381e-01 
2.125000e+00, 2.450000e-01, 0.000000e+00, 5.930092e-01 
2.135000e+00, 2.450000e-01, 0.000000e+00, 5.877474e-01 
2.145000e+00, 2.450000e-01, 0.000000e+00, 5.834392e-01 
2.155000e+00, 2.450000e-01, 0.000000e+00, 5.795961e-01 
2.165000e+00, 2.450000e-01, 0.000000e+00, 5.760526e-01 
2.175000e+00, 2.450000e-01, 0.000000e+00, 5.727406e-01 
2.185000e+00, 2.450000e-01, 0.000000e+00, 5.697435e-01 
2.195000e+00, 2.450000e-01, 0.000000e+00, 5.672105e-01 
2.205000e+00, 2.450000e-01, 0.000000e+00, 5.652576e-01 
2.215000e+00, 2.450000e-01, 0.000000e+00, 5.639132e-01 
2.225000e+00, 2.450000e-01, 0.000000e+00, 5.630982e-01 
2.235000e+00, 2.450000e-01, 0.000000e+00, 5.626266e-01 
2.245000e+00, 2.450000e-01, 0.000000e+00, 5.622403e-01 
2.255000e+00, 2.450000e-01, 0.000000e+00, 5.616412e-01 
2.265000e+00, 2.450000e-01, 0.000000e+00, 5.605543e-01 
2.275000e+00, 2.450000e-01, 0.000000e+00, 5.587535e-01 
2.285000e+00, 2.450000e-01, 0.000000e+00, 5.560539e-01 
2.295000e+00, 2.450000e-01, 0.000000e+00, 5.524433e-01 
2.305000e+00, 2.450000e-01, 0.000000e+00, 5.473882e-01 
2.315000e+00, 2.450000e-01, 0.000000e+00, 5.392758e-01 
2.325000e+00, 2.450000e-01, 0.000000e+00, 5.264501e-01 
2.335000e+00, 2.450000e-01, 0.000000e+00, 5.092490e-01 
2.345000e+00, 2.450000e-01, 0.000000e+00, 4.902110e-01 
2.355000e+00, 2.450000e-01, 0.000000e+00, 4.718767e-01 
2.365000e+00, 2.450000e-01, 0.000000e+00, 4.553345e-01 
2.375000e+00, 2.450000e-01, 0.000000e+00, 4.406704e-01 
2.385000e+00, 2.450000e-01, 0.000000e+00, 4.277174e-01 
2.395000e+00, 2.450000e-01, 0.000000e+00, 4.162827e-01 
2.405000e+00, 2.450000e-01, 0.000000e+00, 4.061913e-01 
2.415000e+00, 2.450000e-01, 0.000000e+00, 3.972985e-01 
2.425000e+00, 2.450000e-01, 0.000000e+00, 3.895488e-01 
2.435000e+00, 2.450000e-01, 0.000000e+00, 3.830434e-01 
2.445000e+00, 2.450000e-01, 0.000000e+00, 3.777570e-01 
2.455000e+00, 2.450000e-01, 0.000000e+00, 3.733916e-01 
2.465000e+00, 2.450000e-01, 0.000000e+00, 3.696039e-01 
2.475000e+00, 2.450000e-01, 0.000000e+00, 3.660679e-01 
2.485000e+00, 2.450000e-01, 0.000000e+00, 3.625052e-01 
2.495000e+00, 2.450000e-01, 0.000000e+00, 3.587211e-01 
2.505000e+00, 2.450000e-01, 0.000000e+00, 3.546123e-01 
2.515000e+00, 2.450000e-01, 0.000000e+00, 3.501528e-01 
2.525000e+00, 2.450000e-01, 0.000000e+00, 3.453694e-01 
2.535000e+00, 2.450000e-01, 0.000000e+00, 3.403180e-01 
2.545000e+00, 2.450000e-01, 0.000000e+00, 3.350676e-01 
2.555000e+00, 2.450000e-01, 0.000000e+00, 3.296915e-01 
2.565000e+00, 2.450000e-01, 0.000000e+00, 3.242595e-01 
2.575000e+00, 2.450000e-01, 0.000000e+00, 3.188203e-01 
2.585000e+00, 2.450000e-01, 0.000000e+00, 3.134770e-01 
2.595000e+00, 2.450000e-01, 0.000000e+00, 3.082293e-01 
2.605000e+00, 2.450000e-01, 0.000000e+00, 3.031108e-01 
2.615000e+00, 2.450000e-01, 0.000000e+00, 2.981458e-01 
2.625000e+00, 2.450000e-01, 0.000000e+00, 2.933593e-01 
2.635000e+00, 2.450000e-01, 0.000000e+00, 2.887658e-01 
2.645000e+00, 2.450000e-01, 0.000000e+00, 2.843772e-01 
2.655000e+00, 2.450000e-01, 0.000000e+00, 2.802038e-01 
2.665000e+00, 2.450000e-01, 0.000000e+00, 2.762519e-01 
2.675000e+00, 2.450000e-01, 0.000000e+00, 2.725266e-01 
2.685000e+00, 2.450000e-01, 0.000000e+00, 2.690311e-01 
2.695000e+00, 2.450000e-01, 0.000000e+00, 2.657678e-01 
2.705000e+00, 2.450000e-01, 0.000000e+00, 2.627365e-01 
2.715000e+00, 2.450000e-01, 0.000000e+00, 2.599361e-01 
2.725000e+00, 2.450000e-01, 0.000000e+00, 2.573647e-01 
2.735000e+00, 2.450000e-01, 0.000000e+00, 2.550199e-01 
2.745000e+00, 2.450000e-01, 0.000000e+00, 2.528995e-01 
2.755000e+00, 2.450000e-01, 0.000000e+00, 2.510024e-01 
2.765000e+00, 2.450000e-01, 0.000000e+00, 2.493287e-01 
2.775000e+00, 2.450000e-01, 0.000000e+00, 2.478805e-01 
2.785000e+00, 2.450000e-01, 0.000000e+00, 2.466615e-01 
2.795000e+00, 2.450000e-01, 0.000000e+00, 2.456765e-01 
2.805000e+00, 2.450000e-01, 0.000000e+00, 2.449308e-01 
2.815000e+00, 2.450000e-01, 0.000000e+00, 2.444290e-01 
2.825000e+00, 2.450000e-01, 0.000000e+00, 2.441745e-01 
3.500000e-02, 2.550000e-01, 0.000000e+00, 1.781179e-02 
4.500000e-02, 2.550000e-01, 0.000000e+00, 1.784084e-02 
5.500000e-02, 2.550000e-01, 0.000000e+00, 1.789811e-02 
6.500000e-02, 2.550000e-01, 0.000000e+00, 1.798337e-02 
7.500000e-02, 2.550000e-01, 0.000000e+00, 1.809636e-02 
8.500000e-02, 2.550000e-01, 0.000000e+00, 1.823690e-02 
9.500000e-02, 2.550000e-01, 0.000000e+00, 1.840510e-02 
1.050000e-01, 2.550000e-01, 0.000000e+00, 1.860147e-02 
1.150000e-01, 2.550000e-01, 0.000000e+00, 1.882717e-02 
1.250000e-01, 2.550000e-01, 0.000000e+00, 1.908420e-02 
1.350000e-01, 2.550000e-01, 0.000000e+00, 1.937549e-02 
1.450000e-01, 2.550000e-01, 0.000000e+00, 1.970494e-02 
1.550000e-01, 2.550000e-01, 0.000000e+00, 2.007731e-02 
1.650000e-01, 2.550000e-01, 0.000000e+00, 2.049815e-02 
1.750000e-01, 2.550000e-01, 0.000000e+00, 2.097379e-02 
1.850000e-01, 2.550000e-01, 0.000000e+00, 2.151125e-02 
1.950000e-01, 2.550000e-01, 0.000000e+00, 2.211841e-02 
2.050000e-01, 2.550000e-01, 0.000000e+00, 2.280476e-02 
2.150000e-01, 2.550000e-01, 0.000000e+00, 2.358193e-02 
2.250000e-01, 2.550000e-01, 0.000000e+00, 2.446310e-02 
2.350000e-01, 2.550000e-01, 0.000000e+00, 2.546295e-02 
2.450000e-01, 2.550000e-01, 0.000000e+00, 2.660255e-02 
2.550000e-01, 2.550000e-01, 0.000000e+00, 2.791282e-02 
2.650000e-01, 2.550000e-01, 0.000000e+00, 2.942980e-02 
2.750000e-01, 2.550000e-01, 0.000000e+00, 3.118807e-02 
2.850000e-01, 2.550000e-01, 0.000000e+00, 3.324719e-02 
2.950000e-01, 2.550000e-01, 0.000000e+00, 3.571482e-02 
3.050000e-01, 2.550000e-01, 0.000000e+00, 3.872422e-02 
3.150000e-01, 2.550000e-01, 0.000000e+00, 4.236897e-02 
3.250000e-01, 2.550000e-01, 0.000000e+00, 4.685084e-02 
3.350000e-01, 2.550000e-01, 0.000000e+00, 5.264700e-02 
3.450000e-01, 2.550000e-01, 0.000000e+00, 6.041582e-02 
3.550000e-01, 2.550000e-01, 0.000000e+00, 7.051314e-02 
3.650000e-01, 2.550000e-01, 0.000000e+00, 8.365927e-02 
3.750000e-01, 2.550000e-01, 0.000000e+00, 1.064278e-01 
3.850000e-01, 2.550000e-01, 0.000000e+00, 1.235643e-01 
3.950000e-01, 2.550000e-01, 0.000000e+00, 1.417386e-01 
4.050000e-01, 2.550000e-01, 0.000000e+00, 1.620389e-01 
4.150000e-01, 2.550000e-01, 0.000000e+00, 1.762458e-01 
4.250000e-01, 2.550000e-01, 0.000000e+00, 1.971564e-01 
4.350000e-01, 2.550000e-01, 0.000000e+00, 2.172353e-01 
4.450000e-01, 2.550000e-01, 0.000000e+00, 2.336202e-01 
4.550000e-01, 2.550000e-01, 0.000000e+00, 2.466694e-01 
4.650000e-01, 2.550000e-01, 0.000000e+00, 2.576817e-01 
4.750000e-01, 2.550000e-01, 0.000000e+00, 2.679390e-01 
4.850000e-01, 2.550000e-01, 0.000000e+00, 2.776217e-01 
4.950000e-01, 2.550000e-01, 0.000000e+00, 2.870314e-01 
5.050000e-01, 2.550000e-01, 0.000000e+00, 2.963902e-01 
5.150000e-01, 2.550000e-01, 0.000000e+00, 3.057784e-01 
5.250000e-01, 2.550000e-01, 0.000000e+00, 3.152566e-01 
5.350000e-01, 2.550000e-01, 0.000000e+00, 3.248766e-01 
5.450000e-01, 2.550000e-01, 0.000000e+00, 3.346651e-01 
5.550000e-01, 2.550000e-01, 0.000000e+00, 3.446388e-01 
5.650000e-01, 2.550000e-01, 0.000000e+00, 3.548060e-01 
5.750000e-01, 2.550000e-01, 0.000000e+00, 3.651696e-01 
5.850000e-01, 2.550000e-01, 0.000000e+00, 3.757245e-01 
5.950000e-01, 2.550000e-01, 0.000000e+00, 3.864559e-01 
6.050000e-01, 2.550000e-01, 0.000000e+00, 3.973392e-01 
6.150000e-01, 2.550000e-01, 0.000000e+00, 4.083387e-01 
6.250000e-01, 2.550000e-01, 0.000000e+00, 4.194066e-01 
6.350000e-01, 2.550000e-01, 0.000000e+00, 4.304820e-01 
6.450000e-01, 2.550000e-01, 0.000000e+00, 4.414895e-01 
6.550000e-01, 2.550000e-01, 0.000000e+00, 4.523382e-01 
6.650000e-01, 2.550000e-01, 0.000000e+00, 4.629217e-01 
6.750000e-01, 2.550000e-01, 0.000000e+00, 4.731194e-01 
6.850000e-01, 2.550000e-01, 0.000000e+00, 4.828016e-01 
6.950000e-01, 2.550000e-01, 0.000000e+00, 4.918379e-01 
7.050000e-01, 2.550000e-01, 0.000000e+00, 5.001124e-01 
7.150000e-01, 2.550000e-01, 0.000000e+00, 5.075413e-01 
7.250000e-01, 2.550000e-01, 0.000000e+00, 5.140886e-01 
7.350000e-01, 2.550000e-01, 0.000000e+00, 5.197766e-01 
7.450000e-01, 2.550000e-01, 0.000000e+00, 5.246825e-01 
7.550000e-01, 2.550000e-01, 0.000000e+00, 5.289246e-01 
7.650000e-01, 2.550000e-01, 0.000000e+00, 5.326402e-01 
7.750000e-01, 2.550000e-01, 0.000000e+00, 5.359637e-01 
7.850000e-01, 2.550000e-01, 0.000000e+00, 5.390113e-01 
7.950000e-01, 2.550000e-01, 0.000000e+00, 5.418742e-01 
8.050000e-01, 2.550000e-01, 0.000000e+00, 5.446185e-01 
8.150000e-01, 2.550000e-01, 0.000000e+00, 5.472891e-01 
8.250000e-01, 2.550000e-01, 0.000000e+00, 5.499127e-01 
8.350000e-01, 2.550000e-01, 0.000000e+00, 5.525011e-01 
8.450000e-01, 2.550000e-01, 0.000000e+00, 5.550526e-01 
8.550000e-01, 2.550000e-01, 0.000000e+00, 5.575539e-01 
8.650000e-01, 2.550000e-01, 0.000000e+00, 5.599832e-01 
8.750000e-01, 2.550000e-01, 0.000000e+00, 5.623155e-01 
8.850000e-01, 2.550000e-01, 0.000000e+00, 5.645291e-01 
8.950000e-01, 2.550000e-01, 0.000000e+00, 5.666137e-01 
9.050000e-01, 2.550000e-01, 0.000000e+00, 5.685752e-01 
9.150000e-01, 2.550000e-01, 0.000000e+00, 5.704376e-01 
9.250000e-01, 2.550000e-01, 0.000000e+00, 5.722424e-01 
9.350000e-01, 2.550000e-01, 0.000000e+00, 5.740428e-01 
9.450000e-01, 2.550000e-01, 0.000000e+00, 5.758953e-01 
9.550000e-01, 2.550000e-01, 0.000000e+00, 5.778486e-01 
9.650000e-01, 2.550000e-01, 0.000000e+00, 5.799313e-01 
9.750000e-01, 2.550000e-01, 0.000000e+00, 5.821541e-01 
9.850000e-01, 2.550000e-01, 0.000000e+00, 5.844794e-01 
9.950000e-01, 2.550000e-01, 0.000000e+00, 5.868555e-01 
1.005000e+00, 2.550000e-01, 0.000000e+00, 5.892182e-01 
1.015000e+00, 2.550000e-01, 0.000000e+00, 5.914985e-01 
1.025000e+00, 2.550000e-01, 0.000000e+00, 5.936397e-01 
1.035000e+00, 2.550000e-01, 0.000000e+00, 5.956151e-01 
1.045000e+00, 2.550000e-01, 0.000000e+00, 5.974418e-01 
1.055000e+00, 2.550000e-01, 0.000000e+00, 5.991840e-01 
1.065000e+00, 2.550000e-01, 0.000000e+00, 6.009402e-01 
1.075000e+00, 2.550000e-01, 0.000000e+00, 6.028086e-01 
1.085000e+00, 2.550000e-01, 0.000000e+00, 6.048497e-01 
1.095000e+00, 2.550000e-01, 0.000000e+00, 6.071225e-01 
1.105000e+00, 2.550000e-01, 0.000000e+00, 6.097583e-01 
1.115000e+00, 2.550000e-01, 0.000000e+00, 6.128451e-01 
1.125000e+00, 2.550000e-01, 0.000000e+00, 6.163111e-01 
1.135000e+00, 2.550000e-01, 0.000000e+00, 6.199672e-01 
1.145000e+00, 2.550000e-01, 0.000000e+00, 6.235664e-01 
1.155000e+00, 2.550000e-01, 0.000000e+00, 6.268604e-01 
1.165000e+00, 2.550000e-01, 0.000000e+00, 6.296315e-01 
1.175000e+00, 2.550000e-01, 0.000000e+00, 6.317132e-01 
1.185000e+00, 2.550000e-01, 0.000000e+00, 6.330083e-01 
1.195000e+00, 2.550000e-01, 0.000000e+00, 6.335105e-01 
1.205000e+00, 2.550000e-01, 0.000000e+00, 6.333271e-01 
1.215000e+00, 2.550000e-01, 0.000000e+00, 6.326974e-01 
1.225000e+00, 2.550000e-01, 0.000000e+00, 6.319948e-01 
1.235000e+00, 2.550000e-01, 0.000000e+00, 6.316901e-01 
1.245000e+00, 2.550000e-01, 0.000000e+00, 6.322492e-01 
1.255000e+00, 2.550000e-01, 0.000000e+00, 6.339729e-01 
1.265000e+00, 2.550000e-01, 0.000000e+00, 6.368637e-01 
1.275000e+00, 2.550000e-01, 0.000000e+00, 6.406309e-01 
1.285000e+00, 2.550000e-01, 0.000000e+00, 6.448074e-01 
1.295000e+00, 2.550000e-01, 0.000000e+00, 6.488651e-01 
1.305000e+00, 2.550000e-01, 0.000000e+00, 6.523249e-01 
1.315000e+00, 2.550000e-01, 0.000000e+00, 6.548405e-01 
1.325000e+00, 2.550000e-01, 0.000000e+00, 6.561982e-01 
1.335000e+00, 2.550000e-01, 0.000000e+00, 6.562899e-01 
1.345000e+00, 2.550000e-01, 0.000000e+00, 6.550878e-01 
1.355000e+00, 2.550000e-01, 0.000000e+00, 6.526334e-01 
1.365000e+00, 2.550000e-01, 0.000000e+00, 6.490432e-01 
1.375000e+00, 2.550000e-01, 0.000000e+00, 6.445607e-01 
1.385000e+00, 2.550000e-01, 0.000000e+00, 6.397409e-01 
1.395000e+00, 2.550000e-01, 0.000000e+00, 6.359191e-01 
1.405000e+00, 2.550000e-01, 0.000000e+00, 6.354180e-01 
1.415000e+00, 2.550000e-01, 0.000000e+00, 6.389696e-01 
1.425000e+00, 2.550000e-01, 0.000000e+00, 6.446399e-01 
1.435000e+00, 2.550000e-01, 0.000000e+00, 6.506575e-01 
1.445000e+00, 2.550000e-01, 0.000000e+00, 6.563345e-01 
1.455000e+00, 2.550000e-01, 0.000000e+00, 6.614454e-01 
1.465000e+00, 2.550000e-01, 0.000000e+00, 6.658946e-01 
1.475000e+00, 2.550000e-01, 0.000000e+00, 6.695552e-01 
1.485000e+00, 2.550000e-01, 0.000000e+00, 6.722876e-01 
1.495000e+00, 2.550000e-01, 0.000000e+00, 6.740368e-01 
1.505000e+00, 2.550000e-01, 0.000000e+00, 6.748884e-01 
1.515000e+00, 2.550000e-01, 0.000000e+00, 6.750076e-01 
1.525000e+00, 2.550000e-01, 0.000000e+00, 6.744795e-01 
1.535000e+00, 2.550000e-01, 0.000000e+00, 6.731259e-01 
1.545000e+00, 2.550000e-01, 0.000000e+00, 6.703715e-01 
1.555000e+00, 2.550000e-01, 0.000000e+00, 6.651569e-01 
1.565000e+00, 2.550000e-01, 0.000000e+00, 6.563314e-01 
1.575000e+00, 2.550000e-01, 0.000000e+00, 6.466242e-01 
1.585000e+00, 2.550000e-01, 0.000000e+00, 6.387205e-01 
1.595000e+00, 2.550000e-01, 0.000000e+00, 6.339981e-01 
1.605000e+00, 2.550000e-01, 0.000000e+00, 6.327200e-01 
1.615000e+00, 2.550000e-01, 0.000000e+00, 6.344430e-01 
1.625000e+00, 2.550000e-01, 0.000000e+00, 6.399545e-01 
1.635000e+00, 2.550000e-01, 0.000000e+00, 6.503457e-01 
1.645000e+00, 2.550000e-01, 0.000000e+00, 6.695720e-01 
1.655000e+00, 2.550000e-01, 0.000000e+00, 6.861892e-01 
1.665000e+00, 2.550000e-01, 0.000000e+00, 6.933218e-01 
1.675000e+00, 2.550000e-01, 0.000000e+00, 6.937373e-01 
1.685000e+00, 2.550000e-01, 0.000000e+00, 6.899554e-01 
1.695000e+00, 2.550000e-01, 0.000000e+00, 6.835045e-01 
1.705000e+00, 2.550000e-01, 0.000000e+00, 6.750086e-01 
1.715000e+00, 2.550000e-01, 0.000000e+00, 6.645140e-01 
1.725000e+00, 2.550000e-01, 0.000000e+00, 6.519777e-01 
1.735000e+00, 2.550000e-01, 0.000000e+00, 6.396105e-01 
1.745000e+00, 2.550000e-01, 0.000000e+00, 6.325781e-01 
1.755000e+00, 2.550000e-01, 0.000000e+00, 6.328587e-01 
1.765000e+00, 2.550000e-01, 0.000000e+00, 6.583344e-01 
1.775000e+00, 2.550000e-01, 0.000000e+00, 6.770989e-01 
1.785000e+00, 2.550000e-01, 0.000000e+00, 6.900161e-01 
1.795000e+00, 2.550000e-01, 0.000000e+00, 6.958966e-01 
1.805000e+00, 2.550000e-01, 0.000000e+00, 6.936372e-01 
1.815000e+00, 2.550000e-01, 0.000000e+00, 6.866167e-01 
1.825000e+00, 2.550000e-01, 0.000000e+00, 6.817465e-01 
1.835000e+00, 2.550000e-01, 0.000000e+00, 6.816451e-01 
1.845000e+00, 2.550000e-01, 0.000000e+00, 6.842317e-01 
1.855000e+00, 2.550000e-01, 0.000000e+00, 6.871448e-01 
1.865000e+00, 2.550000e-01, 0.000000e+00, 6.888631e-01 
1.875000e+00, 2.550000e-01, 0.000000e+00, 6.885542e-01 
1.885000e+00, 2.550000e-01, 0.000000e+00, 6.858392e-01 
1.895000e+00, 2.550000e-01, 0.000000e+00, 6.805701e-01 
1.905000e+00, 2.550000e-01, 0.000000e+00, 6.722485e-01 
1.915000e+00, 2.550000e-01, 0.000000e+00, 6.594807e-01 
1.925000e+00, 2.550000e-01, 0.000000e+00, 6.423550e-01 
1.935000e+00, 2.550000e-01, 0.000000e+00, 6.226006e-01 
1.945000e+00, 2.550000e-01, 0.000000e+00, 5.995906e-01 
