#t, p1, p2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, totM_co2 
1.803e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000039,0.000000,0.790960,0.008390
1.806e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000039,0.000000,0.791310,0.008390
1.809e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000039,0.000000,0.791650,0.008390
1.812e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000039,0.000000,0.792000,0.008390
1.815e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000039,0.000000,0.792340,0.008390
1.818e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000039,0.000000,0.792680,0.008390
1.821e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000039,0.000000,0.793020,0.008390
1.824e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000039,0.000000,0.793360,0.008390
1.827e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000040,0.000000,0.793700,0.008390
1.830e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000040,0.000000,0.794040,0.008390
1.833e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000040,0.000000,0.794370,0.008390
1.836e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000040,0.000000,0.794710,0.008390
1.839e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000040,0.000000,0.795040,0.008390
1.842e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000040,0.000000,0.795370,0.008390
1.845e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000040,0.000000,0.795700,0.008390
1.848e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000041,0.000000,0.796030,0.008390
1.851e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000041,0.000000,0.796360,0.008390
1.854e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000041,0.000000,0.796680,0.008390
1.857e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000041,0.000000,0.797010,0.008390
1.860e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000041,0.000000,0.797330,0.008390
1.863e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000041,0.000000,0.797660,0.008390
1.866e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000041,0.000000,0.797980,0.008390
1.869e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000042,0.000000,0.798300,0.008390
1.872e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000042,0.000000,0.798620,0.008390
1.875e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000042,0.000000,0.798930,0.008390
1.878e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000042,0.000000,0.799250,0.008390
1.881e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000042,0.000000,0.799560,0.008390
1.884e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000042,0.000000,0.799880,0.008390
1.887e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000042,0.000000,0.800190,0.008390
1.890e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000043,0.000000,0.800500,0.008390
1.893e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000043,0.000000,0.800810,0.008390
1.896e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000043,0.000000,0.801120,0.008390
1.899e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000043,0.000000,0.801430,0.008390
1.902e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000043,0.000000,0.801740,0.008390
1.905e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000043,0.000000,0.802040,0.008390
1.908e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000043,0.000000,0.802340,0.008390
1.911e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000043,0.000000,0.802650,0.008390
1.914e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000044,0.000000,0.802950,0.008390
1.917e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000044,0.000000,0.803250,0.008390
1.920e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000044,0.000000,0.803550,0.008390
1.923e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000044,0.000000,0.803850,0.008390
1.926e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000044,0.000000,0.804150,0.008390
1.929e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000044,0.000000,0.804440,0.008390
1.932e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000044,0.000000,0.804730,0.008390
1.935e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000045,0.000000,0.805030,0.008390
1.938e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000045,0.000000,0.805320,0.008390
1.941e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000045,0.000000,0.805610,0.008390
1.944e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000045,0.000000,0.805900,0.008390
1.947e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000045,0.000000,0.806190,0.008390
1.950e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000045,0.000000,0.806480,0.008390
1.953e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000046,0.000000,0.806760,0.008390
1.956e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000046,0.000000,0.807050,0.008390
1.959e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000046,0.000000,0.807330,0.008390
1.962e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000046,0.000000,0.807620,0.008390
1.965e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000046,0.000000,0.807900,0.008390
1.968e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000046,0.000000,0.808180,0.008390
1.971e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000046,0.000000,0.808460,0.008390
1.974e+05,113900.000000,108000.000000,0.000000,0.000391,0.005652,0.001563,0.000000,0.000000,0.000047,0.000000,0.808740,0.008390
1.977e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000047,0.000000,0.809020,0.008390
1.980e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000047,0.000000,0.809290,0.008390
1.983e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000047,0.000000,0.809570,0.008390
1.986e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000047,0.000000,0.809840,0.008390
1.989e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000047,0.000000,0.810110,0.008390
1.992e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000047,0.000000,0.810390,0.008390
1.995e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000048,0.000000,0.810660,0.008390
1.998e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000048,0.000000,0.810930,0.008390
2.001e+05,113900.000000,108000.000000,0.000000,0.000391,0.005651,0.001563,0.000000,0.000000,0.000048,0.000000,0.811200,0.008390
2.004e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000048,0.000000,0.811470,0.008390
2.007e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000048,0.000000,0.811730,0.008390
2.010e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000048,0.000000,0.812000,0.008390
2.013e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000048,0.000000,0.812260,0.008390
2.016e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000049,0.000000,0.812520,0.008390
2.019e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000049,0.000000,0.812790,0.008390
2.022e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000049,0.000000,0.813050,0.008390
2.025e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000049,0.000000,0.813310,0.008390
2.028e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000049,0.000000,0.813570,0.008390
2.031e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000049,0.000000,0.813830,0.008390
2.034e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000049,0.000000,0.814080,0.008390
2.037e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000050,0.000000,0.814340,0.008390
2.040e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000050,0.000000,0.814590,0.008390
2.043e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000050,0.000000,0.814850,0.008390
2.046e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000050,0.000000,0.815100,0.008390
2.049e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000050,0.000000,0.815350,0.008390
2.052e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000050,0.000000,0.815610,0.008390
2.055e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000051,0.000000,0.815850,0.008390
2.058e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000051,0.000000,0.816100,0.008390
2.061e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000051,0.000000,0.816350,0.008390
2.064e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000051,0.000000,0.816600,0.008390
2.067e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000051,0.000000,0.816840,0.008390
2.070e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000051,0.000000,0.817090,0.008390
2.073e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000051,0.000000,0.817330,0.008390
2.076e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000052,0.000000,0.817580,0.008390
2.079e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000052,0.000000,0.817820,0.008390
2.082e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000052,0.000000,0.818060,0.008390
2.085e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000052,0.000000,0.818300,0.008390
2.088e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000052,0.000000,0.818540,0.008390
2.091e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000052,0.000000,0.818780,0.008390
2.094e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000053,0.000000,0.819020,0.008390
2.097e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000053,0.000000,0.819250,0.008390
2.100e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000053,0.000000,0.819490,0.008390
2.103e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000053,0.000000,0.819720,0.008390
2.106e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000053,0.000000,0.819960,0.008390
2.109e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000053,0.000000,0.820190,0.008390
2.112e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000053,0.000000,0.820420,0.008390
2.115e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000054,0.000000,0.820650,0.008390
2.118e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000054,0.000000,0.820880,0.008390
2.121e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000054,0.000000,0.821110,0.008390
2.124e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000054,0.000000,0.821340,0.008390
2.127e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000054,0.000000,0.821570,0.008390
2.130e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000054,0.000000,0.821790,0.008390
2.133e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000055,0.000000,0.822020,0.008390
2.136e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000055,0.000000,0.822240,0.008390
2.139e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000055,0.000000,0.822460,0.008390
2.142e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000055,0.000000,0.822690,0.008390
2.145e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000055,0.000000,0.822910,0.008390
2.148e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000055,0.000000,0.823130,0.008390
2.151e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000055,0.000000,0.823350,0.008390
2.154e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000056,0.000000,0.823570,0.008390
2.157e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000056,0.000000,0.823790,0.008390
2.160e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000056,0.000000,0.824000,0.008390
2.163e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000056,0.000000,0.824220,0.008390
2.166e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000056,0.000000,0.824440,0.008390
2.169e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000056,0.000000,0.824650,0.008390
2.172e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000057,0.000000,0.824870,0.008390
2.175e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000057,0.000000,0.825080,0.008390
2.178e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000057,0.000000,0.825290,0.008390
2.181e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000057,0.000000,0.825510,0.008390
2.184e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000057,0.000000,0.825720,0.008390
2.187e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000057,0.000000,0.825930,0.008390
2.190e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000057,0.000000,0.826130,0.008390
2.193e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000058,0.000000,0.826340,0.008390
2.196e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000058,0.000000,0.826550,0.008390
2.199e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000058,0.000000,0.826760,0.008390
2.202e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000058,0.000000,0.826960,0.008390
2.205e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000058,0.000000,0.827170,0.008390
2.208e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000058,0.000000,0.827370,0.008390
2.211e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000059,0.000000,0.827580,0.008390
2.214e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000059,0.000000,0.827780,0.008390
2.217e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000059,0.000000,0.827980,0.008390
2.220e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000059,0.000000,0.828180,0.008390
2.223e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000059,0.000000,0.828380,0.008390
2.226e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000059,0.000000,0.828590,0.008390
2.229e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000059,0.000000,0.828790,0.008390
2.232e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000060,0.000000,0.828980,0.008390
2.235e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000060,0.000000,0.829190,0.008390
2.238e+05,113900.000000,108000.000000,0.000000,0.000391,0.005650,0.001563,0.000000,0.000000,0.000060,0.000000,0.829380,0.008390
2.241e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000060,0.000000,0.829580,0.008390
2.244e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000060,0.000000,0.829770,0.008390
2.247e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000060,0.000000,0.829970,0.008390
2.250e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000061,0.000000,0.830180,0.008390
2.253e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000061,0.000000,0.830400,0.008390
2.256e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000061,0.000000,0.830610,0.008390
2.259e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000061,0.000000,0.830850,0.008390
2.262e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000061,0.000000,0.831070,0.008390
2.265e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000061,0.000000,0.831290,0.008390
2.268e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000061,0.000000,0.831510,0.008390
2.271e+05,113900.000000,108000.000000,0.000000,0.000391,0.005649,0.001563,0.000000,0.000000,0.000062,0.000000,0.831730,0.008390
2.274e+05,113900.000000,108000.000000,0.000000,0.000391,0.005648,0.001563,0.000000,0.000000,0.000062,0.000000,0.831950,0.008390
2.277e+05,113900.000000,108000.000000,0.000000,0.000391,0.005648,0.001563,0.000000,0.000000,0.000062,0.000000,0.832160,0.008390
2.280e+05,113900.000000,108000.000000,0.000000,0.000391,0.005648,0.001563,0.000000,0.000000,0.000062,0.000000,0.832380,0.008390
2.283e+05,113900.000000,108000.000000,0.000000,0.000391,0.005648,0.001563,0.000000,0.000000,0.000062,0.000000,0.832590,0.008390
2.286e+05,113900.000000,108000.000000,0.000000,0.000391,0.005648,0.001563,0.000000,0.000000,0.000062,0.000000,0.832810,0.008390
2.289e+05,113900.000000,108000.000000,0.000000,0.000391,0.005648,0.001563,0.000000,0.000000,0.000063,0.000000,0.833020,0.008390
2.292e+05,113900.000000,108000.000000,0.000000,0.000391,0.005648,0.001563,0.000000,0.000000,0.000063,0.000000,0.833230,0.008390
2.295e+05,113900.000000,108000.000000,0.000000,0.000391,0.005648,0.001563,0.000000,0.000000,0.000063,0.000000,0.833450,0.008390
2.298e+05,113900.000000,108000.000000,0.000000,0.000391,0.005647,0.001563,0.000000,0.000000,0.000063,0.000000,0.833660,0.008390
2.301e+05,113900.000000,108000.000000,0.000000,0.000391,0.005647,0.001563,0.000000,0.000000,0.000063,0.000000,0.833870,0.008390
2.304e+05,113900.000000,108000.000000,0.000000,0.000391,0.005647,0.001563,0.000000,0.000000,0.000063,0.000000,0.834080,0.008390
2.307e+05,113900.000000,108000.000000,0.000000,0.000391,0.005647,0.001563,0.000000,0.000000,0.000063,0.000000,0.834290,0.008390
2.310e+05,113900.000000,108000.000000,0.000000,0.000391,0.005647,0.001563,0.000000,0.000000,0.000063,0.000000,0.834500,0.008390
2.313e+05,113900.000000,108000.000000,0.000000,0.000391,0.005647,0.001563,0.000000,0.000000,0.000064,0.000000,0.834710,0.008390
2.316e+05,113900.000000,108000.000000,0.000000,0.000391,0.005647,0.001563,0.000000,0.000000,0.000064,0.000000,0.834920,0.008390
2.319e+05,113900.000000,108000.000000,0.000000,0.000391,0.005646,0.001563,0.000000,0.000000,0.000064,0.000000,0.835130,0.008390
2.322e+05,113900.000000,108000.000000,0.000000,0.000391,0.005646,0.001563,0.000000,0.000000,0.000064,0.000000,0.835340,0.008390
2.325e+05,113900.000000,108000.000000,0.000000,0.000391,0.005646,0.001563,0.000000,0.000000,0.000064,0.000000,0.835540,0.008390
2.328e+05,113900.000000,108000.000000,0.000000,0.000391,0.005646,0.001563,0.000000,0.000000,0.000064,0.000000,0.835750,0.008390
2.331e+05,113900.000000,108000.000000,0.000000,0.000391,0.005646,0.001563,0.000000,0.000000,0.000064,0.000000,0.835960,0.008390
2.334e+05,113900.000000,108000.000000,0.000000,0.000391,0.005646,0.001563,0.000000,0.000000,0.000065,0.000000,0.836160,0.008390
2.337e+05,113900.000000,108000.000000,0.000000,0.000391,0.005646,0.001563,0.000000,0.000000,0.000065,0.000000,0.836360,0.008390
2.340e+05,113900.000000,108000.000000,0.000000,0.000391,0.005645,0.001563,0.000000,0.000000,0.000065,0.000000,0.836570,0.008390
2.343e+05,113900.000000,108000.000000,0.000000,0.000391,0.005645,0.001563,0.000000,0.000000,0.000065,0.000000,0.836770,0.008390
2.346e+05,113900.000000,108000.000000,0.000000,0.000391,0.005645,0.001563,0.000000,0.000000,0.000065,0.000000,0.836970,0.008390
2.349e+05,113900.000000,108000.000000,0.000000,0.000391,0.005645,0.001563,0.000000,0.000000,0.000065,0.000000,0.837170,0.008390
2.352e+05,113900.000000,108000.000000,0.000000,0.000391,0.005645,0.001563,0.000000,0.000000,0.000066,0.000000,0.837380,0.008390
2.355e+05,113900.000000,108000.000000,0.000000,0.000391,0.005645,0.001563,0.000000,0.000000,0.000066,0.000000,0.837580,0.008390
2.358e+05,113900.000000,108000.000000,0.000000,0.000391,0.005645,0.001563,0.000000,0.000000,0.000066,0.000000,0.837780,0.008390
2.361e+05,113900.000000,108000.000000,0.000000,0.000391,0.005645,0.001563,0.000000,0.000000,0.000066,0.000000,0.837980,0.008390
2.364e+05,113900.000000,108000.000000,0.000000,0.000391,0.005645,0.001563,0.000000,0.000000,0.000066,0.000000,0.838170,0.008390
2.367e+05,113900.000000,108000.000000,0.000000,0.000391,0.005645,0.001563,0.000000,0.000000,0.000066,0.000000,0.838370,0.008390
2.370e+05,113900.000000,108000.000000,0.000000,0.000391,0.005645,0.001563,0.000000,0.000000,0.000066,0.000000,0.838570,0.008390
2.373e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000067,0.000000,0.838760,0.008390
2.376e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000067,0.000000,0.838960,0.008390
2.379e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000067,0.000000,0.839160,0.008390
2.382e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000067,0.000000,0.839350,0.008390
2.385e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000067,0.000000,0.839550,0.008390
2.388e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000067,0.000000,0.839740,0.008390
2.391e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000068,0.000000,0.839940,0.008390
2.394e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000068,0.000000,0.840130,0.008390
2.397e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000068,0.000000,0.840320,0.008390
2.400e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000068,0.000000,0.840510,0.008390
2.403e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000068,0.000000,0.840700,0.008390
2.406e+05,113900.000000,108000.000000,0.000000,0.000391,0.005644,0.001563,0.000000,0.000000,0.000068,0.000000,0.840890,0.008390
