x,z,saturation,concentration
0.645, 0.245, 0.000, 0.255
0.655, 0.245, 0.000, 0.255
0.665, 0.245, 0.000, 0.234
0.675, 0.245, 0.000, 0.234
0.685, 0.245, 0.000, 0.228
0.695, 0.245, 0.000, 0.228
0.705, 0.245, 0.000, 0.230
0.715, 0.245, 0.000, 0.230
0.725, 0.245, 0.000, 0.242
0.735, 0.245, 0.000, 0.242
0.745, 0.245, 0.000, 0.269
0.755, 0.245, 0.000, 0.269
0.765, 0.245, 0.000, 0.321
0.775, 0.245, 0.000, 0.321
0.785, 0.245, 0.000, 0.439
0.795, 0.245, 0.000, 0.439
0.805, 0.245, 0.000, 0.334
0.815, 0.245, 0.000, 0.334
0.825, 0.245, 0.000, 0.323
0.835, 0.245, 0.000, 0.323
0.845, 0.245, 0.000, 0.412
0.855, 0.245, 0.000, 0.412
0.865, 0.245, 0.000, 0.537
0.875, 0.245, 0.000, 0.537
0.885, 0.245, 0.000, 0.551
0.895, 0.245, 0.000, 0.551
0.905, 0.245, 0.000, 0.609
0.915, 0.245, 0.000, 0.609
0.925, 0.245, 0.000, 0.693
0.935, 0.245, 0.000, 0.693
0.945, 0.245, 0.000, 0.592
0.955, 0.245, 0.000, 0.592
0.965, 0.245, 0.000, 0.396
0.975, 0.245, 0.000, 0.396
0.985, 0.245, 0.000, 0.515
0.995, 0.245, 0.000, 0.515
1.005, 0.245, 0.000, 0.711
1.015, 0.245, 0.000, 0.711
1.025, 0.245, 0.000, 0.835
1.035, 0.245, 0.000, 0.835
1.045, 0.245, 0.000, 0.854
1.055, 0.245, 0.000, 0.854
1.065, 0.245, 0.000, 0.638
1.075, 0.245, 0.000, 0.638
1.085, 0.245, 0.000, 0.337
1.095, 0.245, 0.000, 0.337
1.105, 0.245, 0.000, 0.209
1.115, 0.245, 0.000, 0.209
1.125, 0.245, 0.000, 0.200
1.135, 0.245, 0.000, 0.200
1.145, 0.245, 0.000, 0.290
1.155, 0.245, 0.000, 0.290
1.165, 0.245, 0.000, 0.486
1.175, 0.245, 0.000, 0.486
1.185, 0.245, 0.000, 0.769
1.195, 0.245, 0.000, 0.769
1.205, 0.245, 0.000, 0.874
1.215, 0.245, 0.000, 0.874
1.225, 0.245, 0.000, 0.634
1.235, 0.245, 0.000, 0.634
1.245, 0.245, 0.000, 0.245
1.255, 0.245, 0.000, 0.245
1.265, 0.245, 0.000, 0.194
1.275, 0.245, 0.000, 0.194
1.285, 0.245, 0.000, 0.430
1.295, 0.245, 0.000, 0.430
1.305, 0.245, 0.000, 0.644
1.315, 0.245, 0.000, 0.644
1.325, 0.245, 0.000, 0.647
1.335, 0.245, 0.000, 0.647
1.345, 0.245, 0.000, 0.164
1.355, 0.245, 0.000, 0.164
1.365, 0.245, 0.000, 0.237
1.375, 0.245, 0.000, 0.237
1.385, 0.245, 0.000, 0.774
1.395, 0.245, 0.000, 0.774
1.405, 0.245, 0.000, 0.930
1.415, 0.245, 0.000, 0.930
1.425, 0.245, 0.000, 0.407
1.435, 0.245, 0.000, 0.407
1.445, 0.245, 0.000, 0.172
1.455, 0.245, 0.000, 0.172
1.465, 0.245, 0.000, 0.136
1.475, 0.245, 0.000, 0.136
1.485, 0.245, 0.000, 0.356
1.495, 0.245, 0.000, 0.356
1.505, 0.245, 0.000, 0.486
1.515, 0.245, 0.000, 0.486
1.525, 0.245, 0.000, 0.205
1.535, 0.245, 0.000, 0.205
1.545, 0.245, 0.000, 0.297
1.555, 0.245, 0.000, 0.297
1.565, 0.245, 0.000, 0.307
1.575, 0.245, 0.000, 0.307
1.585, 0.245, 0.000, 0.198
1.595, 0.245, 0.000, 0.198
1.605, 0.245, 0.000, 0.351
1.615, 0.245, 0.000, 0.351
1.625, 0.245, 0.000, 0.118
1.635, 0.245, 0.000, 0.118
1.645, 0.245, 0.000, 0.069
1.655, 0.245, 0.000, 0.069
1.665, 0.245, 0.000, 0.167
1.675, 0.245, 0.000, 0.167
1.685, 0.245, 0.000, 0.186
1.695, 0.245, 0.000, 0.186
1.705, 0.245, 0.000, 0.082
1.715, 0.245, 0.000, 0.082
1.725, 0.245, 0.000, 0.066
1.735, 0.245, 0.000, 0.066
1.745, 0.245, 0.000, 0.198
1.755, 0.245, 0.000, 0.198
1.765, 0.245, 0.000, 0.394
1.775, 0.245, 0.000, 0.394
1.785, 0.245, 0.000, 0.172
1.795, 0.245, 0.000, 0.172
1.805, 0.245, 0.000, 0.179
1.815, 0.245, 0.000, 0.179
1.825, 0.245, 0.000, 0.576
1.835, 0.245, 0.000, 0.576
1.845, 0.245, 0.000, 0.583
1.855, 0.245, 0.000, 0.583
1.865, 0.245, 0.000, 0.579
1.875, 0.245, 0.000, 0.579
1.885, 0.245, 0.000, 0.315
1.895, 0.245, 0.000, 0.315
1.905, 0.245, 0.000, 0.148
1.915, 0.245, 0.000, 0.148
1.925, 0.245, 0.000, 0.129
1.935, 0.245, 0.000, 0.129
1.945, 0.245, 0.000, 0.595
1.955, 0.245, 0.000, 0.595
1.965, 0.245, 0.000, 0.587
1.975, 0.245, 0.000, 0.587
1.985, 0.245, 0.000, 0.536
1.995, 0.245, 0.000, 0.536
2.005, 0.245, 0.000, 0.263
2.015, 0.245, 0.000, 0.263
2.025, 0.245, 0.000, 0.077
2.035, 0.245, 0.000, 0.077
2.045, 0.245, 0.000, 0.053
2.055, 0.245, 0.000, 0.053
2.065, 0.245, 0.000, 0.262
2.075, 0.245, 0.000, 0.262
2.085, 0.245, 0.000, 0.617
2.095, 0.245, 0.000, 0.617
2.105, 0.245, 0.000, 0.701
2.115, 0.245, 0.000, 0.701
2.125, 0.245, 0.000, 0.245
2.135, 0.245, 0.000, 0.245
2.145, 0.245, 0.000, 0.140
2.155, 0.245, 0.000, 0.140
2.165, 0.245, 0.000, 0.218
2.175, 0.245, 0.000, 0.218
2.185, 0.245, 0.000, 0.435
2.195, 0.245, 0.000, 0.435
2.205, 0.245, 0.000, 0.705
2.215, 0.245, 0.000, 0.705
2.225, 0.245, 0.000, 0.588
2.235, 0.245, 0.000, 0.588
2.245, 0.245, 0.000, 0.228
2.255, 0.245, 0.000, 0.228
2.265, 0.245, 0.000, 0.044
2.275, 0.245, 0.000, 0.044
2.285, 0.245, 0.000, 0.095
2.295, 0.245, 0.000, 0.095
2.305, 0.245, 0.000, 0.294
2.315, 0.245, 0.000, 0.294
2.325, 0.245, 0.000, 0.741
2.335, 0.245, 0.000, 0.741
2.345, 0.245, 0.000, 0.858
2.355, 0.245, 0.000, 0.858
2.365, 0.245, 0.000, 0.508
2.375, 0.245, 0.000, 0.508
2.385, 0.245, 0.000, 0.172
2.395, 0.245, 0.000, 0.172
2.405, 0.245, 0.000, 0.075
2.415, 0.245, 0.000, 0.075
2.425, 0.245, 0.000, 0.176
2.435, 0.245, 0.000, 0.176
2.445, 0.245, 0.000, 0.233
2.455, 0.245, 0.000, 0.233
2.465, 0.245, 0.000, 0.310
2.475, 0.245, 0.000, 0.310
2.485, 0.245, 0.000, 0.399
2.495, 0.245, 0.000, 0.399
2.505, 0.245, 0.000, 0.485
2.515, 0.245, 0.000, 0.485
2.525, 0.245, 0.000, 0.556
2.535, 0.245, 0.000, 0.556
2.545, 0.245, 0.000, 0.583
2.555, 0.245, 0.000, 0.583
2.565, 0.245, 0.000, 0.569
2.575, 0.245, 0.000, 0.569
2.585, 0.245, 0.000, 0.524
2.595, 0.245, 0.000, 0.524
2.605, 0.245, 0.000, 0.468
2.615, 0.245, 0.000, 0.468
2.625, 0.245, 0.000, 0.218
2.635, 0.245, 0.000, 0.218
2.645, 0.245, 0.000, 0.144
2.655, 0.245, 0.000, 0.144
2.665, 0.245, 0.000, 0.074
2.675, 0.245, 0.000, 0.074
2.685, 0.245, 0.000, 0.029
2.695, 0.245, 0.000, 0.029
2.705, 0.245, 0.000, 0.008
2.715, 0.245, 0.000, 0.008
2.725, 0.245, 0.000, 0.001
2.735, 0.245, 0.000, 0.001
2.745, 0.245, 0.000, 0.000
2.755, 0.245, 0.000, 0.000
2.765, 0.245, 0.000, 0.000
2.775, 0.245, 0.000, 0.000
2.785, 0.245, 0.000, 0.000
2.795, 0.245, 0.000, 0.000
0.005, 0.255, 0.000, 0.000
0.015, 0.255, 0.000, 0.000
0.025, 0.255, 0.000, 0.000
0.035, 0.255, 0.000, 0.000
0.045, 0.255, 0.000, 0.000
0.055, 0.255, 0.000, 0.000
0.065, 0.255, 0.000, 0.000
0.075, 0.255, 0.000, 0.000
0.085, 0.255, 0.000, 0.000
0.095, 0.255, 0.000, 0.000
0.105, 0.255, 0.000, 0.000
0.115, 0.255, 0.000, 0.000
0.125, 0.255, 0.000, 0.000
0.135, 0.255, 0.000, 0.000
0.145, 0.255, 0.000, 0.000
0.155, 0.255, 0.000, 0.000
0.165, 0.255, 0.000, 0.000
0.175, 0.255, 0.000, 0.000
0.185, 0.255, 0.000, 0.000
0.195, 0.255, 0.000, 0.000
0.205, 0.255, 0.000, 0.000
0.215, 0.255, 0.000, 0.000
0.225, 0.255, 0.000, 0.000
0.235, 0.255, 0.000, 0.000
0.245, 0.255, 0.000, 0.000
0.255, 0.255, 0.000, 0.000
0.265, 0.255, 0.000, 0.000
0.275, 0.255, 0.000, 0.000
0.285, 0.255, 0.000, 0.000
0.295, 0.255, 0.000, 0.000
0.305, 0.255, 0.000, 0.000
0.315, 0.255, 0.000, 0.000
0.325, 0.255, 0.000, 0.002
0.335, 0.255, 0.000, 0.002
0.345, 0.255, 0.000, 0.006
0.355, 0.255, 0.000, 0.006
0.365, 0.255, 0.000, 0.015
0.375, 0.255, 0.000, 0.015
0.385, 0.255, 0.000, 0.035
0.395, 0.255, 0.000, 0.035
0.405, 0.255, 0.000, 0.077
0.415, 0.255, 0.000, 0.077
0.425, 0.255, 0.000, 0.184
0.435, 0.255, 0.000, 0.184
0.445, 0.255, 0.000, 0.348
0.455, 0.255, 0.000, 0.348
0.465, 0.255, 0.000, 0.439
0.475, 0.255, 0.000, 0.439
0.485, 0.255, 0.000, 0.478
0.495, 0.255, 0.000, 0.478
0.505, 0.255, 0.000, 0.482
0.515, 0.255, 0.000, 0.482
0.525, 0.255, 0.000, 0.465
0.535, 0.255, 0.000, 0.465
0.545, 0.255, 0.000, 0.440
0.555, 0.255, 0.000, 0.440
0.565, 0.255, 0.000, 0.412
0.575, 0.255, 0.000, 0.412
0.585, 0.255, 0.000, 0.381
0.595, 0.255, 0.000, 0.381
0.605, 0.255, 0.000, 0.338
0.615, 0.255, 0.000, 0.338
0.625, 0.255, 0.000, 0.253
0.635, 0.255, 0.000, 0.253
0.645, 0.255, 0.000, 0.221
0.655, 0.255, 0.000, 0.221
0.665, 0.255, 0.000, 0.202
0.675, 0.255, 0.000, 0.202
0.685, 0.255, 0.000, 0.196
0.695, 0.255, 0.000, 0.196
0.705, 0.255, 0.000, 0.199
0.715, 0.255, 0.000, 0.199
0.725, 0.255, 0.000, 0.242
0.735, 0.255, 0.000, 0.242
0.745, 0.255, 0.000, 0.269
0.755, 0.255, 0.000, 0.269
0.765, 0.255, 0.000, 0.321
0.775, 0.255, 0.000, 0.321
0.785, 0.255, 0.000, 0.439
0.795, 0.255, 0.000, 0.439
0.805, 0.255, 0.000, 0.334
0.815, 0.255, 0.000, 0.334
0.825, 0.255, 0.000, 0.323
0.835, 0.255, 0.000, 0.323
0.845, 0.255, 0.000, 0.412
0.855, 0.255, 0.000, 0.412
0.865, 0.255, 0.000, 0.537
0.875, 0.255, 0.000, 0.537
0.885, 0.255, 0.000, 0.551
0.895, 0.255, 0.000, 0.551
0.905, 0.255, 0.000, 0.609
0.915, 0.255, 0.000, 0.609
0.925, 0.255, 0.000, 0.693
0.935, 0.255, 0.000, 0.693
0.945, 0.255, 0.000, 0.592
0.955, 0.255, 0.000, 0.592
0.965, 0.255, 0.000, 0.396
0.975, 0.255, 0.000, 0.396
0.985, 0.255, 0.000, 0.515
0.995, 0.255, 0.000, 0.515
1.005, 0.255, 0.000, 0.711
1.015, 0.255, 0.000, 0.711
1.025, 0.255, 0.000, 0.835
1.035, 0.255, 0.000, 0.835
1.045, 0.255, 0.000, 0.854
1.055, 0.255, 0.000, 0.854
1.065, 0.255, 0.000, 0.638
1.075, 0.255, 0.000, 0.638
1.085, 0.255, 0.000, 0.337
1.095, 0.255, 0.000, 0.337
1.105, 0.255, 0.000, 0.209
1.115, 0.255, 0.000, 0.209
1.125, 0.255, 0.000, 0.200
1.135, 0.255, 0.000, 0.200
1.145, 0.255, 0.000, 0.290
1.155, 0.255, 0.000, 0.290
1.165, 0.255, 0.000, 0.486
1.175, 0.255, 0.000, 0.486
1.185, 0.255, 0.000, 0.769
1.195, 0.255, 0.000, 0.769
1.205, 0.255, 0.000, 0.874
1.215, 0.255, 0.000, 0.874
1.225, 0.255, 0.000, 0.634
1.235, 0.255, 0.000, 0.634
1.245, 0.255, 0.000, 0.245
1.255, 0.255, 0.000, 0.245
1.265, 0.255, 0.000, 0.194
1.275, 0.255, 0.000, 0.194
1.285, 0.255, 0.000, 0.430
1.295, 0.255, 0.000, 0.430
1.305, 0.255, 0.000, 0.644
1.315, 0.255, 0.000, 0.644
1.325, 0.255, 0.000, 0.647
1.335, 0.255, 0.000, 0.647
1.345, 0.255, 0.000, 0.164
1.355, 0.255, 0.000, 0.164
1.365, 0.255, 0.000, 0.237
1.375, 0.255, 0.000, 0.237
1.385, 0.255, 0.000, 0.774
1.395, 0.255, 0.000, 0.774
1.405, 0.255, 0.000, 0.930
1.415, 0.255, 0.000, 0.930
1.425, 0.255, 0.000, 0.407
1.435, 0.255, 0.000, 0.407
1.445, 0.255, 0.000, 0.172
1.455, 0.255, 0.000, 0.172
1.465, 0.255, 0.000, 0.136
1.475, 0.255, 0.000, 0.136
1.485, 0.255, 0.000, 0.356
1.495, 0.255, 0.000, 0.356
1.505, 0.255, 0.000, 0.486
1.515, 0.255, 0.000, 0.486
1.525, 0.255, 0.000, 0.205
1.535, 0.255, 0.000, 0.205
1.545, 0.255, 0.000, 0.297
1.555, 0.255, 0.000, 0.297
1.565, 0.255, 0.000, 0.463
1.575, 0.255, 0.000, 0.463
1.585, 0.255, 0.000, 0.541
1.595, 0.255, 0.000, 0.541
1.605, 0.255, 0.000, 0.699
1.615, 0.255, 0.000, 0.699
1.625, 0.255, 0.000, 0.303
1.635, 0.255, 0.000, 0.303
1.645, 0.255, 0.000, 0.130
1.655, 0.255, 0.000, 0.130
1.665, 0.255, 0.000, 0.190
1.675, 0.255, 0.000, 0.190
1.685, 0.255, 0.000, 0.472
1.695, 0.255, 0.000, 0.472
1.705, 0.255, 0.000, 0.186
1.715, 0.255, 0.000, 0.186
1.725, 0.255, 0.000, 0.097
1.735, 0.255, 0.000, 0.097
1.745, 0.255, 0.000, 0.171
1.755, 0.255, 0.000, 0.171
1.765, 0.255, 0.000, 0.328
1.775, 0.255, 0.000, 0.328
1.785, 0.255, 0.000, 0.187
1.795, 0.255, 0.000, 0.187
1.805, 0.255, 0.000, 0.237
1.815, 0.255, 0.000, 0.237
1.825, 0.255, 0.000, 0.746
1.835, 0.255, 0.000, 0.746
1.845, 0.255, 0.000, 0.687
1.855, 0.255, 0.000, 0.687
1.865, 0.255, 0.000, 0.625
1.875, 0.255, 0.000, 0.625
1.885, 0.255, 0.000, 0.374
1.895, 0.255, 0.000, 0.374
1.905, 0.255, 0.000, 0.181
1.915, 0.255, 0.000, 0.181
1.925, 0.255, 0.000, 0.137
1.935, 0.255, 0.000, 0.137
1.945, 0.255, 0.000, 0.647
1.955, 0.255, 0.000, 0.647
1.965, 0.255, 0.000, 0.657
1.975, 0.255, 0.000, 0.657
1.985, 0.255, 0.000, 0.567
1.995, 0.255, 0.000, 0.567
2.005, 0.255, 0.000, 0.303
2.015, 0.255, 0.000, 0.303
2.025, 0.255, 0.000, 0.095
2.035, 0.255, 0.000, 0.095
2.045, 0.255, 0.000, 0.057
2.055, 0.255, 0.000, 0.057
2.065, 0.255, 0.000, 0.275
2.075, 0.255, 0.000, 0.275
2.085, 0.255, 0.000, 0.609
2.095, 0.255, 0.000, 0.609
2.105, 0.255, 0.000, 0.701
2.115, 0.255, 0.000, 0.701
2.125, 0.255, 0.000, 0.245
2.135, 0.255, 0.000, 0.245
2.145, 0.255, 0.000, 0.140
2.155, 0.255, 0.000, 0.140
2.165, 0.255, 0.000, 0.218
2.175, 0.255, 0.000, 0.218
2.185, 0.255, 0.000, 0.435
2.195, 0.255, 0.000, 0.435
2.205, 0.255, 0.000, 0.705
2.215, 0.255, 0.000, 0.705
2.225, 0.255, 0.000, 0.588
2.235, 0.255, 0.000, 0.588
2.245, 0.255, 0.000, 0.228
2.255, 0.255, 0.000, 0.228
2.265, 0.255, 0.000, 0.044
2.275, 0.255, 0.000, 0.044
2.285, 0.255, 0.000, 0.095
2.295, 0.255, 0.000, 0.095
2.305, 0.255, 0.000, 0.294
2.315, 0.255, 0.000, 0.294
2.325, 0.255, 0.000, 0.741
2.335, 0.255, 0.000, 0.741
2.345, 0.255, 0.000, 0.858
2.355, 0.255, 0.000, 0.858
2.365, 0.255, 0.000, 0.508
2.375, 0.255, 0.000, 0.508
2.385, 0.255, 0.000, 0.172
2.395, 0.255, 0.000, 0.172
2.405, 0.255, 0.000, 0.075
2.415, 0.255, 0.000, 0.075
2.425, 0.255, 0.000, 0.176
2.435, 0.255, 0.000, 0.176
2.445, 0.255, 0.000, 0.233
2.455, 0.255, 0.000, 0.233
2.465, 0.255, 0.000, 0.310
2.475, 0.255, 0.000, 0.310
2.485, 0.255, 0.000, 0.399
2.495, 0.255, 0.000, 0.399
2.505, 0.255, 0.000, 0.485
2.515, 0.255, 0.000, 0.485
2.525, 0.255, 0.000, 0.556
2.535, 0.255, 0.000, 0.556
2.545, 0.255, 0.000, 0.583
2.555, 0.255, 0.000, 0.583
2.565, 0.255, 0.000, 0.483
2.575, 0.255, 0.000, 0.483
2.585, 0.255, 0.000, 0.397
2.595, 0.255, 0.000, 0.397
2.605, 0.255, 0.000, 0.176
2.615, 0.255, 0.000, 0.176
2.625, 0.255, 0.000, 0.127
2.635, 0.255, 0.000, 0.127
2.645, 0.255, 0.000, 0.076
2.655, 0.255, 0.000, 0.076
2.665, 0.255, 0.000, 0.037
2.675, 0.255, 0.000, 0.037
2.685, 0.255, 0.000, 0.013
2.695, 0.255, 0.000, 0.013
2.705, 0.255, 0.000, 0.003
2.715, 0.255, 0.000, 0.003
2.725, 0.255, 0.000, 0.001
2.735, 0.255, 0.000, 0.001
2.745, 0.255, 0.000, 0.000
2.755, 0.255, 0.000, 0.000
2.765, 0.255, 0.000, 0.000
2.775, 0.255, 0.000, 0.000
2.785, 0.255, 0.000, 0.000
2.795, 0.255, 0.000, 0.000
0.005, 0.265, 0.000, 0.000
0.015, 0.265, 0.000, 0.000
0.025, 0.265, 0.000, 0.000
0.035, 0.265, 0.000, 0.000
0.045, 0.265, 0.000, 0.000
0.055, 0.265, 0.000, 0.000
0.065, 0.265, 0.000, 0.000
0.075, 0.265, 0.000, 0.000
0.085, 0.265, 0.000, 0.000
0.095, 0.265, 0.000, 0.000
0.105, 0.265, 0.000, 0.000
0.115, 0.265, 0.000, 0.000
0.125, 0.265, 0.000, 0.000
0.135, 0.265, 0.000, 0.000
0.145, 0.265, 0.000, 0.000
0.155, 0.265, 0.000, 0.000
0.165, 0.265, 0.000, 0.000
0.175, 0.265, 0.000, 0.000
0.185, 0.265, 0.000, 0.000
0.195, 0.265, 0.000, 0.000
0.205, 0.265, 0.000, 0.000
0.215, 0.265, 0.000, 0.000
0.225, 0.265, 0.000, 0.000
0.235, 0.265, 0.000, 0.000
0.245, 0.265, 0.000, 0.000
0.255, 0.265, 0.000, 0.000
0.265, 0.265, 0.000, 0.000
0.275, 0.265, 0.000, 0.000
0.285, 0.265, 0.000, 0.000
0.295, 0.265, 0.000, 0.000
0.305, 0.265, 0.000, 0.000
0.315, 0.265, 0.000, 0.000
0.325, 0.265, 0.000, 0.000
0.335, 0.265, 0.000, 0.000
0.345, 0.265, 0.000, 0.002
0.355, 0.265, 0.000, 0.002
0.365, 0.265, 0.000, 0.010
0.375, 0.265, 0.000, 0.010
0.385, 0.265, 0.000, 0.024
0.395, 0.265, 0.000, 0.024
0.405, 0.265, 0.000, 0.055
0.415, 0.265, 0.000, 0.055
0.425, 0.265, 0.000, 0.160
0.435, 0.265, 0.000, 0.160
0.445, 0.265, 0.000, 0.319
0.455, 0.265, 0.000, 0.319
0.465, 0.265, 0.000, 0.421
0.475, 0.265, 0.000, 0.421
0.485, 0.265, 0.000, 0.466
0.495, 0.265, 0.000, 0.466
0.505, 0.265, 0.000, 0.471
0.515, 0.265, 0.000, 0.471
0.525, 0.265, 0.000, 0.451
0.535, 0.265, 0.000, 0.451
0.545, 0.265, 0.000, 0.419
0.555, 0.265, 0.000, 0.419
0.565, 0.265, 0.000, 0.385
0.575, 0.265, 0.000, 0.385
0.585, 0.265, 0.000, 0.341
0.595, 0.265, 0.000, 0.341
0.605, 0.265, 0.000, 0.294
0.615, 0.265, 0.000, 0.294
0.625, 0.265, 0.000, 0.253
0.635, 0.265, 0.000, 0.253
0.645, 0.265, 0.000, 0.221
0.655, 0.265, 0.000, 0.221
0.665, 0.265, 0.000, 0.202
0.675, 0.265, 0.000, 0.202
0.685, 0.265, 0.000, 0.196
0.695, 0.265, 0.000, 0.196
0.705, 0.265, 0.000, 0.199
0.715, 0.265, 0.000, 0.199
0.725, 0.265, 0.000, 0.212
0.735, 0.265, 0.000, 0.212
0.745, 0.265, 0.000, 0.246
0.755, 0.265, 0.000, 0.246
0.765, 0.265, 0.000, 0.350
0.775, 0.265, 0.000, 0.350
0.785, 0.265, 0.000, 0.460
0.795, 0.265, 0.000, 0.460
0.805, 0.265, 0.000, 0.459
0.815, 0.265, 0.000, 0.459
0.825, 0.265, 0.000, 0.329
0.835, 0.265, 0.000, 0.329
0.845, 0.265, 0.000, 0.359
0.855, 0.265, 0.000, 0.359
0.865, 0.265, 0.000, 0.541
0.875, 0.265, 0.000, 0.541
0.885, 0.265, 0.000, 0.593
0.895, 0.265, 0.000, 0.593
0.905, 0.265, 0.000, 0.610
0.915, 0.265, 0.000, 0.610
0.925, 0.265, 0.000, 0.681
0.935, 0.265, 0.000, 0.681
0.945, 0.265, 0.000, 0.597
0.955, 0.265, 0.000, 0.597
0.965, 0.265, 0.000, 0.388
0.975, 0.265, 0.000, 0.388
0.985, 0.265, 0.000, 0.525
0.995, 0.265, 0.000, 0.525
1.005, 0.265, 0.000, 0.723
1.015, 0.265, 0.000, 0.723
1.025, 0.265, 0.000, 0.840
1.035, 0.265, 0.000, 0.840
1.045, 0.265, 0.000, 0.851
1.055, 0.265, 0.000, 0.851
1.065, 0.265, 0.000, 0.620
1.075, 0.265, 0.000, 0.620
1.085, 0.265, 0.000, 0.284
1.095, 0.265, 0.000, 0.284
1.105, 0.265, 0.000, 0.196
1.115, 0.265, 0.000, 0.196
1.125, 0.265, 0.000, 0.214
1.135, 0.265, 0.000, 0.214
1.145, 0.265, 0.000, 0.337
1.155, 0.265, 0.000, 0.337
1.165, 0.265, 0.000, 0.560
1.175, 0.265, 0.000, 0.560
1.185, 0.265, 0.000, 0.797
1.195, 0.265, 0.000, 0.797
1.205, 0.265, 0.000, 0.838
1.215, 0.265, 0.000, 0.838
1.225, 0.265, 0.000, 0.564
1.235, 0.265, 0.000, 0.564
1.245, 0.265, 0.000, 0.246
1.255, 0.265, 0.000, 0.246
1.265, 0.265, 0.000, 0.222
1.275, 0.265, 0.000, 0.222
1.285, 0.265, 0.000, 0.466
1.295, 0.265, 0.000, 0.466
1.305, 0.265, 0.000, 0.672
1.315, 0.265, 0.000, 0.672
1.325, 0.265, 0.000, 0.648
1.335, 0.265, 0.000, 0.648
1.345, 0.265, 0.000, 0.166
1.355, 0.265, 0.000, 0.166
1.365, 0.265, 0.000, 0.247
1.375, 0.265, 0.000, 0.247
1.385, 0.265, 0.000, 0.810
1.395, 0.265, 0.000, 0.810
1.405, 0.265, 0.000, 0.936
1.415, 0.265, 0.000, 0.936
1.425, 0.265, 0.000, 0.437
1.435, 0.265, 0.000, 0.437
1.445, 0.265, 0.000, 0.177
1.455, 0.265, 0.000, 0.177
1.465, 0.265, 0.000, 0.161
1.475, 0.265, 0.000, 0.161
1.485, 0.265, 0.000, 0.404
1.495, 0.265, 0.000, 0.404
1.505, 0.265, 0.000, 0.506
1.515, 0.265, 0.000, 0.506
1.525, 0.265, 0.000, 0.200
1.535, 0.265, 0.000, 0.200
1.545, 0.265, 0.000, 0.297
1.555, 0.265, 0.000, 0.297
1.565, 0.265, 0.000, 0.510
1.575, 0.265, 0.000, 0.510
1.585, 0.265, 0.000, 0.637
1.595, 0.265, 0.000, 0.637
1.605, 0.265, 0.000, 0.758
1.615, 0.265, 0.000, 0.758
1.625, 0.265, 0.000, 0.393
1.635, 0.265, 0.000, 0.393
1.645, 0.265, 0.000, 0.170
1.655, 0.265, 0.000, 0.170
1.665, 0.265, 0.000, 0.213
1.675, 0.265, 0.000, 0.213
1.685, 0.265, 0.000, 0.655
1.695, 0.265, 0.000, 0.655
1.705, 0.265, 0.000, 0.289
1.715, 0.265, 0.000, 0.289
1.725, 0.265, 0.000, 0.141
1.735, 0.265, 0.000, 0.141
1.745, 0.265, 0.000, 0.166
1.755, 0.265, 0.000, 0.166
1.765, 0.265, 0.000, 0.302
1.775, 0.265, 0.000, 0.302
1.785, 0.265, 0.000, 0.202
1.795, 0.265, 0.000, 0.202
1.805, 0.265, 0.000, 0.263
1.815, 0.265, 0.000, 0.263
1.825, 0.265, 0.000, 0.809
1.835, 0.265, 0.000, 0.809
1.845, 0.265, 0.000, 0.774
1.855, 0.265, 0.000, 0.774
1.865, 0.265, 0.000, 0.675
1.875, 0.265, 0.000, 0.675
1.885, 0.265, 0.000, 0.431
1.895, 0.265, 0.000, 0.431
1.905, 0.265, 0.000, 0.215
1.915, 0.265, 0.000, 0.215
1.925, 0.265, 0.000, 0.149
1.935, 0.265, 0.000, 0.149
1.945, 0.265, 0.000, 0.644
1.955, 0.265, 0.000, 0.644
1.965, 0.265, 0.000, 0.698
1.975, 0.265, 0.000, 0.698
1.985, 0.265, 0.000, 0.591
1.995, 0.265, 0.000, 0.591
2.005, 0.265, 0.000, 0.335
2.015, 0.265, 0.000, 0.335
2.025, 0.265, 0.000, 0.111
2.035, 0.265, 0.000, 0.111
2.045, 0.265, 0.000, 0.062
2.055, 0.265, 0.000, 0.062
2.065, 0.265, 0.000, 0.286
2.075, 0.265, 0.000, 0.286
2.085, 0.265, 0.000, 0.598
2.095, 0.265, 0.000, 0.598
2.105, 0.265, 0.000, 0.668
2.115, 0.265, 0.000, 0.668
2.125, 0.265, 0.000, 0.248
2.135, 0.265, 0.000, 0.248
2.145, 0.265, 0.000, 0.149
2.155, 0.265, 0.000, 0.149
2.165, 0.265, 0.000, 0.241
2.175, 0.265, 0.000, 0.241
2.185, 0.265, 0.000, 0.487
2.195, 0.265, 0.000, 0.487
2.205, 0.265, 0.000, 0.675
2.215, 0.265, 0.000, 0.675
2.225, 0.265, 0.000, 0.527
2.235, 0.265, 0.000, 0.527
2.245, 0.265, 0.000, 0.218
2.255, 0.265, 0.000, 0.218
2.265, 0.265, 0.000, 0.046
2.275, 0.265, 0.000, 0.046
2.285, 0.265, 0.000, 0.104
2.295, 0.265, 0.000, 0.104
2.305, 0.265, 0.000, 0.316
2.315, 0.265, 0.000, 0.316
2.325, 0.265, 0.000, 0.717
2.335, 0.265, 0.000, 0.717
2.345, 0.265, 0.000, 0.840
2.355, 0.265, 0.000, 0.840
2.365, 0.265, 0.000, 0.444
2.375, 0.265, 0.000, 0.444
2.385, 0.265, 0.000, 0.160
2.395, 0.265, 0.000, 0.160
